coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150506,236.25,236.45,229.23,229.78,29587200,3337790000,232.84
bitcoin,20150506,236.25,236.45,229.23,229.78,29587200,3337790000,232.84
ripple,20150506,0.007920,0.007920,0.007770,0.007782,475466,252720000,0.01
nem,20150506,0.000141,0.000146,0.000139,0.000143,1125,1270090,0.00
litecoin,20150506,1.41,1.41,1.39,1.39,1100820,54516200,1.40
stellar,20150506,0.002691,0.003046,0.002649,0.002757,4242,12989200,0.00
dash,20150506,2.85,2.98,2.81,2.82,48370,15229100,2.90
monero,20150506,0.471263,0.480915,0.445022,0.458257,29928,3499060,0.46
verge,20150506,0.000012,0.000014,0.000011,0.000013,534,100246,0.00
bytecoin-bcn,20150506,0.000024,0.000027,0.000024,0.000025,7043,4218660,0.00
bitshares,20150506,0.003266,0.003399,0.003266,0.003314,17421,8197100,0.00
dogecoin,20150506,0.000089,0.000090,0.000087,0.000087,42631,8850310,0.00
tether,20150506,1.00,1.00,1.00,1.00,10,251600,1.00
digibyte,20150506,0.000114,0.000124,0.000111,0.000116,1790,468507,0.00
nexus,20150506,0.001665,0.001667,0.001310,0.001381,180,29106,0.00
reddcoin,20150506,0.000011,0.000012,0.000009,0.000009,1350,316050,0.00
monacoin,20150506,0.079104,0.079503,0.073427,0.079129,5974,1531520,0.08
digitalnote,20150506,0.000065,0.000068,0.000055,0.000055,3753,443140,0.00
nxt,20150506,0.009006,0.009023,0.008781,0.008808,20670,9006310,0.01
bitcoindark,20150506,0.840452,0.854181,0.803029,0.805321,877,1022230,0.83
maidsafecoin,20150506,0.021565,0.022362,0.020404,0.020825,2867,9759160,0.02
syscoin,20150506,0.000794,0.000842,0.000726,0.000727,2035,325905,0.00
gamecredits,20150506,0.000484,0.000690,0.000470,0.000686,105,23454,0.00
vertcoin,20150506,0.006325,0.008697,0.005343,0.006570,1434,92130,0.01
blocknet,20150506,0.087115,0.096741,0.086152,0.092337,603,339231,0.09
bitbay,20150506,0.000175,0.000193,0.000163,0.000183,434,174871,0.00
ubiq,20150506,0.029983,0.033757,0.027154,0.032114,1693,101297,0.03
nav-coin,20150506,0.004268,0.004572,0.004051,0.004053,414,248631,0.00
emercoin,20150506,0.010850,0.010850,0.007010,0.010787,1473,379117,0.01
einsteinium,20150506,0.000120,0.000152,0.000119,0.000126,98,21138,0.00
burst,20150506,0.000244,0.000256,0.000241,0.000248,1047,192221,0.00
viacoin,20150506,0.007360,0.007671,0.006922,0.006931,527,111579,0.01
peercoin,20150506,0.227142,0.227467,0.217425,0.220014,15398,5062690,0.22
counterparty,20150506,0.953425,0.978939,0.943942,0.946473,1483,2518450,0.96
hempcoin,20150506,0.000038,0.000038,0.000032,0.000032,49,6259,0.00
mooncoin,20150506,4.1e-07,4.4e-07,3.8e-07,3.9e-07,798,82175,0.00
cloakcoin,20150506,0.037572,0.040163,0.028515,0.032176,2288,171921,0.03
jinn,20150506,4.28,4.29,4.17,4.18,4,428165,4.23
groestlcoin,20150506,0.000260,0.000260,0.000252,0.000252,1,14817,0.00
gulden,20150506,0.001101,0.001125,0.001036,0.001037,521,251682,0.00
pura,20150506,0.000012,0.000038,0.000012,0.000016,77,767,0.00
feathercoin,20150506,0.002940,0.002940,0.002682,0.002687,872,213915,0.00
supernet-unity,20150506,2.09,2.09,2.01,2.02,1281,1703860,2.05
iocoin,20150506,0.006533,0.007184,0.006493,0.006499,247,105583,0.01
namecoin,20150506,0.318822,0.320815,0.303976,0.308995,7668,3657450,0.31
eccoin,20150506,0.000002,0.000002,0.000002,0.000002,39,43985,0.00
potcoin,20150506,0.000872,0.000901,0.000811,0.000812,718,173284,0.00
newyorkcoin,20150506,4.2e-08,4.6e-08,4.1e-08,4.1e-08,1,4138,0.00
