coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140325,585.03,585.44,572.61,583.92,14020100,7346810000,579.03
bitcoin,20140325,585.03,585.44,572.61,583.92,14020100,7346810000,579.03
ripple,20140325,0.012870,0.012918,0.012598,0.012830,90025,100619000,0.01
litecoin,20140325,16.23,16.39,15.82,16.30,6448800,435960000,16.11
dash,20140325,0.868912,0.900979,0.795766,0.820100,78095,3302840,0.85
dogecoin,20140325,0.000746,0.000748,0.000644,0.000653,911303,47392600,0.00
digibyte,20140325,0.000245,0.000245,0.000210,0.000212,2183,205346,0.00
reddcoin,20140325,0.000030,0.000035,0.000029,0.000034,6648,477590,0.00
monacoin,20140325,0.072927,0.089642,0.068741,0.083355,969,315112,0.08
nxt,20140325,0.047463,0.047665,0.037036,0.037131,88704,47462600,0.04
vertcoin,20140325,1.74,1.74,1.50,1.50,131556,5007860,1.62
peercoin,20140325,3.06,3.11,2.73,2.77,145913,64951800,2.92
counterparty,20140325,3.35,3.39,2.86,2.87,24888,8862690,3.12
mooncoin,20140325,0.000003,0.000003,0.000003,0.000003,3768,157629,0.00
feathercoin,20140325,0.169734,0.188156,0.166419,0.173276,98679,6359970,0.18
namecoin,20140325,3.37,3.37,2.76,2.82,70399,28094800,3.06
eccoin,20140325,0.000035,0.000045,0.000019,0.000035,27249,253611,0.00
potcoin,20140325,0.007281,0.007935,0.005826,0.006528,15021,408966,0.01
diamond,20140325,0.098325,0.162527,0.094152,0.115861,652,31364,0.13
blackcoin,20140325,0.044034,0.048753,0.035110,0.046714,712984,3280040,0.04
myriad,20140325,0.001995,0.002218,0.001761,0.001766,8424,170639,0.00
faircoin,20140325,0.004854,0.004953,0.003747,0.004134,5158,242699,0.00
mintcoin,20140325,0.000093,0.000102,0.000079,0.000096,50633,1730660,0.00
omni,20140325,51.41,51.41,39.12,39.59,12002,31849700,45.27
earthcoin,20140325,0.000059,0.000071,0.000059,0.000065,3792,113895,0.00
fedoracoin,20140325,0.000002,0.000002,0.000002,0.000002,4695,433200,0.00
rubycoin,20140325,0.000759,0.000815,0.000190,0.000656,23,6781,0.00
florincoin,20140325,0.003894,0.003915,0.003439,0.003522,2275,162895,0.00
noblecoin,20140325,0.000125,0.000163,0.000121,0.000124,1121,106126,0.00
zeitcoin,20140325,0.000011,0.000018,0.000006,0.000018,6536,303856,0.00
pandacoin-pnd,20140325,9.7e-07,0.000001,7.9e-07,9.8e-07,153,25295,0.00
primecoin,20140325,1.18,1.18,0.985240,1.03,31216,5812250,1.08
dopecoin,20140325,0.001283,0.001413,0.001001,0.001006,712,34262,0.00
unobtanium,20140325,2.87,2.89,2.49,2.79,3770,483497,2.69
pesetacoin,20140325,0.026361,0.030972,0.021494,0.022224,759,478413,0.03
goldcoin,20140325,0.010245,0.010780,0.010191,0.010486,1543,309860,0.01
belacoin,20140325,0.001021,0.003781,0.001002,0.002330,72,1977,0.00
sexcoin,20140325,0.003555,0.003555,0.003147,0.003275,1221,231867,0.00
dnotes,20140325,0.000307,0.000392,0.000246,0.000272,236,19029,0.00
auroracoin,20140325,12.36,13.18,6.06,6.07,347853,131454000,9.62
riecoin,20140325,0.128402,0.150508,0.116304,0.126220,5373,159103,0.13
novacoin,20140325,7.09,7.96,4.89,6.31,12550,5289200,6.42
quark,20140325,0.035431,0.035431,0.027818,0.029103,24641,8775960,0.03
ixcoin,20140325,0.051848,0.052395,0.035151,0.038890,850,973512,0.04
terracoin,20140325,0.116266,0.132482,0.112219,0.125834,9031,668235,0.12
huntercoin,20140325,0.254545,0.334160,0.206834,0.239423,2802,291143,0.27
anoncoin,20140325,1.39,1.39,1.22,1.23,8074,1146380,1.30
worldcoin,20140325,0.059886,0.061622,0.055633,0.056924,50536,2961740,0.06
mazacoin,20140325,0.001804,0.003800,0.001622,0.003439,97356,299184,0.00
netcoin,20140325,0.001555,0.001921,0.001542,0.001921,14583,372609,0.00
fluttercoin,20140325,0.002858,0.003509,0.002772,0.003031,44500,233498,0.00
cryptogenic-bullion,20140325,0.421234,0.434206,0.370738,0.415102,1046,398905,0.40
fastcoin,20140325,0.001589,0.001598,0.001358,0.001431,523,105715,0.00
megacoin,20140325,0.158337,0.158337,0.152201,0.153200,20391,3596970,0.16
smartcoin,20140325,0.002984,0.003324,0.002687,0.002972,820,23855,0.00
zetacoin,20140325,0.005811,0.005950,0.005189,0.005772,6954,931199,0.01
teslacoin,20140325,0.000527,0.000690,0.000474,0.000589,247,19624,0.00
digitalcoin,20140325,0.047720,0.048770,0.038648,0.041216,8117,674928,0.04
qubitcoin,20140325,0.000631,0.000701,0.000463,0.000657,14570,140182,0.00
hobonickels,20140325,0.078518,0.126164,0.070248,0.119063,3182,275088,0.10
nyancoin,20140325,0.000612,0.000672,0.000575,0.000653,66,23603,0.00
i0coin,20140325,0.017840,0.017840,0.005824,0.014598,3541,362204,0.01
ultracoin,20140325,0.109238,0.109238,0.098695,0.099379,21892,1007340,0.10
maxcoin,20140325,0.190207,0.208123,0.181035,0.201531,173706,2416490,0.19
bitcoin-scrypt,20140325,0.124729,0.137570,0.090575,0.099686,9119,582859,0.11
deutsche-emark,20140325,0.008939,0.010261,0.008894,0.009465,925,52429,0.01
octocoin,20140325,0.003757,0.004356,0.003110,0.003786,677,34781,0.00
42-coin,20140325,40662.00,42819.30,37588.70,40458.00,2740,88022,40204.00
aricoin,20140325,0.000147,0.000199,0.000146,0.000148,443,6410,0.00
bitbar,20140325,26.51,28.68,23.59,27.19,4080,275686,26.13
phoenixcoin,20140325,0.001719,0.001775,0.001601,0.001715,142,19965,0.00
redcoin,20140325,0.004569,0.005021,0.004505,0.004719,8133,179739,0.00
joulecoin,20140325,0.003033,0.003035,0.002914,0.002943,158,17119,0.00
coin,20140325,0.000105,0.000191,0.000086,0.000116,142,5470,0.00
tagcoin,20140325,0.262815,0.269756,0.250397,0.253044,6118,286276,0.26
marscoin,20140325,0.018791,0.020196,0.014943,0.015007,646,86224,0.02
blakecoin,20140325,0.012285,0.013826,0.010456,0.013570,51,24668,0.01
litebar,20140325,0.192526,0.414788,0.171810,0.175187,74,13104,0.29
argentum,20140325,0.020792,0.025666,0.020456,0.022714,634,22677,0.02
securecoin,20140325,0.196642,0.197988,0.190756,0.193193,2708,289293,0.19
catcoin,20140325,0.141362,0.162462,0.087130,0.137986,13051,188513,0.12
globalcoin,20140325,0.001188,0.001223,0.001144,0.001156,229,45428,0.00
icoin,20140325,0.004922,0.013901,0.002895,0.004908,287,45683,0.01
bitgem,20140325,1.91,2.03,1.87,2.03,84,48540,1.95
cachecoin,20140325,1.54,1.60,1.25,1.36,1879,387193,1.43
philosopher-stones,20140325,0.043444,0.048067,0.042719,0.045119,193,79811,0.05
usde,20140325,0.000203,0.000213,0.000164,0.000190,1377,101418,0.00
ronpaulcoin,20140325,0.598346,1.08,0.584661,0.658933,636,20566,0.83
yacoin,20140325,0.009306,0.009306,0.008874,0.009137,668,176605,0.01
cashcoin,20140325,0.010317,0.010587,0.010103,0.010377,300,18928,0.01
mincoin,20140325,0.220013,0.234471,0.207649,0.229840,5143,369739,0.22
lottocoin,20140325,0.000018,0.000023,0.000017,0.000018,990,175334,0.00
freicoin,20140325,0.033881,0.033881,0.016369,0.019285,910,1366580,0.03
kittehcoin,20140325,0.000070,0.000070,0.000040,0.000047,21659,574027,0.00
franko,20140325,0.363834,0.409270,0.349181,0.352198,2068,51202,0.38
karmacoin,20140325,0.000006,0.000006,0.000006,0.000006,1342,228909,0.00
infinitecoin,20140325,0.000049,0.000050,0.000042,0.000042,24578,4432780,0.00
topcoin,20140325,0.000012,0.000012,0.000006,0.000006,299,134368,0.00
skeincoin,20140325,0.000496,0.000497,0.000487,0.000493,0,2063,0.00
flappycoin,20140325,0.000004,0.000005,0.000003,0.000003,506,103494,0.00
elacoin,20140325,0.116262,0.132841,0.110954,0.121840,140,36174,0.12
betacoin,20140325,0.004821,0.004821,0.003500,0.003509,495,42690,0.00
batcoin,20140325,0.000006,0.000011,0.000006,0.000006,325,37203,0.00
casinocoin,20140325,0.001691,0.001782,0.001568,0.001571,680,26518,0.00
