coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160320,410.40,414.63,410.40,413.75,45947900,6293610000,412.51
ethereum,20160320,10.52,10.90,9.57,10.32,17651100,822297000,10.23
bitcoin,20160320,410.40,414.63,410.40,413.75,45947900,6293610000,412.51
ethereum,20160320,10.52,10.90,9.57,10.32,17651100,822297000,10.23
ripple,20160320,0.008015,0.008046,0.007872,0.007960,115984,276026000,0.01
nem,20160320,0.001300,0.001327,0.001201,0.001239,62747,11699200,0.00
litecoin,20160320,3.18,3.21,3.18,3.21,926158,143129000,3.20
stellar,20160320,0.001998,0.002135,0.001996,0.002088,23789,10960300,0.00
dash,20160320,5.77,6.14,5.77,6.12,220354,36389900,5.96
monero,20160320,1.20,1.53,1.20,1.52,979776,13655000,1.36
verge,20160320,0.000123,0.000149,0.000120,0.000137,16405,1239620,0.00
siacoin,20160320,0.000144,0.000174,0.000135,0.000141,189619,1682320,0.00
bytecoin-bcn,20160320,0.000037,0.000040,0.000033,0.000033,2704,6564660,0.00
bitshares,20160320,0.005823,0.005829,0.005428,0.005560,231685,14836300,0.01
dogecoin,20160320,0.000221,0.000221,0.000209,0.000214,157716,22867500,0.00
tether,20160320,0.999998,0.999998,0.999998,0.999998,82858,1451590,1.00
digibyte,20160320,0.000295,0.000301,0.000273,0.000274,52969,1809470,0.00
augur,20160320,14.36,14.44,11.52,12.79,3102,,12.98
decred,20160320,2.31,2.36,2.16,2.18,20628,2676350,2.26
nexus,20160320,0.003193,0.003485,0.002421,0.002720,2013,110576,0.00
reddcoin,20160320,0.000029,0.000033,0.000029,0.000030,691,814407,0.00
pivx,20160320,0.006210,0.007422,0.006199,0.006782,5692,104582,0.01
factom,20160320,1.76,1.80,1.52,1.60,333194,15376600,1.66
monacoin,20160320,0.063477,0.064405,0.062920,0.063508,1959,1935500,0.06
digitalnote,20160320,0.000086,0.000092,0.000086,0.000086,4034,588252,0.00
nxt,20160320,0.007889,0.008401,0.007799,0.008226,29058,7888590,0.01
bitcoindark,20160320,1.16,1.28,1.15,1.21,1386,1461060,1.21
maidsafecoin,20160320,0.086786,0.086786,0.079118,0.083678,196135,39275300,0.08
syscoin,20160320,0.009663,0.010024,0.008341,0.008697,175316,4143020,0.01
paccoin,20160320,1.2e-08,1.3e-08,8.7e-09,1.1e-08,2,,0.00
gamecredits,20160320,0.025777,0.028730,0.021500,0.022517,12921,1387940,0.03
vertcoin,20160320,0.056770,0.072850,0.056207,0.065879,78100,1310070,0.06
blocknet,20160320,0.068076,0.073112,0.056734,0.069480,67,266212,0.06
bitbay,20160320,0.000291,0.000369,0.000281,0.000338,2421,291983,0.00
ubiq,20160320,0.035680,0.042209,0.035676,0.040879,4034,126358,0.04
nav-coin,20160320,0.002945,0.005792,0.002578,0.003824,1745,175541,0.00
emercoin,20160320,0.219329,0.245833,0.187833,0.217275,25940,8183960,0.22
einsteinium,20160320,0.000408,0.000573,0.000373,0.000390,1023,79968,0.00
burst,20160320,0.000227,0.000230,0.000191,0.000204,7120,309662,0.00
viacoin,20160320,0.007417,0.009356,0.007056,0.008737,1714,151252,0.01
peercoin,20160320,0.465859,0.473872,0.457882,0.462563,26769,10740900,0.47
counterparty,20160320,1.96,2.08,1.38,1.44,133911,5146390,1.73
hempcoin,20160320,0.000107,0.000153,0.000103,0.000153,104,17881,0.00
mooncoin,20160320,7.3e-07,7.8e-07,7.3e-07,7.4e-07,14,154518,0.00
agoras-tokens,20160320,0.127238,0.164279,0.091949,0.127850,2457,5344000,0.13
cloakcoin,20160320,0.158747,0.165610,0.156398,0.165546,860,750243,0.16
aeon,20160320,0.020933,0.020971,0.016921,0.019029,317,225308,0.02
shift,20160320,0.028272,0.031005,0.025632,0.027014,732,,0.03
jinn,20160320,4.73,5.04,2.34,3.54,1358,277851,3.69
groestlcoin,20160320,0.001683,0.002021,0.001563,0.001594,112,105792,0.00
gulden,20160320,0.001830,0.001879,0.001775,0.001818,821,550259,0.00
pura,20160320,0.000041,0.000120,0.000029,0.000075,313,6817,0.00
feathercoin,20160320,0.009352,0.010942,0.009347,0.010674,4076,962644,0.01
salus,20160320,0.082723,0.135042,0.082723,0.085656,14,82757,0.11
supernet-unity,20160320,1.48,1.76,1.48,1.50,124,1209650,1.62
iocoin,20160320,0.069782,0.118038,0.068494,0.080420,153180,1133140,0.09
synereo,20160320,0.036866,0.038352,0.031401,0.031760,3899,6812890,0.03
namecoin,20160320,0.449234,0.455804,0.444704,0.444704,9675,6233190,0.45
eccoin,20160320,0.000003,0.000003,0.000001,0.000001,0,51270,0.00
potcoin,20160320,0.000942,0.001030,0.000869,0.001005,1360,200197,0.00
newyorkcoin,20160320,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0,9500,0.00
bitcny,20160320,0.192121,0.332444,0.162262,0.165721,1326,118680,0.25
