coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140209,671.46,712.27,655.25,682.90,39311400,8307340000,683.76
bitcoin,20140209,671.46,712.27,655.25,682.90,39311400,8307340000,683.76
ripple,20140209,0.017423,0.018315,0.016997,0.017390,64662,136211000,0.02
litecoin,20140209,18.02,18.83,17.53,18.22,5744230,460532000,18.18
dogecoin,20140209,0.001077,0.001291,0.001056,0.001291,2538170,49773700,0.00
digibyte,20140209,0.001002,0.001043,0.000864,0.000924,10833,459068,0.00
nxt,20140209,0.045647,0.050122,0.044633,0.048928,69052,45646600,0.05
vertcoin,20140209,3.42,4.33,3.10,4.30,493625,5467450,3.71
peercoin,20140209,4.65,4.83,4.49,4.68,673537,98285600,4.66
mooncoin,20140209,0.000074,0.000078,0.000062,0.000062,80559,1981150,0.00
feathercoin,20140209,0.194587,0.220061,0.189715,0.204519,50878,6353570,0.20
namecoin,20140209,4.26,4.48,4.14,4.28,561370,33999700,4.31
diamond,20140209,0.545226,0.631821,0.540508,0.567060,1689,139588,0.59
omni,20140209,62.45,66.52,60.94,62.35,6078,38683700,63.73
earthcoin,20140209,0.000779,0.000876,0.000766,0.000799,23366,938032,0.00
fedoracoin,20140209,0.000008,0.000009,0.000008,0.000009,40779,1061430,0.00
florincoin,20140209,0.009439,0.009509,0.008437,0.008611,1341,382052,0.01
noblecoin,20140209,0.001007,0.001184,0.000864,0.000963,23229,534078,0.00
primecoin,20140209,2.24,2.41,2.19,2.34,145406,9733950,2.30
unobtanium,20140209,12.29,14.88,10.65,12.76,409228,1830550,12.77
goldcoin,20140209,0.019682,0.021685,0.019280,0.020233,2236,584000,0.02
sexcoin,20140209,0.011522,0.012207,0.010571,0.010571,8682,680415,0.01
novacoin,20140209,9.68,10.51,9.40,9.89,71015,6758260,9.96
quark,20140209,0.072837,0.081634,0.071669,0.079890,210568,18028500,0.08
ixcoin,20140209,0.087041,0.089027,0.068919,0.076814,1765,1575410,0.08
terracoin,20140209,0.234244,0.246919,0.222229,0.223881,3873,1205670,0.23
anoncoin,20140209,2.29,2.75,2.27,2.46,19263,1655600,2.51
worldcoin,20140209,0.178030,0.183477,0.156525,0.163634,605894,7806920,0.17
netcoin,20140209,0.008164,0.008582,0.007984,0.008229,10086,1796400,0.01
cryptogenic-bullion,20140209,0.768051,0.836681,0.697692,0.786939,13620,722472,0.77
fastcoin,20140209,0.006056,0.006534,0.005701,0.005718,11849,348859,0.01
megacoin,20140209,0.473878,0.538404,0.458228,0.524035,77917,10467100,0.50
smartcoin,20140209,0.149736,0.164974,0.101110,0.122861,18525,318471,0.13
zetacoin,20140209,0.015800,0.017023,0.015147,0.015492,8950,2528280,0.02
teslacoin,20140209,0.003791,0.004148,0.003364,0.003462,2075,76149,0.00
digitalcoin,20140209,0.200706,0.205323,0.187220,0.193733,26776,2628780,0.20
hobonickels,20140209,0.063487,0.067763,0.061227,0.062779,790,183581,0.06
i0coin,20140209,0.017457,0.019181,0.016731,0.018391,8,352229,0.02
deutsche-emark,20140209,0.065253,0.067785,0.061928,0.062827,1651,280840,0.06
42-coin,20140209,118855,129641,112710,116776,5916,157235,121175.50
bitbar,20140209,47.95,53.24,45.87,49.23,951,462484,49.55
phoenixcoin,20140209,0.008750,0.009409,0.008558,0.008931,973,84831,0.01
redcoin,20140209,0.010082,0.010951,0.009879,0.010787,619,341292,0.01
joulecoin,20140209,0.017069,0.019658,0.016663,0.018445,1542,71463,0.02
tagcoin,20140209,0.989994,1.11,0.961612,1.07,20814,833393,1.04
argentum,20140209,0.216069,0.261214,0.213389,0.222345,4947,166875,0.24
securecoin,20140209,0.799037,0.870128,0.741814,0.851767,16962,945561,0.81
catcoin,20140209,0.261849,0.269096,0.235427,0.247210,2928,288230,0.25
globalcoin,20140209,0.004203,0.004886,0.004025,0.004036,1674,126996,0.00
bitgem,20140209,2.99,11.84,2.92,5.92,20983,74274,7.38
philosopher-stones,20140209,0.100766,0.127641,0.098353,0.127641,1349,172335,0.11
usde,20140209,0.001162,0.001175,0.000971,0.001086,12861,285764,0.00
ronpaulcoin,20140209,7.87,9.39,6.81,6.84,8052,169901,8.10
yacoin,20140209,0.016008,0.017659,0.015680,0.016390,262,257977,0.02
lottocoin,20140209,0.000121,0.000130,0.000110,0.000116,30313,773626,0.00
freicoin,20140209,0.036424,0.041364,0.015813,0.035511,253,1356710,0.03
kittehcoin,20140209,0.000287,0.000296,0.000256,0.000260,50948,1769890,0.00
franko,20140209,2.36,2.37,1.83,1.83,2499,258688,2.10
karmacoin,20140209,0.000034,0.000049,0.000027,0.000027,57408,271168,0.00
infinitecoin,20140209,0.000093,0.000101,0.000092,0.000100,39081,8419550,0.00
elacoin,20140209,0.694666,0.702179,0.563598,0.623016,945,157707,0.63
casinocoin,20140209,0.013721,0.014245,0.012279,0.012321,927,146155,0.01
