coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20131216,880.33,882.25,668.25,705.97,,10676600000,775.25
bitcoin,20131216,880.33,882.25,668.25,705.97,,10676600000,775.25
ripple,20131216,0.029212,0.029276,0.020862,0.021565,,228375000,0.03
litecoin,20131216,31.39,31.60,23.76,24.64,,752925000,27.68
dogecoin,20131216,0.000299,0.000866,0.000150,0.000205,,1970320,0.00
nxt,20131216,0.006646,0.011947,0.001974,0.006354,,6646490,0.01
peercoin,20131216,4.40,4.45,3.27,3.42,,92089700,3.86
feathercoin,20131216,0.431362,0.447678,0.314129,0.324746,,11376200,0.38
namecoin,20131216,5.85,5.91,4.24,4.55,,43790700,5.08
florincoin,20131216,0.046100,0.047464,0.020511,0.031811,,1519470,0.03
primecoin,20131216,3.94,3.96,2.79,2.87,,14112200,3.38
goldcoin,20131216,0.105640,0.106968,0.056788,0.077635,,3054850,0.08
sexcoin,20131216,0.046122,0.051950,0.024780,0.029435,,2064020,0.04
novacoin,20131216,17.52,17.52,13.48,14.01,,9110120,15.50
quark,20131216,0.186604,0.187011,0.108722,0.111190,,45974300,0.15
ixcoin,20131216,0.158468,0.190384,0.123613,0.136372,,2709450,0.16
terracoin,20131216,0.651444,0.656340,0.441747,0.465940,,3023310,0.55
anoncoin,20131216,5.96,6.50,3.81,4.13,,3514030,5.16
worldcoin,20131216,0.633618,0.634999,0.340580,0.352978,,22476100,0.49
cryptogenic-bullion,20131216,3.44,3.55,2.30,2.82,,3169320,2.92
fastcoin,20131216,0.043136,0.044175,0.027934,0.028952,,1942740,0.04
megacoin,20131216,0.878561,0.880477,0.620949,0.638308,,18708800,0.75
zetacoin,20131216,0.064238,0.064378,0.032978,0.038468,,10189000,0.05
digitalcoin,20131216,0.563323,0.564552,0.293032,0.336402,,6462540,0.43
i0coin,20131216,0.045786,0.046583,0.033417,0.036943,,916561,0.04
deutsche-emark,20131216,0.329243,0.794981,0.312142,0.352985,,771746,0.55
bitbar,20131216,66.02,69.48,44.77,49.31,,560976,57.12
phoenixcoin,20131216,0.076413,0.076579,0.064122,0.070116,,541104,0.07
tagcoin,20131216,1.24,1.25,0.735082,0.769656,,605785,0.99
argentum,20131216,0.677000,0.697936,0.370558,0.429787,,353041,0.53
globalcoin,20131216,0.042071,0.042163,0.019947,0.021906,,1044240,0.03
spots,20131216,0.096922,0.131145,0.095624,0.097428,,306907,0.11
yacoin,20131216,0.114733,0.115344,0.047419,0.066926,,1458070,0.08
mincoin,20131216,0.622367,0.631394,0.402331,0.491701,,905687,0.52
freicoin,20131216,0.149656,0.150859,0.113754,0.117897,,5135250,0.13
franko,20131216,4.98,4.99,2.61,3.06,,400560,3.80
infinitecoin,20131216,0.000062,0.000062,0.000039,0.000041,,5471030,0.00
betacoin,20131216,0.085383,0.107461,0.072788,0.079499,,337416,0.09
casinocoin,20131216,0.097629,0.097841,0.041688,0.051529,,494042,0.07
