coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150902,228.03,230.58,226.47,229.28,18760400,3321180000,228.53
ethereum,20150902,1.35,1.35,1.26,1.29,883769,98504600,1.31
bitcoin,20150902,228.03,230.58,226.47,229.28,18760400,3321180000,228.53
ethereum,20150902,1.35,1.35,1.26,1.29,883769,98504600,1.31
ripple,20150902,0.007821,0.007833,0.007694,0.007700,398976,254075000,0.01
nem,20150902,0.000100,0.000100,0.000088,0.000088,897,903015,0.00
litecoin,20150902,2.82,2.83,2.76,2.80,2423010,118701000,2.79
stellar,20150902,0.002436,0.002551,0.002316,0.002423,25216,11781800,0.00
dash,20150902,2.54,2.55,2.50,2.51,60914,14589500,2.52
monero,20150902,0.457513,0.472726,0.453460,0.468083,17633,4185830,0.46
verge,20150902,0.000014,0.000016,0.000012,0.000014,460,126147,0.00
siacoin,20150902,0.000030,0.000032,0.000027,0.000028,2005,139185,0.00
bytecoin-bcn,20150902,0.000057,0.000058,0.000057,0.000058,17959,10108400,0.00
bitshares,20150902,0.003348,0.003472,0.003282,0.003413,48771,8410090,0.00
dogecoin,20150902,0.000127,0.000129,0.000125,0.000126,41740,12816600,0.00
tether,20150902,1.00,1.00,1.00,1.00,1710,451600,1.00
digibyte,20150902,0.000051,0.000052,0.000048,0.000048,938,248866,0.00
nexus,20150902,0.001027,0.001027,0.000858,0.000919,133,25467,0.00
reddcoin,20150902,0.000011,0.000011,0.000008,0.000010,1807,314796,0.00
monacoin,20150902,0.107580,0.110424,0.106337,0.108315,1229,2384900,0.11
digitalnote,20150902,0.000181,0.000182,0.000166,0.000171,5690,1241010,0.00
nxt,20150902,0.008050,0.008378,0.007981,0.008289,9646,8050450,0.01
bitcoindark,20150902,1.33,1.35,1.26,1.27,5825,1644270,1.31
maidsafecoin,20150902,0.022083,0.022898,0.021761,0.022549,28018,9993850,0.02
syscoin,20150902,0.000362,0.000419,0.000358,0.000414,431,154113,0.00
