coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160427,466.26,467.08,444.13,444.69,93564900,7216190000,455.61
ethereum,20160427,7.39,7.97,7.32,7.76,19254500,587076000,7.64
bitcoin,20160427,466.26,467.08,444.13,444.69,93564900,7216190000,455.61
ethereum,20160427,7.39,7.97,7.32,7.76,19254500,587076000,7.64
ripple,20160427,0.007094,0.007094,0.006725,0.006725,797081,247354000,0.01
nem,20160427,0.001532,0.001715,0.001507,0.001645,60837,13791900,0.00
litecoin,20160427,4.05,4.23,3.87,3.89,9435190,184330000,4.05
stellar,20160427,0.001820,0.001858,0.001798,0.001832,31873,9982290,0.00
dash,20160427,6.10,6.62,5.95,6.28,422258,39041800,6.29
monero,20160427,0.894009,0.976240,0.860762,0.941531,300067,10469100,0.92
lisk,20160427,0.729496,0.835437,0.622453,0.623225,14913,,0.73
verge,20160427,0.000055,0.000058,0.000050,0.000053,3036,606944,0.00
siacoin,20160427,0.000084,0.000089,0.000077,0.000084,12346,1106240,0.00
bytecoin-bcn,20160427,0.000033,0.000036,0.000031,0.000031,325,5970970,0.00
bitshares,20160427,0.003861,0.004076,0.003813,0.003979,154612,9860750,0.00
dogecoin,20160427,0.000231,0.000233,0.000223,0.000224,164060,24093100,0.00
steem,20160427,0.374307,0.599489,0.351378,0.416198,12008,4713080,0.48
tether,20160427,1.00,1.00,1.00,1.00,481952,1451590,1.00
digibyte,20160427,0.000265,0.000329,0.000261,0.000297,34419,1685310,0.00
augur,20160427,6.92,6.93,4.65,5.02,4800,,5.79
decred,20160427,1.52,1.56,1.47,1.48,12204,2265000,1.52
nexus,20160427,0.007826,0.007842,0.006712,0.006893,2080,285535,0.01
reddcoin,20160427,0.000035,0.000037,0.000032,0.000032,3832,974291,0.00
pivx,20160427,0.002094,0.002361,0.002088,0.002117,769,60723,0.00
factom,20160427,1.13,1.20,1.08,1.13,522987,9868990,1.14
monacoin,20160427,0.060842,0.062382,0.059211,0.059875,3991,1961110,0.06
digitalnote,20160427,0.000095,0.000098,0.000085,0.000090,4300,648261,0.00
nxt,20160427,0.006980,0.007064,0.006833,0.006896,25946,6980170,0.01
bitcoindark,20160427,1.18,1.22,1.05,1.07,1191,1486310,1.14
maidsafecoin,20160427,0.050175,0.061281,0.049362,0.054336,610037,22706800,0.06
syscoin,20160427,0.007901,0.009013,0.007696,0.008780,48491,3387440,0.01
digixdao,20160427,34.89,34.94,28.33,29.55,1026,,31.63
paccoin,20160427,1.3e-08,1.4e-08,1.2e-08,1.2e-08,131,,0.00
gamecredits,20160427,0.039498,0.045786,0.032716,0.039457,14568,2157160,0.04
vertcoin,20160427,0.046351,0.048844,0.045717,0.046570,22032,1069640,0.05
blocknet,20160427,0.074188,0.088849,0.073762,0.083496,220,290112,0.08
bitbay,20160427,0.000512,0.000513,0.000437,0.000442,237,514011,0.00
ubiq,20160427,0.045373,0.045469,0.041642,0.041642,120,161334,0.04
nav-coin,20160427,0.004281,0.004690,0.004018,0.004579,175,255130,0.00
emercoin,20160427,0.199805,0.203593,0.186804,0.201292,5024,7512330,0.20
einsteinium,20160427,0.000250,0.000262,0.000214,0.000235,200,49372,0.00
burst,20160427,0.000182,0.000190,0.000164,0.000182,770,257024,0.00
viacoin,20160427,0.008157,0.008783,0.007563,0.007563,351,169124,0.01
peercoin,20160427,0.467115,0.482689,0.450606,0.450606,85882,10803200,0.47
counterparty,20160427,1.14,1.23,1.07,1.12,7162,2995130,1.15
hempcoin,20160427,0.000126,0.000144,0.000125,0.000129,54,24631,0.00
mooncoin,20160427,0.000002,0.000003,0.000002,0.000002,143,435273,0.00
agoras-tokens,20160427,0.112789,0.112996,0.104789,0.104789,1508,4737140,0.11
cloakcoin,20160427,0.103313,0.111233,0.099570,0.106028,297,490303,0.11
aeon,20160427,0.011769,0.011794,0.009978,0.011210,167,131213,0.01
shift,20160427,0.010292,0.012455,0.009932,0.011101,160,70629,0.01
voxels,20160427,0.144085,0.176146,0.144085,0.172918,55810,4538680,0.16
jinn,20160427,4.75,4.80,4.65,4.69,66,278636,4.72
groestlcoin,20160427,0.001987,0.002095,0.001727,0.001744,161,125905,0.00
gulden,20160427,0.002266,0.002376,0.002108,0.002108,1055,685164,0.00
pura,20160427,0.000033,0.000037,0.000032,0.000036,0,5419,0.00
feathercoin,20160427,0.035802,0.043776,0.027096,0.031398,30994,5313310,0.04
