coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20130724,95.56,95.99,93.00,94.51,,1094490000,94.50
bitcoin,20130724,95.56,95.99,93.00,94.51,,1094490000,94.50
litecoin,20130724,2.99,2.99,2.88,2.94,,58868500,2.94
peercoin,20130724,0.144293,0.145599,0.133290,0.137040,,2845930,0.14
feathercoin,20130724,0.084091,0.085860,0.080840,0.084114,,936434,0.08
namecoin,20130724,0.584448,0.592800,0.545535,0.577456,,1108780,0.57
primecoin,20130724,0.917362,0.918720,0.771740,0.860061,,1068700,0.85
goldcoin,20130724,0.000729,0.000730,0.000725,0.000725,,16527,0.00
novacoin,20130724,4.30,4.94,4.30,4.64,,1362810,4.62
ixcoin,20130724,0.004014,0.004024,0.003673,0.003732,,57426,0.00
terracoin,20130724,0.143338,0.154624,0.139530,0.147436,,469800,0.15
anoncoin,20130724,0.159567,0.161661,0.111600,0.132315,,51436,0.14
worldcoin,20130724,0.011463,0.012200,0.009971,0.010462,,145833,0.01
fastcoin,20130724,0.013665,0.013698,0.013475,0.013475,,174919,0.01
megacoin,20130724,0.012757,0.012777,0.011764,0.011801,,193819,0.01
digitalcoin,20130724,0.029145,0.032568,0.029145,0.030674,,160711,0.03
bitbar,20130724,4.30,4.32,4.19,4.26,,19295,4.26
phoenixcoin,20130724,0.032379,0.038443,0.021115,0.021265,,111929,0.03
argentum,20130724,0.062830,0.066034,0.043062,0.053513,,24106,0.05
bitgem,20130724,0.940296,0.942560,0.940296,0.940296,,16809,0.94
yacoin,20130724,0.016341,0.017644,0.016019,0.016350,,76518,0.02
mincoin,20130724,0.033924,0.034006,0.027910,0.031188,,40915,0.03
freicoin,20130724,0.010517,0.010542,0.009532,0.009687,,240863,0.01
franko,20130724,1.91,1.92,1.91,1.91,,81797,1.92
infinitecoin,20130724,3.8e-07,3.8e-07,3.5e-07,3.5e-07,,22315,0.00
elacoin,20130724,0.073581,0.073758,0.073581,0.073581,,1654,0.07
