coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140526,571.39,588.39,565.33,583.42,29959800,7322870000,576.86
bitcoin,20140526,571.39,588.39,565.33,583.42,29959800,7322870000,576.86
ripple,20140526,0.003668,0.003839,0.003641,0.003799,464861,28672700,0.00
litecoin,20140526,11.58,11.75,11.46,11.56,4063340,332099000,11.61
dash,20140526,15.02,15.18,8.40,11.29,260919,64986200,11.79
monero,20140526,3.22,3.76,2.31,3.02,220148,3070190,3.04
dogecoin,20140526,0.000426,0.000430,0.000398,0.000403,824478,33857500,0.00
digibyte,20140526,0.000200,0.000233,0.000194,0.000213,1265,230809,0.00
reddcoin,20140526,0.000024,0.000035,0.000023,0.000029,5062,587483,0.00
monacoin,20140526,0.034295,0.035221,0.028912,0.029171,749,249666,0.03
nxt,20140526,0.040446,0.042017,0.039666,0.041167,75905,40445400,0.04
maidsafecoin,20140526,0.013724,0.015695,0.013719,0.014417,2427,6210740,0.01
vertcoin,20140526,1.05,1.07,0.969522,1.04,82867,4874300,1.02
einsteinium,20140526,0.000479,0.000791,0.000465,0.000558,2649,47481,0.00
peercoin,20140526,2.41,2.50,2.39,2.44,210150,51672200,2.45
counterparty,20140526,3.18,3.45,2.88,2.90,9395,8429990,3.17
mooncoin,20140526,5.2e-07,6.9e-07,5.2e-07,5.8e-07,399,56525,0.00
groestlcoin,20140526,0.001830,0.002025,0.001750,0.001804,785,76354,0.00
gulden,20140526,0.000629,0.000850,0.000613,0.000636,507,140431,0.00
feathercoin,20140526,0.074092,0.089265,0.063712,0.063737,25361,3270640,0.08
namecoin,20140526,2.69,2.78,2.59,2.65,249957,24048100,2.68
eccoin,20140526,0.000011,0.000014,0.000007,0.000013,673,188822,0.00
potcoin,20140526,0.002987,0.010862,0.002974,0.009089,205874,333022,0.01
newyorkcoin,20140526,0.000006,0.000006,0.000006,0.000006,0,450618,0.00
solarcoin,20140526,0.007037,0.008006,0.006967,0.007231,1126,133765,0.01
diamond,20140526,0.285697,0.317650,0.267658,0.278031,1098,105564,0.29
blackcoin,20140526,0.154575,0.160125,0.138938,0.151833,575558,11522600,0.15
myriad,20140526,0.001943,0.002133,0.001804,0.001910,17056,521570,0.00
faircoin,20140526,0.002172,0.002234,0.001763,0.002152,441,108643,0.00
mintcoin,20140526,0.000040,0.000040,0.000028,0.000028,3854,755485,0.00
omni,20140526,28.52,29.22,26.42,27.38,3886,17668800,27.82
