coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140624,593.97,596.97,582.36,582.36,14144900,7683850000,589.66
bitcoin,20140624,593.97,596.97,582.36,582.36,14144900,7683850000,589.66
ripple,20140624,0.004085,0.004152,0.004049,0.004049,196770,31936400,0.00
litecoin,20140624,9.73,9.78,9.62,9.63,1449760,287584000,9.70
dash,20140624,9.80,9.90,9.44,9.44,327520,43214300,9.67
monero,20140624,3.93,4.07,2.96,3.28,150995,6374590,3.52
bytecoin-bcn,20140624,0.000083,0.000083,0.000058,0.000058,16144,12991300,0.00
dogecoin,20140624,0.000326,0.000327,0.000304,0.000311,573812,27367000,0.00
digibyte,20140624,0.000255,0.000291,0.000251,0.000257,2627,306615,0.00
reddcoin,20140624,0.000030,0.000040,0.000029,0.000029,4195,765533,0.00
digitalnote,20140624,0.000042,0.000048,0.000035,0.000035,6579,115860,0.00
nxt,20140624,0.067037,0.067268,0.062227,0.065121,112983,67037000,0.06
maidsafecoin,20140624,0.015035,0.015035,0.012251,0.014266,2056,6804080,0.01
vertcoin,20140624,0.613898,0.620017,0.520091,0.527693,35927,3364680,0.57
nav-coin,20140624,0.003267,0.004212,0.003005,0.003914,9886,171330,0.00
einsteinium,20140624,0.000919,0.001147,0.000747,0.000855,1639,105477,0.00
peercoin,20140624,1.64,1.64,1.57,1.58,41490,35190900,1.60
counterparty,20140624,1.90,1.95,1.74,1.87,1524,5038140,1.84
mooncoin,20140624,4.4e-07,5.8e-07,4.3e-07,4.8e-07,225,53361,0.00
cloakcoin,20140624,0.299198,0.412601,0.285983,0.346492,219156,1350000,0.35
groestlcoin,20140624,0.001490,0.001802,0.001354,0.001455,193,71762,0.00
gulden,20140624,0.000526,0.000569,0.000320,0.000467,807,126205,0.00
feathercoin,20140624,0.041500,0.046891,0.040777,0.040777,23545,1954730,0.04
namecoin,20140624,1.74,1.89,1.72,1.73,51872,15834100,1.80
eccoin,20140624,0.000002,0.000006,0.000002,0.000005,96,31381,0.00
potcoin,20140624,0.009728,0.010591,0.009505,0.009884,12475,1220630,0.01
newyorkcoin,20140624,0.000006,0.000006,0.000006,0.000006,1,525068,0.00
solarcoin,20140624,0.003118,0.003707,0.002967,0.003598,367,65109,0.00
dimecoin,20140624,2.9e-07,2.9e-07,1.9e-07,2.8e-07,125,60856,0.00
diamond,20140624,0.158014,0.213251,0.155780,0.155780,434,70677,0.18
blackcoin,20140624,0.127512,0.130814,0.120871,0.121359,83546,9508980,0.13
myriad,20140624,0.001214,0.001316,0.001186,0.001234,6731,421293,0.00
faircoin,20140624,0.001010,0.001010,0.000945,0.000945,109,50507,0.00
mintcoin,20140624,0.000031,0.000037,0.000030,0.000033,2117,589582,0.00
omni,20140624,14.95,15.09,14.72,14.72,34,9262440,14.91
whitecoin,20140624,0.000603,0.000737,0.000582,0.000665,3649,182401,0.00
earthcoin,20140624,0.000007,0.000018,0.000007,0.000014,254,25753,0.00
fedoracoin,20140624,4.8e-07,4.9e-07,4.1e-07,4.1e-07,416,131293,0.00
rubycoin,20140624,0.004342,0.005052,0.003565,0.004130,21591,85767,0.00
vericoin,20140624,0.130327,0.163585,0.114539,0.163585,863362,3489220,0.14
pinkcoin,20140624,0.000297,0.000350,0.000265,0.000327,1117,108242,0.00
florincoin,20140624,0.000421,0.000494,0.000410,0.000490,125,23153,0.00
noblecoin,20140624,0.000111,0.000123,0.000099,0.000100,1147,163517,0.00
energycoin,20140624,0.000594,0.002017,0.000501,0.001184,40444,65858,0.00
zeitcoin,20140624,0.000002,0.000006,0.000002,0.000002,215,53202,0.00
pandacoin-pnd,20140624,0.000013,0.000013,0.000009,0.000012,1992,424680,0.00
bitsend,20140624,0.007662,0.007662,0.004365,0.005244,707,11765,0.01
artbyte,20140624,0.000154,0.000226,0.000148,0.000158,35,43398,0.00
curecoin,20140624,0.107082,0.115381,0.071113,0.110722,829,154623,0.09
primecoin,20140624,0.366535,0.387329,0.355300,0.369752,14700,2250800,0.37
boolberry,20140624,1.11,1.31,0.894155,1.05,1226,520201,1.10
dopecoin,20140624,0.000304,0.000408,0.000265,0.000280,144,17624,0.00
unobtanium,20140624,2.12,2.26,1.18,1.91,3364,398866,1.72
pesetacoin,20140624,0.005779,0.005779,0.001190,0.003180,2030,229742,0.00
goldcoin,20140624,0.013013,0.013721,0.012584,0.012915,282,410169,0.01
bitcoin-plus,20140624,1.78,2.21,1.36,1.81,2764,98664,1.79
startcoin,20140624,0.048884,0.067006,0.040218,0.040566,3278,2083770,0.05
belacoin,20140624,0.000491,0.000509,0.000332,0.000497,13,2542,0.00
sexcoin,20140624,0.001875,0.001887,0.001824,0.001824,196,137920,0.00
dnotes,20140624,0.001996,0.002129,0.001833,0.002042,901,175665,0.00
auroracoin,20140624,0.148437,0.148912,0.135535,0.137093,1145,1624990,0.14
asiacoin,20140624,0.001242,0.001788,0.001074,0.001257,7680,221683,0.00
riecoin,20140624,0.025856,0.028734,0.024865,0.028451,1473,99147,0.03
korecoin,20140624,0.124737,0.130061,0.024401,0.035062,35829,155764,0.08
novacoin,20140624,1.58,1.63,1.56,1.57,4577,1319290,1.59
quark,20140624,0.013766,0.013880,0.013531,0.013592,3152,3413370,0.01
greencoin,20140624,0.000184,0.000372,0.000142,0.000175,829,8142,0.00
ixcoin,20140624,0.043972,0.045313,0.042001,0.043377,1093,886592,0.04
terracoin,20140624,0.047511,0.053658,0.045983,0.045983,1743,314247,0.05
