coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140802,594.90,594.91,586.15,589.33,8359080,7786620000,590.53
bitcoin,20140802,594.90,594.91,586.15,589.33,8359080,7786620000,590.53
ripple,20140802,0.005371,0.005522,0.005270,0.005294,220518,44323000,0.01
litecoin,20140802,7.71,7.72,7.58,7.63,1113910,237040000,7.65
dash,20140802,5.63,6.00,5.62,5.71,185190,25475400,5.81
monero,20140802,2.67,2.73,2.50,2.50,101031,6665580,2.62
bytecoin-bcn,20140802,0.000024,0.000026,0.000021,0.000024,1724,3783140,0.00
bitshares,20140802,0.009565,0.010099,0.009189,0.009956,150361,19127400,0.01
dogecoin,20140802,0.000210,0.000212,0.000207,0.000207,117204,18674500,0.00
digibyte,20140802,0.000235,0.000236,0.000212,0.000219,295,291736,0.00
reddcoin,20140802,0.000150,0.000170,0.000150,0.000160,133469,4043130,0.00
monacoin,20140802,0.728929,0.759686,0.269394,0.365393,78424,7562890,0.51
digitalnote,20140802,0.000043,0.000046,0.000036,0.000038,4994,217944,0.00
nxt,20140802,0.044580,0.046561,0.043929,0.045953,71648,44580200,0.05
bitcoindark,20140802,0.979248,1.02,0.859646,0.871466,31950,1154320,0.94
maidsafecoin,20140802,0.025664,0.026090,0.022533,0.023089,17017,11614400,0.02
vertcoin,20140802,0.179538,0.190541,0.175814,0.176993,10139,1183090,0.18
nav-coin,20140802,0.003069,0.003514,0.002388,0.002687,2080,174941,0.00
einsteinium,20140802,0.000183,0.000183,0.000059,0.000134,364,21031,0.00
viacoin,20140802,0.223652,0.223652,0.185507,0.202149,101788,2306680,0.20
peercoin,20140802,1.19,1.20,1.13,1.15,77512,25714700,1.17
counterparty,20140802,2.49,2.69,2.07,2.44,11146,6591520,2.38
hempcoin,20140802,0.000422,0.000846,0.000389,0.000560,303,43320,0.00
mooncoin,20140802,2.4e-07,3.1e-07,2.3e-07,2.4e-07,121,32438,0.00
cloakcoin,20140802,1.40,1.46,1.27,1.31,166555,6341690,1.36
groestlcoin,20140802,0.000576,0.000787,0.000575,0.000769,170,28504,0.00
gulden,20140802,0.000531,0.000598,0.000528,0.000546,859,49028,0.00
feathercoin,20140802,0.035453,0.039408,0.030753,0.034973,8031,1807030,0.04
iocoin,20140802,0.053822,0.057159,0.052411,0.053162,160705,861272,0.05
namecoin,20140802,1.59,1.59,1.55,1.56,14857,15067100,1.57
eccoin,20140802,0.000006,0.000014,0.000006,0.000014,316,109296,0.00
potcoin,20140802,0.005825,0.008142,0.005733,0.007663,17661,799993,0.01
newyorkcoin,20140802,0.000003,0.000003,0.000001,0.000001,28,268789,0.00
solarcoin,20140802,0.002082,0.002537,0.001933,0.002122,402,54520,0.00
dimecoin,20140802,8.1e-08,9.9e-08,7.6e-08,7.6e-08,48,19258,0.00
diamond,20140802,0.116582,0.132543,0.097429,0.109027,107,60573,0.11
blackcoin,20140802,0.086297,0.087323,0.084088,0.084172,41837,6441330,0.09
myriad,20140802,0.000432,0.000457,0.000423,0.000428,1191,198616,0.00
faircoin,20140802,0.000494,0.000561,0.000478,0.000560,138,24698,0.00
mintcoin,20140802,0.000018,0.000022,0.000018,0.000021,2178,351917,0.00
omni,20140802,5.34,5.34,4.55,4.79,2630,3005040,4.95
whitecoin,20140802,0.000509,0.000509,0.000445,0.000495,1888,154060,0.00
earthcoin,20140802,0.000024,0.000035,0.000023,0.000029,1364,95533,0.00
fedoracoin,20140802,2.3e-07,3e-07,1.6e-07,2.3e-07,190,65276,0.00
rubycoin,20140802,0.004430,0.004889,0.004262,0.004878,8118,94233,0.00
vericoin,20140802,0.094369,0.097301,0.085223,0.087963,33582,2529460,0.09
pinkcoin,20140802,0.000669,0.000752,0.000637,0.000724,14333,243557,0.00
florincoin,20140802,0.000231,0.000231,0.000205,0.000206,26,14356,0.00
stealthcoin,20140802,0.006764,0.006764,0.004730,0.005280,7514,140489,0.01
noblecoin,20140802,0.000102,0.000111,0.000084,0.000092,2862,175903,0.00
energycoin,20140802,0.000494,0.000505,0.000324,0.000466,228,55015,0.00
carboncoin,20140802,0.000004,0.000005,0.000004,0.000005,164,50073,0.00
zeitcoin,20140802,0.000002,0.000002,0.000001,0.000002,25,41953,0.00
