coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160824,583.41,583.59,579.86,580.18,56328200,9234800000,581.73
ethereum,20160824,11.02,11.15,11.01,11.04,4423420,918039000,11.08
bitcoin,20160824,583.41,583.59,579.86,580.18,56328200,9234800000,581.73
ethereum,20160824,11.02,11.15,11.01,11.04,4423420,918039000,11.08
ripple,20160824,0.006015,0.006059,0.005989,0.006052,1118660,213912000,0.01
nem,20160824,0.005620,0.005774,0.005530,0.005764,68332,50575500,0.01
litecoin,20160824,3.93,3.95,3.84,3.86,4425210,185610000,3.90
stellar,20160824,0.001878,0.001912,0.001866,0.001888,6614,10614500,0.00
dash,20160824,13.49,13.62,12.95,13.28,797964,90187900,13.29
monero,20160824,4.66,5.07,4.36,4.42,6796020,59342000,4.71
lisk,20160824,0.270852,0.283418,0.259514,0.262965,760046,27085200,0.27
ethereum-classic,20160824,1.61,1.64,1.44,1.44,6191350,133732000,1.54
verge,20160824,0.000018,0.000023,0.000018,0.000018,197,221808,0.00
siacoin,20160824,0.000468,0.000472,0.000440,0.000454,153027,8272870,0.00
bytecoin-bcn,20160824,0.000052,0.000058,0.000052,0.000052,2597,9479430,0.00
stratis,20160824,0.022228,0.022234,0.020301,0.020950,26100,2179290,0.02
bitshares,20160824,0.005431,0.005474,0.005311,0.005354,131549,13964800,0.01
dogecoin,20160824,0.000227,0.000235,0.000224,0.000231,225706,24028800,0.00
steem,20160824,1.17,1.19,1.06,1.13,187072,142324000,1.12
tether,20160824,1.00,1.00,1.00,1.00,546685,6951590,1.00
waves,20160824,0.176580,0.176851,0.167782,0.170316,45227,17658000,0.17
digibyte,20160824,0.000314,0.000320,0.000297,0.000313,72843,2217420,0.00
augur,20160824,10.15,12.22,10.14,10.62,4246,,11.18
decred,20160824,1.48,1.61,1.46,1.53,16570,3641880,1.54
nexus,20160824,0.025827,0.033873,0.024757,0.033873,2996,1063130,0.03
reddcoin,20160824,0.000041,0.000041,0.000035,0.000040,5187,1120880,0.00
pivx,20160824,0.003463,0.003532,0.003343,0.003516,128,150186,0.00
factom,20160824,3.14,3.18,2.78,2.98,1700880,27487500,2.98
monacoin,20160824,0.041085,0.041643,0.039786,0.040357,966,1548220,0.04
digitalnote,20160824,0.000118,0.000127,0.000116,0.000125,6271,812123,0.00
nxt,20160824,0.022461,0.022461,0.020689,0.021514,265211,22438600,0.02
bitcoindark,20160824,2.74,2.74,2.59,2.62,16041,3514820,2.67
maidsafecoin,20160824,0.103663,0.121849,0.100370,0.117490,1400560,46912900,0.11
syscoin,20160824,0.010226,0.010730,0.010013,0.010560,75335,4936960,0.01
digixdao,20160824,10.26,10.56,9.81,10.48,15772,20515400,10.19
paccoin,20160824,6.1e-09,6.9e-09,6e-09,6.2e-09,1,,0.00
gamecredits,20160824,0.132234,0.132234,0.115691,0.119169,19987,7402960,0.12
vertcoin,20160824,0.033153,0.033957,0.031896,0.031906,9970,937758,0.03
blocknet,20160824,0.226419,0.226487,0.151463,0.158667,2322,885415,0.19
bitbay,20160824,0.000513,0.000515,0.000440,0.000444,1400,516147,0.00
ubiq,20160824,0.054456,0.056039,0.050925,0.052639,465,196476,0.05
nav-coin,20160824,0.015937,0.017173,0.014764,0.015711,4435,949854,0.02
emercoin,20160824,0.391817,0.391850,0.363702,0.376550,55665,15026000,0.38
einsteinium,20160824,0.001172,0.001173,0.000976,0.001001,4079,237125,0.00
burst,20160824,0.000332,0.000346,0.000314,0.000325,3958,513845,0.00
