coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140210,681.32,703.71,550.50,681.03,112758000,8431680000,627.11
bitcoin,20140210,681.32,703.71,550.50,681.03,112758000,8431680000,627.11
ripple,20140210,0.017361,0.018305,0.013475,0.016677,38466,135726000,0.02
litecoin,20140210,18.30,18.69,14.13,17.73,27097100,467936000,16.41
dogecoin,20140210,0.001287,0.001507,0.001079,0.001414,4810030,60361800,0.00
digibyte,20140210,0.000922,0.000963,0.000613,0.000811,11933,433122,0.00
reddcoin,20140210,0.000035,0.000035,0.000018,0.000020,7925,270516,0.00
nxt,20140210,0.048815,0.050467,0.038071,0.048088,146746,48814600,0.04
vertcoin,20140210,4.11,4.12,2.97,3.68,395001,6672920,3.54
peercoin,20140210,4.68,4.78,3.81,4.53,2838080,98898800,4.29
mooncoin,20140210,0.000068,0.000076,0.000050,0.000068,86855,1829700,0.00
feathercoin,20140210,0.204040,0.279005,0.161800,0.272167,797895,6685790,0.22
namecoin,20140210,4.28,4.40,3.47,4.14,3099110,34235800,3.94
potcoin,20140210,0.004625,0.008675,0.004625,0.007524,2980,81548,0.01
diamond,20140210,0.565748,0.644504,0.475390,0.551593,2062,145639,0.56
omni,20140210,62.20,64.39,50.05,63.36,26255,38534300,57.22
earthcoin,20140210,0.000797,0.000841,0.000628,0.000729,32294,970549,0.00
fedoracoin,20140210,0.000009,0.000009,0.000007,0.000008,61496,1168120,0.00
florincoin,20140210,0.008665,0.008850,0.006186,0.007553,4119,351601,0.01
noblecoin,20140210,0.000981,0.001034,0.000694,0.000783,8117,527126,0.00
primecoin,20140210,2.33,2.41,1.85,2.28,135730,10187000,2.13
unobtanium,20140210,11.86,13.23,9.19,13.17,167714,1771470,11.21
goldcoin,20140210,0.020251,0.021317,0.016686,0.020751,1670,601103,0.02
sexcoin,20140210,0.010656,0.011278,0.007729,0.010252,28103,631446,0.01
novacoin,20140210,9.88,10.31,7.99,9.74,167538,6909280,9.15
quark,20140210,0.080254,0.082503,0.062035,0.076472,209449,19864700,0.07
ixcoin,20140210,0.078201,0.081293,0.062062,0.069549,3972,1416670,0.07
terracoin,20140210,0.223364,0.244526,0.181665,0.244235,29673,1153520,0.21
anoncoin,20140210,2.46,2.64,1.89,2.34,5933,1781910,2.27
worldcoin,20140210,0.165250,0.186374,0.142530,0.169881,102225,7269040,0.16
netcoin,20140210,0.008479,0.008783,0.006697,0.008357,6636,1868870,0.01
cryptogenic-bullion,20140210,0.786286,0.882711,0.727979,0.837769,10593,739794,0.81
fastcoin,20140210,0.005707,0.007324,0.004508,0.006683,11541,330046,0.01
megacoin,20140210,0.523132,0.541825,0.418648,0.480928,15536,11562600,0.48
smartcoin,20140210,0.122576,0.125108,0.073275,0.081724,10643,275069,0.10
zetacoin,20140210,0.015475,0.016404,0.012941,0.015827,20091,2476470,0.01
teslacoin,20140210,0.003454,0.003925,0.002679,0.003330,1059,71045,0.00
digitalcoin,20140210,0.193525,0.204869,0.166795,0.175059,15847,2540200,0.19
hobonickels,20140210,0.062150,0.069698,0.050630,0.068103,1192,180855,0.06
nyancoin,20140210,0.011989,0.017077,0.011578,0.013935,6158,236781,0.01
i0coin,20140210,0.018348,0.018430,0.013107,0.016699,496,370262,0.02
ultracoin,20140210,0.710041,0.769513,0.534640,0.602718,42443,2254590,0.65
deutsche-emark,20140210,0.062681,0.064955,0.048169,0.058003,1946,272025,0.06
42-coin,20140210,116506,127668,93585.00,115094,7580,155928,110626.50
bitbar,20140210,49.12,52.16,38.33,50.61,3415,474605,45.24
phoenixcoin,20140210,0.008919,0.009629,0.008067,0.009367,1395,86832,0.01
redcoin,20140210,0.010854,0.011609,0.008406,0.010537,1672,368864,0.01
joulecoin,20140210,0.018402,0.020576,0.013498,0.016358,1563,77639,0.02
tagcoin,20140210,1.07,1.10,0.826972,0.963753,4438,902944,0.96
argentum,20140210,0.221831,0.252643,0.156456,0.213823,5644,172805,0.20
securecoin,20140210,0.850826,0.888021,0.684819,0.779388,5464,1013150,0.79
catcoin,20140210,0.246638,0.273496,0.181671,0.245600,1950,271499,0.23
globalcoin,20140210,0.004027,0.004635,0.003593,0.003909,1339,122517,0.00
bitgem,20140210,5.90,7.87,4.95,6.13,14747,147118,6.41
philosopher-stones,20140210,0.123094,0.130530,0.094114,0.122599,687,210881,0.11
usde,20140210,0.001083,0.001115,0.000677,0.000797,6038,272268,0.00
ronpaulcoin,20140210,6.82,7.41,5.74,6.69,4549,150959,6.58
yacoin,20140210,0.016352,0.017601,0.014219,0.015677,913,264584,0.02
lottocoin,20140210,0.000116,0.000121,0.000091,0.000116,34932,752145,0.00
freicoin,20140210,0.036158,0.040575,0.031132,0.038331,1635,1348080,0.04
kittehcoin,20140210,0.000265,0.000277,0.000173,0.000248,70909,1644360,0.00
franko,20140210,1.83,2.38,1.54,2.32,4679,201772,1.96
karmacoin,20140210,0.000027,0.000035,0.000018,0.000027,30313,246405,0.00
infinitecoin,20140210,0.000097,0.000104,0.000077,0.000101,37869,8757120,0.00
elacoin,20140210,0.621575,0.660333,0.491437,0.607969,736,142262,0.58
casinocoin,20140210,0.012183,0.014074,0.008120,0.012299,3415,129769,0.01
