coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150325,247.47,249.19,236.51,246.20,35866900,3458950000,242.85
bitcoin,20150325,247.47,249.19,236.51,246.20,35866900,3458950000,242.85
ripple,20150325,0.009764,0.009827,0.009115,0.009115,1160540,311539000,0.01
litecoin,20150325,1.65,1.79,1.61,1.67,2189060,62138700,1.70
stellar,20150325,0.002952,0.003003,0.002807,0.002934,24844,12665200,0.00
dash,20150325,5.08,6.07,5.04,5.28,902236,26565000,5.55
monero,20150325,0.706427,0.777912,0.665812,0.767497,98536,4851810,0.72
verge,20150325,0.000008,0.000012,0.000007,0.000012,1421,59549,0.00
bytecoin-bcn,20150325,0.000014,0.000014,0.000012,0.000013,4587,2433210,0.00
bitshares,20150325,0.006029,0.006529,0.005582,0.006344,138026,15093900,0.01
dogecoin,20150325,0.000130,0.000132,0.000122,0.000131,79751,12796400,0.00
tether,20150325,1.00,1.00,1.00,1.00,92,251600,1.00
digibyte,20150325,0.000150,0.000151,0.000136,0.000139,2773,573928,0.00
nexus,20150325,0.001559,0.001562,0.001227,0.001278,115,22768,0.00
reddcoin,20150325,0.000018,0.000020,0.000015,0.000015,4243,485045,0.00
monacoin,20150325,0.169293,0.195502,0.154771,0.155216,22318,3017500,0.18
digitalnote,20150325,0.000124,0.000131,0.000114,0.000122,5318,848664,0.00
nxt,20150325,0.010790,0.010936,0.010225,0.010530,31099,10790300,0.01
bitcoindark,20150325,0.837679,0.945937,0.837679,0.879201,2075,1013700,0.89
maidsafecoin,20150325,0.023253,0.023430,0.014809,0.022001,19910,10523300,0.02
syscoin,20150325,0.000434,0.000437,0.000376,0.000384,695,176046,0.00
gamecredits,20150325,0.000368,0.000627,0.000355,0.000625,14,17064,0.00
vertcoin,20150325,0.010186,0.010613,0.009882,0.010129,724,134984,0.01
blocknet,20150325,0.034402,0.038198,0.033896,0.036732,18,344503,0.04
bitbay,20150325,0.000173,0.000201,0.000156,0.000182,613,173322,0.00
ubiq,20150325,0.012760,0.012858,0.011539,0.011740,9,42850,0.01
nav-coin,20150325,0.007088,0.008471,0.006695,0.007382,8203,411761,0.01
einsteinium,20150325,0.000148,0.000149,0.000126,0.000139,209,25543,0.00
burst,20150325,0.000398,0.000440,0.000383,0.000414,1547,273199,0.00
viacoin,20150325,0.009885,0.010511,0.005499,0.008837,5727,142407,0.01
peercoin,20150325,0.329873,0.339167,0.321636,0.330349,21453,7316220,0.33
counterparty,20150325,1.19,1.21,1.14,1.19,865,3144460,1.17
hempcoin,20150325,0.000052,0.000052,0.000050,0.000052,9,8330,0.00
mooncoin,20150325,3.3e-07,3.6e-07,3.2e-07,3.3e-07,85,66615,0.00
cloakcoin,20150325,0.011738,0.011842,0.010076,0.010992,649,53568,0.01
jinn,20150325,3.45,3.50,3.27,3.35,151,345290,3.38
groestlcoin,20150325,0.000415,0.000418,0.000393,0.000406,7,23276,0.00
gulden,20150325,0.001341,0.001505,0.001271,0.001399,2992,298884,0.00
feathercoin,20150325,0.005838,0.005838,0.002405,0.002552,670,424757,0.00
supernet-unity,20150325,2.60,2.62,2.43,2.44,1448,2125250,2.53
iocoin,20150325,0.006215,0.006826,0.003683,0.004318,623,100398,0.01
namecoin,20150325,0.418291,0.433066,0.408972,0.422450,7077,4677600,0.42
eccoin,20150325,0.000006,0.000006,0.000005,0.000006,113,114840,0.00
potcoin,20150325,0.001036,0.001270,0.001035,0.001182,4359,197171,0.00
