coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150614,232.44,234.86,232.00,233.54,12165900,3317080000,233.43
bitcoin,20150614,232.44,234.86,232.00,233.54,12165900,3317080000,233.43
ripple,20150614,0.008093,0.008239,0.008079,0.008147,315884,258244000,0.01
nem,20150614,0.000155,0.000159,0.000149,0.000155,2903,1399050,0.00
litecoin,20150614,1.86,2.07,1.85,2.00,3128440,74220300,1.96
stellar,20150614,0.003232,0.003320,0.003182,0.003261,26760,15632000,0.00
dash,20150614,2.80,2.83,2.75,2.81,87100,15289300,2.79
monero,20150614,0.487891,0.496882,0.474605,0.494970,25286,3941870,0.49
verge,20150614,0.000012,0.000014,0.000012,0.000012,839,101519,0.00
bytecoin-bcn,20150614,0.000029,0.000030,0.000028,0.000028,5774,4962600,0.00
bitshares,20150614,0.006939,0.007024,0.006849,0.006969,70684,17430300,0.01
dogecoin,20150614,0.000165,0.000172,0.000164,0.000167,300746,16455100,0.00
tether,20150614,1.00,1.00,1.00,1.00,1349,451600,1.00
digibyte,20150614,0.000105,0.000107,0.000100,0.000102,1409,459226,0.00
nexus,20150614,0.000906,0.001072,0.000897,0.001072,24,16629,0.00
reddcoin,20150614,0.000013,0.000014,0.000012,0.000012,1920,359140,0.00
monacoin,20150614,0.150556,0.168320,0.137891,0.158732,8085,3062650,0.15
digitalnote,20150614,0.000208,0.000214,0.000180,0.000201,7589,1424160,0.00
nxt,20150614,0.011685,0.011943,0.011280,0.011737,44489,11685200,0.01
bitcoindark,20150614,1.30,1.44,1.30,1.43,1249,1582140,1.37
maidsafecoin,20150614,0.016593,0.016914,0.016402,0.016521,1025,7509250,0.02
syscoin,20150614,0.000943,0.000978,0.000931,0.000938,629,392123,0.00
gamecredits,20150614,0.000574,0.000575,0.000517,0.000547,101,27814,0.00
vertcoin,20150614,0.190719,0.194475,0.141933,0.158661,204266,2995970,0.17
blocknet,20150614,0.118713,0.126282,0.108152,0.108412,651,462717,0.12
bitbay,20150614,0.000127,0.000130,0.000119,0.000119,387,126821,0.00
ubiq,20150614,0.025579,0.030517,0.025222,0.025273,386,86869,0.03
nav-coin,20150614,0.003691,0.003762,0.003536,0.003560,38,215656,0.00
emercoin,20150614,0.009812,0.012831,0.009812,0.012280,288,347087,0.01
einsteinium,20150614,0.000123,0.000134,0.000121,0.000132,58,21679,0.00
burst,20150614,0.000162,0.000172,0.000160,0.000172,337,141669,0.00
viacoin,20150614,0.008734,0.009716,0.008492,0.009090,786,138528,0.01
peercoin,20150614,0.308741,0.328754,0.307316,0.325342,119327,6916950,0.32
counterparty,20150614,1.32,1.60,1.26,1.37,8263,3472970,1.43
hempcoin,20150614,0.000049,0.000049,0.000042,0.000047,7,8178,0.00
mooncoin,20150614,6.8e-07,8.2e-07,6.6e-07,8e-07,1837,137494,0.00
cloakcoin,20150614,0.052014,0.057707,0.051791,0.057026,804,238617,0.05
jinn,20150614,4.52,4.53,4.52,4.52,45,452471,4.53
groestlcoin,20150614,0.000593,0.000599,0.000480,0.000481,1,34311,0.00
gulden,20150614,0.000813,0.000837,0.000736,0.000785,1439,195247,0.00
pura,20150614,0.000009,0.000009,0.000009,0.000009,7,1102,0.00
feathercoin,20150614,0.009008,0.009781,0.008613,0.009147,7765,655436,0.01
supernet-unity,20150614,2.82,2.90,2.73,2.87,3699,2301580,2.81
iocoin,20150614,0.017184,0.021040,0.016949,0.018242,2425,277966,0.02
namecoin,20150614,0.321146,0.335761,0.320674,0.335761,14445,3771150,0.33
eccoin,20150614,0.000007,0.000008,0.000004,0.000005,65,123265,0.00
potcoin,20150614,0.001405,0.001441,0.001375,0.001427,3678,288911,0.00
newyorkcoin,20150614,7.4e-08,1.3e-07,7.4e-08,1e-07,58,7195,0.00
bitcny,20150614,0.161900,0.163207,0.156356,0.159101,16690,160232,0.16
solarcoin,20150614,0.005445,0.005774,0.004942,0.005698,32,183372,0.01
crown,20150614,0.001859,0.001879,0.001856,0.001868,5,7721,0.00
dimecoin,20150614,1.3e-07,1.7e-07,1.2e-07,1.2e-07,288,39022,0.00
diamond,20150614,0.218296,0.221769,0.199736,0.214519,519,237374,0.21
blackcoin,20150614,0.037790,0.039269,0.036053,0.037065,62289,2831670,0.04
gridcoin,20150614,0.000752,0.000778,0.000743,0.000745,241,271443,0.00
myriad,20150614,0.000054,0.000060,0.000054,0.000056,200,54035,0.00
faircoin,20150614,0.023245,0.040456,0.023205,0.040456,1081,1204620,0.03
nushares,20150614,0.002175,0.002216,0.002035,0.002206,703,1768510,0.00
mintcoin,20150614,0.000043,0.000043,0.000034,0.000034,1610,915901,0.00
omni,20150614,1.26,1.27,1.25,1.26,11,681523,1.26
monetaryunit,20150614,0.000064,0.000079,0.000043,0.000068,14,3830,0.00
whitecoin,20150614,0.000246,0.000253,0.000228,0.000236,31,75150,0.00
neoscoin,20150614,0.006148,0.006168,0.005798,0.005876,162,34552,0.01
earthcoin,20150614,0.000033,0.000043,0.000032,0.000040,5412,254017,0.00
okcash,20150614,0.000367,0.000369,0.000299,0.000315,27,17443,0.00
fedoracoin,20150614,4.5e-07,5.2e-07,4.3e-07,4.6e-07,1508,126819,0.00
foldingcoin,20150614,0.000067,0.000082,0.000063,0.000073,10,11405,0.00
rubycoin,20150614,0.002570,0.002852,0.002491,0.002786,209,56865,0.00
vericoin,20150614,0.037871,0.041848,0.035783,0.037685,16282,1028290,0.04
geocoin,20150614,0.018930,0.019735,0.018742,0.019708,201,29095,0.02
pinkcoin,20150614,0.000172,0.000174,0.000161,0.000161,187,62701,0.00
gambit,20150614,0.030218,0.034187,0.030107,0.030129,1254,60176,0.03
circuits-of-value,20150614,0.000287,0.000288,0.000287,0.000287,1,114656,0.00
florincoin,20150614,0.001749,0.002250,0.001595,0.001774,1733,147219,0.00
clams,20150614,1.30,1.34,1.28,1.32,5605,945636,1.31
stealthcoin,20150614,0.004083,0.004365,0.004076,0.004172,31,89095,0.00
