coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140609,655.64,657.70,644.39,649.16,19065400,8439070000,651.05
bitcoin,20140609,655.64,657.70,644.39,649.16,19065400,8439070000,651.05
ripple,20140609,0.003972,0.004277,0.003971,0.004225,434971,31050900,0.00
litecoin,20140609,11.27,11.29,11.11,11.18,1784790,327986000,11.20
dash,20140609,9.50,9.82,8.68,9.54,1311350,41476200,9.25
monero,20140609,1.33,1.64,1.27,1.52,56500,1697580,1.46
dogecoin,20140609,0.000360,0.000364,0.000357,0.000362,380403,29339300,0.00
digibyte,20140609,0.000278,0.000289,0.000272,0.000279,1909,330639,0.00
reddcoin,20140609,0.000023,0.000036,0.000019,0.000032,35656,564771,0.00
nxt,20140609,0.064591,0.073789,0.060240,0.073789,331027,64590700,0.07
maidsafecoin,20140609,0.019018,0.019440,0.018776,0.018947,8295,8606460,0.02
vertcoin,20140609,0.756126,0.757129,0.694791,0.707001,57562,3820330,0.73
einsteinium,20140609,0.000498,0.000511,0.000442,0.000457,683,53763,0.00
peercoin,20140609,1.85,1.96,1.85,1.87,192276,39767100,1.91
counterparty,20140609,3.36,3.40,2.55,3.13,11760,8889190,2.97
mooncoin,20140609,4.5e-07,6.8e-07,4.5e-07,4.5e-07,178,51774,0.00
cloakcoin,20140609,0.115553,0.179609,0.105919,0.162287,286705,422240,0.14
groestlcoin,20140609,0.002452,0.002566,0.002051,0.002198,1482,113833,0.00
gulden,20140609,0.000853,0.000956,0.000777,0.000780,1136,197497,0.00
feathercoin,20140609,0.052395,0.059194,0.045473,0.049210,10547,2388060,0.05
namecoin,20140609,2.08,2.08,1.99,2.01,82181,18645800,2.04
eccoin,20140609,0.000004,0.000007,0.000004,0.000005,467,74917,0.00
potcoin,20140609,0.008531,0.009164,0.008124,0.008389,25065,1026740,0.01
newyorkcoin,20140609,0.000007,0.000007,0.000006,0.000006,1,550244,0.00
solarcoin,20140609,0.006504,0.012204,0.006055,0.009706,303,127742,0.01
dimecoin,20140609,5.6e-07,6.6e-07,3.8e-07,4.5e-07,3173,112217,0.00
diamond,20140609,0.242593,0.357424,0.180975,0.357057,1468,89637,0.27
blackcoin,20140609,0.158190,0.169164,0.147756,0.148166,310102,11792100,0.16
myriad,20140609,0.002002,0.002125,0.001763,0.001936,17386,619962,0.00
faircoin,20140609,0.001115,0.001228,0.001095,0.001110,82,55793,0.00
mintcoin,20140609,0.000035,0.000043,0.000033,0.000033,8302,677840,0.00
omni,20140609,24.70,24.77,22.51,22.56,229,15298300,23.64
whitecoin,20140609,0.000745,0.000832,0.000702,0.000811,8112,225343,0.00
earthcoin,20140609,0.000033,0.000033,0.000019,0.000019,225,106663,0.00
fedoracoin,20140609,5.7e-07,6.3e-07,5.3e-07,5.4e-07,1700,151198,0.00
rubycoin,20140609,0.003281,0.005982,0.002598,0.004009,2567,62192,0.00
vericoin,20140609,0.175902,0.180891,0.076524,0.118366,2754170,4707540,0.13
pinkcoin,20140609,0.000555,0.000720,0.000534,0.000568,16795,201929,0.00
florincoin,20140609,0.000701,0.000787,0.000677,0.000679,153,36339,0.00
noblecoin,20140609,0.000102,0.000124,0.000093,0.000110,1549,138771,0.00
energycoin,20140609,0.000197,0.000221,0.000162,0.000175,91,21786,0.00
zeitcoin,20140609,0.000004,0.000004,0.000002,0.000002,1078,99163,0.00
pandacoin-pnd,20140609,0.000014,0.000015,0.000014,0.000014,778,435696,0.00
bitsend,20140609,0.024146,0.026212,0.007809,0.009774,1839,32230,0.02
curecoin,20140609,0.105562,0.167428,0.104248,0.135609,774,149598,0.14
primecoin,20140609,0.549281,0.558248,0.498066,0.501984,15221,3285530,0.53
dopecoin,20140609,0.000420,0.000442,0.000412,0.000415,199,23445,0.00
unobtanium,20140609,2.74,2.93,2.32,2.79,1227,510274,2.62
pesetacoin,20140609,0.019997,0.027958,0.008851,0.012178,20271,723501,0.02
goldcoin,20140609,0.015299,0.017109,0.013068,0.016380,1883,479250,0.02
bitcoin-plus,20140609,3.74,3.75,2.59,3.05,1729,207009,3.17
belacoin,20140609,0.000387,0.000538,0.000355,0.000372,9,1796,0.00
sexcoin,20140609,0.002692,0.002767,0.002498,0.002524,620,194765,0.00
dnotes,20140609,0.001339,0.001539,0.001254,0.001316,1030,117144,0.00
auroracoin,20140609,0.206318,0.278068,0.197239,0.226263,12095,2247620,0.24
asiacoin,20140609,0.001294,0.001362,0.001236,0.001259,1276,227687,0.00
riecoin,20140609,0.036045,0.044661,0.024464,0.040247,20692,123085,0.03
novacoin,20140609,2.06,2.09,1.97,2.02,8435,1691060,2.03
quark,20140609,0.017758,0.018438,0.016021,0.016715,8192,4402550,0.02
