coin,date,open,high,low,close,volume,marketcap,average
ethereum,20170608,257.99,262.25,253.97,261.67,385494000,23810900000,258.11
bitcoin,20170608,2720.49,2815.30,2670.95,2805.62,1281170000,44557100000,2743.12
ethereum,20170608,257.99,262.25,253.97,261.67,385494000,23810900000,258.11
ripple,20170608,0.280902,0.298570,0.276441,0.289678,103152000,10848900000,0.29
nem,20170608,0.206673,0.223683,0.199805,0.219575,11301000,1860060000,0.21
litecoin,20170608,28.38,30.34,27.88,30.21,229005000,1460360000,29.11
stellar,20170608,0.046835,0.056739,0.045391,0.050420,69077400,452663000,0.05
dash,20170608,140.82,146.10,139.47,145.03,29049200,1034920000,142.78
neo,20170608,1.27,1.36,1.19,1.36,7118290,63677000,1.27
monero,20170608,52.91,56.46,51.45,56.19,14708500,771963000,53.95
qtum,20170608,10.92,12.54,10.26,12.35,12978300,,11.40
lisk,20170608,2.29,3.19,2.21,3.12,26882100,247738000,2.70
raiblocks,20170608,0.036763,0.047589,0.035159,0.038424,43340,2834170,0.04
ethereum-classic,20170608,17.53,17.78,17.17,17.54,52434000,1619690000,17.48
verge,20170608,0.005192,0.005307,0.004495,0.004828,4854810,69624400,0.00
siacoin,20170608,0.013986,0.015210,0.013348,0.014899,29928200,373208000,0.01
bytecoin-bcn,20170608,0.003419,0.003696,0.003246,0.003570,3629790,625656000,0.00
bitconnect,20170608,36.18,41.43,35.42,41.43,2176920,233903000,38.42
zcash,20170608,264.36,283.62,259.21,272.24,23372600,389903000,271.41
stratis,20170608,9.47,9.76,8.89,9.36,17328100,931815000,9.32
bitshares,20170608,0.104821,0.177156,0.095568,0.177156,133216000,272781000,0.14
dogecoin,20170608,0.003279,0.003591,0.003095,0.003574,30213200,359746000,0.00
ardor,20170608,0.139613,0.154464,0.132249,0.154464,2578170,139473000,0.14
steem,20170608,2.14,2.37,2.04,2.36,11297400,501907000,2.21
tether,20170608,1.02,1.03,1.00,1.00,65560000,106791000,1.02
waves,20170608,5.29,5.92,5.09,5.82,2984740,528517000,5.50
digibyte,20170608,0.049147,0.064609,0.047994,0.061221,82157500,423252000,0.06
augur,20170608,34.38,36.66,32.81,35.54,4309520,378138000,34.73
komodo,20170608,1.16,1.26,1.13,1.18,695610,117575000,1.19
golem-network-tokens,20170608,0.526510,0.551937,0.509753,0.533354,8760040,436609000,0.53
veritaseum,20170608,48.96,253.27,33.71,48.56,450758,,143.49
basic-attention-token,20170608,0.239285,0.256475,0.213869,0.223217,8890730,239285000,0.24
ark,20170608,0.956615,1.20,0.926788,0.978394,2639960,91286100,1.06
experience-points,20170608,0.000003,0.000005,0.000002,0.000004,2837,,0.00
decred,20170608,32.77,35.74,31.86,34.66,2388670,165901000,33.80
nexus,20170608,0.672920,0.744513,0.662220,0.705534,74622,33647900,0.70
reddcoin,20170608,0.002825,0.002936,0.002689,0.002835,2329700,80594300,0.00
pivx,20170608,1.54,1.70,1.52,1.61,742229,82708500,1.61
factom,20170608,27.73,30.06,25.89,27.72,14435300,242704000,27.98
aeternity,20170608,1.32,1.40,0.849142,1.40,9030,,1.12
monacoin,20170608,0.362999,0.377912,0.332022,0.341218,153706,18437700,0.35
digitalnote,20170608,0.006196,0.007278,0.005895,0.006907,4679300,42637900,0.01
nxt,20170608,0.087407,0.098774,0.080644,0.098774,5477890,87320000,0.09
bitcoindark,20170608,50.25,60.76,48.77,57.43,256725,64770900,54.77
byteball,20170608,760.89,881.31,742.58,864.73,574678,144024000,811.94
maidsafecoin,20170608,0.523231,0.588145,0.495991,0.544584,12095000,236789000,0.54
syscoin,20170608,0.187329,0.204018,0.185307,0.201585,2939920,98402700,0.19
iconomi,20170608,1.84,2.01,1.73,1.91,2720760,160300000,1.87
digixdao,20170608,89.51,91.05,78.40,87.75,1508710,179023000,84.72
zcoin,20170608,7.09,7.61,6.71,7.38,957448,16114400,7.16
gnosis-gno,20170608,250.88,261.86,246.19,259.28,1108080,277124000,254.03
paccoin,20170608,7e-08,9.9e-08,6e-08,9.9e-08,2175,,0.00
