coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20131129,1042.01,1146.97,1000.64,1131.97,,12557100000,1073.81
bitcoin,20131129,1042.01,1146.97,1000.64,1131.97,,12557100000,1073.81
ripple,20131129,0.029264,0.031561,0.028366,0.030986,,228781000,0.03
litecoin,20131129,44.37,47.94,28.61,37.74,,1039720000,38.27
peercoin,20131129,3.89,8.19,3.65,7.38,,80901300,5.92
feathercoin,20131129,0.989910,1.45,0.884456,1.26,,24093700,1.17
namecoin,20131129,11.98,14.02,8.91,10.91,,88839700,11.46
florincoin,20131129,0.007424,0.020592,0.005499,0.019924,,220151,0.01
primecoin,20131129,5.55,7.58,5.18,6.83,,18078200,6.38
goldcoin,20131129,0.041576,0.068183,0.036854,0.067896,,1189740,0.05
novacoin,20131129,28.05,28.58,24.83,26.44,,14061500,26.70
quark,20131129,0.034855,0.049737,0.017978,0.048448,,8551360,0.03
ixcoin,20131129,0.130262,0.164107,0.112929,0.133165,,2186840,0.14
terracoin,20131129,0.468904,1.89,0.366670,1.71,,2075350,1.13
anoncoin,20131129,4.33,7.70,3.47,7.70,,2372680,5.58
worldcoin,20131129,0.285351,0.474453,0.151709,0.407622,,9359290,0.31
cryptogenic-bullion,20131129,3.23,3.64,2.63,3.25,,2934120,3.13
fastcoin,20131129,0.010743,0.012480,0.008756,0.012418,,443927,0.01
megacoin,20131129,0.568010,1.59,0.460304,1.58,,11954800,1.03
zetacoin,20131129,0.003637,0.006792,0.003083,0.006792,,570990,0.00
digitalcoin,20131129,0.110755,0.145556,0.097166,0.141530,,1213080,0.12
i0coin,20131129,0.029176,0.045618,0.026807,0.037366,,582629,0.04
bitbar,20131129,37.19,87.52,36.03,87.16,,296872,61.77
phoenixcoin,20131129,0.014963,0.033959,0.014963,0.033959,,94454,0.02
tagcoin,20131129,1.04,2.83,0.772972,2.72,,302069,1.80
yacoin,20131129,0.069513,0.164136,0.066753,0.164136,,778272,0.12
freicoin,20131129,0.115872,0.323480,0.113066,0.271673,,3881650,0.22
franko,20131129,0.864868,3.96,0.831032,3.62,,60653,2.40
infinitecoin,20131129,0.000118,0.000118,0.000052,0.000087,,10361200,0.00
