coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20161211,774.75,774.80,765.41,769.73,57313400,12423600000,770.11
ethereum,20161211,8.13,8.27,8.10,8.19,5545500,705363000,8.18
bitcoin,20161211,774.75,774.80,765.41,769.73,57313400,12423600000,770.11
ethereum,20161211,8.13,8.27,8.10,8.19,5545500,705363000,8.18
ripple,20161211,0.006816,0.006998,0.006731,0.006744,978511,245332000,0.01
nem,20161211,0.003348,0.003440,0.003276,0.003440,17412,30131800,0.00
litecoin,20161211,3.69,3.69,3.63,3.64,1948170,180064000,3.66
stellar,20161211,0.002204,0.002418,0.002136,0.002353,306783,15102000,0.00
dash,20161211,8.88,9.59,8.78,9.54,1065390,61671200,9.18
neo,20161211,0.125352,0.128221,0.120730,0.122134,41967,6267600,0.12
monero,20161211,7.77,8.09,7.74,7.91,1511400,105063000,7.92
lisk,20161211,0.135905,0.137370,0.130304,0.135481,43162,13590500,0.13
ethereum-classic,20161211,0.858400,0.962086,0.857915,0.930446,1751520,74443900,0.91
verge,20161211,0.000023,0.000023,0.000023,0.000023,241,296790,0.00
siacoin,20161211,0.000244,0.000263,0.000224,0.000230,37905,5179140,0.00
bytecoin-bcn,20161211,0.000043,0.000046,0.000041,0.000041,237,7795640,0.00
zcash,20161211,49.60,50.56,48.34,48.48,512219,9544090,49.45
stratis,20161211,0.066296,0.066300,0.062784,0.062893,14964,6509250,0.06
bitshares,20161211,0.003967,0.003991,0.003927,0.003946,28246,10226000,0.00
dogecoin,20161211,0.000214,0.000224,0.000213,0.000223,164021,22995700,0.00
ardor,20161211,0.010007,0.011129,0.010007,0.010784,33068,9997390,0.01
steem,20161211,0.215866,0.217693,0.183983,0.187283,171812,48806100,0.20
tether,20161211,1.00,1.00,1.00,1.00,419496,6951590,1.00
waves,20161211,0.232955,0.235504,0.222893,0.228768,20208,23295500,0.23
digibyte,20161211,0.000241,0.000248,0.000231,0.000237,2562,1848240,0.00
augur,20161211,3.06,3.24,3.06,3.19,66433,33616300,3.15
golem-network-tokens,20161211,0.011020,0.011042,0.010026,0.010580,10554,7504450,0.01
experience-points,20161211,3.7e-08,3.7e-08,3.6e-08,3.6e-08,9,1443,0.00
decred,20161211,0.517164,0.530558,0.498569,0.499099,4676,1713860,0.51
nexus,20161211,0.034852,0.034858,0.029154,0.029241,1022,1563820,0.03
reddcoin,20161211,0.000027,0.000031,0.000024,0.000028,757,757026,0.00
pivx,20161211,0.006413,0.006746,0.006196,0.006668,524,315668,0.01
factom,20161211,1.90,2.10,1.88,2.07,664098,16604700,1.99
monacoin,20161211,0.025907,0.026663,0.025152,0.026339,331,1105440,0.03
digitalnote,20161211,0.000147,0.000154,0.000139,0.000146,956,1013320,0.00
nxt,20161211,0.005897,0.005955,0.005768,0.005772,19135,5891460,0.01
bitcoindark,20161211,3.11,3.25,3.07,3.18,894,4009830,3.16
maidsafecoin,20161211,0.065570,0.066516,0.065234,0.066168,46964,29673800,0.07
syscoin,20161211,0.010421,0.010624,0.010156,0.010446,13234,5115270,0.01
iconomi,20161211,0.193937,0.205619,0.192780,0.203793,62669,16872500,0.20
digixdao,20161211,9.69,10.33,9.25,10.08,23961,19381100,9.79
zcoin,20161211,0.581732,0.668933,0.502468,0.520265,4817,239325,0.59
paccoin,20161211,3.4e-09,3.6e-09,3.2e-09,3.5e-09,14,,0.00
gamecredits,20161211,0.229079,0.229079,0.209741,0.216874,517340,13560700,0.22
zclassic,20161211,0.389297,0.540306,0.384412,0.517327,5597,98010,0.46
vertcoin,20161211,0.022952,0.027380,0.022851,0.025138,5629,721483,0.03
blocknet,20161211,0.205189,0.216152,0.203835,0.212611,205,802395,0.21
bitbay,20161211,0.000992,0.001044,0.000976,0.001037,2770,998494,0.00
ubiq,20161211,0.057511,0.061469,0.056832,0.061322,154,209109,0.06
nav-coin,20161211,0.049014,0.050296,0.047086,0.048671,20006,2960370,0.05
singulardtv,20161211,0.008375,0.008880,0.007827,0.008880,3090,5025040,0.01
emercoin,20161211,0.184754,0.198477,0.181530,0.196608,22997,7222300,0.19
einsteinium,20161211,0.000991,0.001000,0.000923,0.000943,457,203948,0.00
firstblood,20161211,0.079122,0.084446,0.075665,0.076840,9389,,0.08
burst,20161211,0.000574,0.000589,0.000546,0.000571,8024,947580,0.00
triggers,20161211,0.004827,0.006027,0.004769,0.006027,41,154964,0.01
viacoin,20161211,0.018070,0.018382,0.017664,0.017722,557,400397,0.02
peercoin,20161211,0.237788,0.242484,0.237758,0.242194,27418,5634610,0.24
counterparty,20161211,2.00,2.07,1.95,2.01,4200,5244330,2.01
decent,20161211,0.110015,0.110021,0.109230,0.109386,121,,0.11
hempcoin,20161211,0.000302,0.000316,0.000269,0.000292,29,63138,0.00
library-credit,20161211,0.012980,0.013374,0.012680,0.012798,5728,413940,0.01
mooncoin,20161211,0.000002,0.000005,0.000002,0.000005,199,381298,0.00
rise,20161211,0.002433,0.002444,0.002304,0.002335,483,256054,0.00
agoras-tokens,20161211,0.110000,0.110021,0.108879,0.109082,109,4620000,0.11
cloakcoin,20161211,0.175738,0.190411,0.169352,0.178395,1270,850473,0.18
aeon,20161211,0.059388,0.067496,0.054599,0.059629,733,778202,0.06
shift,20161211,0.013347,0.013827,0.011690,0.011697,168,137461,0.01
voxels,20161211,0.010350,0.011406,0.010011,0.011073,10557,326022,0.01
groestlcoin,20161211,0.001147,0.001201,0.001092,0.001147,20,75753,0.00
gulden,20161211,0.030111,0.030114,0.026756,0.028290,14023,10134100,0.03
pura,20161211,0.000015,0.000015,0.000015,0.000015,1,3169,0.00
feathercoin,20161211,0.005841,0.005844,0.005452,0.005456,1269,845854,0.01
salus,20161211,0.409495,0.409574,0.268852,0.272854,4,410408,0.34
supernet-unity,20161211,2.05,2.22,2.02,2.19,472,1669780,2.12
iocoin,20161211,0.277655,0.281743,0.269445,0.272495,957,4524980,0.28
pascal-coin,20161211,0.016688,0.024230,0.011151,0.011161,1454,67931,0.02
synereo,20161211,0.044541,0.055520,0.043995,0.052308,185824,3663800,0.05
namecoin,20161211,0.189880,0.191889,0.186244,0.189853,7746,2798150,0.19
eccoin,20161211,0.000005,0.000006,0.000005,0.000006,2,112368,0.00
pepe-cash,20161211,0.000256,0.000256,0.000165,0.000165,0,179763,0.00
potcoin,20161211,0.009155,0.009295,0.008642,0.008832,6060,1968260,0.01
newyorkcoin,20161211,3.7e-08,4.4e-08,3.6e-08,4.4e-08,2,2189,0.00
bitcny,20161211,0.142019,0.143325,0.140911,0.142014,329,132775,0.14
solarcoin,20161211,0.063819,0.064065,0.052697,0.056328,372,2217440,0.06
nolimitcoin,20161211,0.000387,0.000767,0.000308,0.000531,700,77528,0.00
crown,20161211,0.014207,0.018050,0.013942,0.014551,1295,165200,0.02
sibcoin,20161211,0.069494,0.069804,0.065833,0.066569,2338,889365,0.07
dimecoin,20161211,0.000002,0.000005,0.000002,0.000004,53,942878,0.00
diamond,20161211,0.200658,0.200696,0.181001,0.193142,376,374790,0.19
blackcoin,20161211,0.028021,0.028043,0.026412,0.026553,7868,2124870,0.03
lomocoin,20161211,0.008701,0.009129,0.008146,0.008335,62997,1828970,0.01
gridcoin,20161211,0.004682,0.004759,0.004650,0.004733,259,1796480,0.00
