coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20170826,4372.06,4379.28,4269.52,4352.40,1511610000,72249100000,4324.40
ethereum,20170826,331.99,334.99,327.92,333.88,514181000,31288300000,331.46
ripple,20170826,0.218256,0.229086,0.210324,0.212577,184121000,8368790000,0.22
bitcoin-cash,20170826,641.88,646.93,622.36,625.32,193414000,10616100000,634.64
nem,20170826,0.269620,0.276365,0.260447,0.268393,7902690,2426580000,0.27
litecoin,20170826,51.17,52.26,50.45,51.75,126024000,2692560000,51.36
stellar,20170826,0.020325,0.021226,0.019013,0.021208,6739770,232706000,0.02
iota,20170826,0.915926,0.970068,0.877886,0.962213,16623100,2545840000,0.92
dash,20170826,315.28,409.77,315.28,399.85,267415000,2369010000,362.52
neo,20170826,40.31,40.52,37.70,38.59,41017800,2015360000,39.11
monero,20170826,107.46,148.36,105.28,138.05,301843000,1606920000,126.82
eos,20170826,1.38,1.39,1.35,1.36,16466000,421157000,1.37
qtum,20170826,13.26,15.89,12.97,15.41,88172500,782374000,14.43
lisk,20170826,4.31,5.90,4.30,5.65,78424100,480485000,5.10
raiblocks,20170826,0.139388,0.150013,0.132305,0.147619,133153,14945300,0.14
ethereum-classic,20170826,15.28,15.32,15.11,15.29,41284600,1450080000,15.21
verge,20170826,0.002271,0.002497,0.002146,0.002433,838230,30452800,0.00
siacoin,20170826,0.006838,0.007352,0.006675,0.007197,4283900,197460000,0.01
omisego,20170826,8.26,8.33,7.85,8.28,25661900,812289000,8.09
bytecoin-bcn,20170826,0.001378,0.001423,0.001358,0.001401,2155480,252554000,0.00
bitconnect,20170826,100.14,136.51,93.25,116.13,995116,652789000,114.88
populous,20170826,4.42,4.44,3.70,3.77,454791,182445000,4.07
zcash,20170826,238.72,294.65,236.51,294.65,65866400,487257000,265.58
stratis,20170826,6.04,6.40,5.89,6.30,13291900,594785000,6.14
bitshares,20170826,0.137591,0.140007,0.134091,0.137325,18563600,357512000,0.14
binance-coin,20170826,2.53,2.54,1.96,2.17,26690700,253038000,2.25
dogecoin,20170826,0.001787,0.001797,0.001735,0.001778,1935350,197996000,0.00
ardor,20170826,0.131853,0.140772,0.128849,0.138522,1068250,131721000,0.13
dentacoin,20170826,0.000174,0.000175,0.000129,0.000174,24584,2819210,0.00
status,20170826,0.050976,0.051474,0.049837,0.050515,5512320,176911000,0.05
steem,20170826,1.38,1.60,1.29,1.53,4297380,331668000,1.45
tether,20170826,1.00,1.01,0.995768,0.998932,98081300,320776000,1.00
waves,20170826,5.28,5.74,5.11,5.32,9123230,528242000,5.43
digibyte,20170826,0.012797,0.013274,0.012583,0.013274,2745300,111876000,0.01
vechain,20170826,0.242978,0.243837,0.229546,0.234058,3459540,,0.24
augur,20170826,25.43,31.04,25.01,29.50,11542300,279713000,28.02
dent,20170826,0.001123,0.001409,0.001060,0.001296,47171,11890100,0.00
0x,20170826,0.362022,0.377722,0.324328,0.355843,10377400,181011000,0.35
komodo,20170826,1.31,1.39,1.28,1.36,611735,132183000,1.33
golem-network-tokens,20170826,0.292464,0.307172,0.286713,0.297115,3359100,243632000,0.30
veritaseum,20170826,114.73,121.17,100.56,106.29,529091,230741000,110.87
basic-attention-token,20170826,0.205165,0.208820,0.196753,0.203715,2347060,205165000,0.20
hshare,20170826,26.34,34.82,26.27,34.76,8036550,,30.55
ark,20170826,1.58,1.72,1.51,1.70,1618050,153282000,1.61
funfair,20170826,0.025554,0.027726,0.024765,0.027053,618548,98113600,0.03
experience-points,20170826,0.000006,0.000007,0.000003,0.000004,3481,912456,0.00
decred,20170826,34.64,42.07,33.12,38.53,4209060,194536000,37.59
ethos,20170826,0.966211,0.991971,0.924848,0.973087,461536,68376900,0.96
nexus,20170826,1.47,1.61,1.42,1.61,277921,76542700,1.52
reddcoin,20170826,0.001089,0.001091,0.000984,0.001001,334207,31142800,0.00
pivx,20170826,2.44,3.16,2.41,3.16,4648230,131976000,2.79
factom,20170826,28.59,32.51,27.49,31.94,5481720,249989000,30.00
aeternity,20170826,0.829592,0.938787,0.820718,0.908361,35277,,0.88
monacoin,20170826,0.432562,0.528340,0.424598,0.502221,299798,23134900,0.48
bytom,20170826,0.179665,0.188595,0.174632,0.183130,7509990,122187000,0.18
gas,20170826,23.08,23.95,19.35,21.51,712479,190511000,21.65
digitalnote,20170826,0.002248,0.002393,0.002199,0.002254,1256070,15481700,0.00
nxt,20170826,0.114791,0.115288,0.106168,0.110877,6888840,114676000,0.11
bitcoindark,20170826,58.85,60.61,57.13,60.13,89867,75855100,58.87
byteball,20170826,364.70,384.99,349.25,369.79,912644,191952000,367.12
maidsafecoin,20170826,0.545786,0.625209,0.529103,0.620014,5535110,246997000,0.58
syscoin,20170826,0.117443,0.137692,0.116845,0.134287,1126120,61900600,0.13
iconomi,20170826,2.64,2.86,2.46,2.79,1877030,229545000,2.66
santiment,20170826,0.485196,0.494342,0.457401,0.489331,886407,28976800,0.48
digixdao,20170826,95.95,99.14,93.25,98.47,357805,191891000,96.19
tenx,20170826,3.52,3.79,3.40,3.70,13238500,368018000,3.59
zcoin,20170826,10.05,13.85,9.99,13.30,1873930,28661600,11.92
gnosis-gno,20170826,157.15,220.19,151.73,177.19,3917000,173588000,185.96
paccoin,20170826,8.7e-08,8.7e-08,7e-08,7.9e-08,1609,,0.00
civic,20170826,0.504617,0.536775,0.484437,0.512205,3825960,171570000,0.51
bancor,20170826,2.64,2.76,2.56,2.72,2847010,107676000,2.66
gamecredits,20170826,2.31,2.59,2.28,2.29,3929580,147999000,2.43
zclassic,20170826,1.87,2.23,1.78,2.09,178873,3386780,2.00
storj,20170826,0.916456,0.946031,0.873968,0.902888,2105030,73683300,0.91
pillar,20170826,0.122296,0.136435,0.115551,0.121859,98620,68486000,0.13
gxshares,20170826,3.67,3.88,3.42,3.77,8362080,,3.65
vertcoin,20170826,0.951879,1.08,0.869046,0.921980,5871970,37009400,0.97
skycoin,20170826,3.41,3.74,3.24,3.42,35274,19961300,3.49
blocknet,20170826,15.77,23.49,14.88,23.03,1154930,62522300,19.18
bitbay,20170826,0.026908,0.029240,0.024395,0.025898,328764,27114400,0.03
xtrabytes,20170826,0.023968,0.024225,0.021365,0.023542,75818,15579200,0.02
ubiq,20170826,1.85,2.06,1.79,1.88,1179160,69879900,1.93
monaco,20170826,10.18,17.20,10.14,16.10,33601800,99935100,13.67
nav-coin,20170826,0.288152,0.304280,0.282682,0.303293,308908,17772900,0.29
singulardtv,20170826,0.135900,0.143176,0.131591,0.141350,681850,81539900,0.14
aragon,20170826,2.77,2.95,2.67,2.92,613011,92932600,2.81
smartcash,20170826,0.010332,0.011065,0.008015,0.008851,2420,3145290,0.01
edgeless,20170826,0.729821,0.808825,0.693825,0.722678,1209100,59879100,0.75
centra,20170826,0.539570,6.91,0.503050,6.91,1357080,35625400,3.71
district0x,20170826,0.120390,0.136280,0.114624,0.136280,2164480,72233800,0.13
sonm,20170826,0.072022,0.075272,0.071617,0.073745,182042,23865100,0.07
emercoin,20170826,1.32,1.44,1.29,1.31,564841,53474400,1.36
rlc,20170826,0.658745,0.675266,0.619397,0.675266,292606,52087500,0.65
adx-net,20170826,1.17,1.29,1.14,1.28,8243890,62455000,1.21
einsteinium,20170826,0.041783,0.042427,0.039571,0.042146,237778,8934830,0.04
particl,20170826,8.38,8.67,8.08,8.27,174800,64351100,8.38
firstblood,20170826,0.685097,0.688997,0.662902,0.680932,1493440,58615800,0.68
burst,20170826,0.006761,0.007166,0.006637,0.007017,212462,12171400,0.01
triggers,20170826,0.207548,0.256495,0.171863,0.230290,1015300,6663450,0.21
viacoin,20170826,1.14,1.26,1.08,1.22,596149,25978400,1.17
