coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150310,289.86,300.04,289.74,291.76,67770800,4035790000,294.89
bitcoin,20150310,289.86,300.04,289.74,291.76,67770800,4035790000,294.89
ripple,20150310,0.010640,0.010705,0.010077,0.010086,1642070,339494000,0.01
litecoin,20150310,1.94,2.08,1.94,2.01,4023500,72175800,2.01
stellar,20150310,0.002900,0.002963,0.002794,0.002935,17921,10524800,0.00
dash,20150310,3.54,3.54,2.92,3.03,399669,18354800,3.23
monero,20150310,0.648228,0.829071,0.583301,0.791843,182299,4296870,0.71
verge,20150310,0.000014,0.000018,0.000012,0.000014,945,107754,0.00
bytecoin-bcn,20150310,0.000012,0.000012,0.000011,0.000012,2674,1975100,0.00
bitshares,20150310,0.010106,0.010115,0.009179,0.009266,115758,25298100,0.01
dogecoin,20150310,0.000144,0.000145,0.000139,0.000139,108727,14159500,0.00
tether,20150310,1.00,1.00,1.00,1.00,49997,251600,1.00
digibyte,20150310,0.000180,0.000195,0.000174,0.000185,4004,671526,0.00
nexus,20150310,0.002006,0.002008,0.001371,0.001596,532,26011,0.00
reddcoin,20150310,0.000020,0.000023,0.000020,0.000022,2561,548823,0.00
monacoin,20150310,0.146079,0.160090,0.120747,0.132733,11121,2523920,0.14
digitalnote,20150310,0.000188,0.000231,0.000182,0.000197,9187,1287300,0.00
nxt,20150310,0.014399,0.014773,0.013995,0.014455,43239,14399000,0.01
bitcoindark,20150310,1.10,1.14,0.973444,0.973444,3698,1332820,1.06
maidsafecoin,20150310,0.025643,0.028048,0.024952,0.027581,5025,11605000,0.03
syscoin,20150310,0.000301,0.000314,0.000276,0.000292,993,121604,0.00
gamecredits,20150310,0.000602,0.000665,0.000466,0.000576,223,27902,0.00
vertcoin,20150310,0.013104,0.013922,0.012901,0.012904,994,169321,0.01
blocknet,20150310,0.055068,0.076544,0.048165,0.060631,1243,551373,0.06
bitbay,20150310,0.000159,0.000168,0.000154,0.000155,1814,159495,0.00
ubiq,20150310,0.014770,0.015225,0.012765,0.015060,185,49489,0.01
nav-coin,20150310,0.009708,0.011712,0.009223,0.010930,6499,563342,0.01
einsteinium,20150310,0.000218,0.000231,0.000198,0.000199,179,37187,0.00
burst,20150310,0.000446,0.000484,0.000430,0.000440,2366,289638,0.00
viacoin,20150310,0.013971,0.015240,0.012739,0.013802,2242,191771,0.01
peercoin,20150310,0.406682,0.428847,0.405674,0.417150,89422,9003870,0.42
counterparty,20150310,1.49,1.69,1.49,1.68,4398,3939900,1.59
hempcoin,20150310,0.000067,0.000067,0.000061,0.000061,17,10615,0.00
mooncoin,20150310,4.4e-07,5.1e-07,4.3e-07,4.8e-07,285,89213,0.00
cloakcoin,20150310,0.008771,0.011206,0.008744,0.010936,45,39988,0.01
jinn,20150310,4.20,5.10,4.12,4.99,25,420451,4.61
groestlcoin,20150310,0.000495,0.000572,0.000425,0.000443,12,27594,0.00
gulden,20150310,0.001081,0.001218,0.001056,0.001090,273,237445,0.00
feathercoin,20150310,0.003050,0.003171,0.002874,0.002881,1363,221939,0.00
supernet-unity,20150310,3.20,4.05,3.13,3.23,5221,2613170,3.59
iocoin,20150310,0.010105,0.010199,0.006324,0.007698,295,163213,0.01
namecoin,20150310,0.499483,0.515430,0.499483,0.502579,18274,5525610,0.51
eccoin,20150310,0.000002,0.000003,0.000002,0.000003,183,37264,0.00
potcoin,20150310,0.001691,0.001757,0.001637,0.001667,1686,318414,0.00
newyorkcoin,20150310,1.1e-07,1.6e-07,1.1e-07,1.4e-07,22,11182,0.00
bitcny,20150310,0.162238,0.163875,0.154598,0.156056,11766,127154,0.16
solarcoin,20150310,0.005500,0.006801,0.005452,0.006135,103,184844,0.01
crown,20150310,0.002855,0.002924,0.002474,0.002480,44,10398,0.00
dimecoin,20150310,9.7e-08,1.2e-07,9.7e-08,1e-07,42,29119,0.00
diamond,20150310,0.144648,0.157434,0.130982,0.140726,515,134531,0.14
blackcoin,20150310,0.017259,0.017457,0.016739,0.017145,39879,1290680,0.02
gridcoin,20150310,0.001312,0.001504,0.001278,0.001392,62,,0.00
myriad,20150310,0.000084,0.000090,0.000084,0.000085,293,83790,0.00
faircoin,20150310,0.006707,0.007051,0.005223,0.006417,132,345427,0.01
nushares,20150310,0.005667,0.006896,0.005199,0.006788,1023,4025410,0.01
mintcoin,20150310,0.000025,0.000026,0.000020,0.000020,94,524598,0.00
omni,20150310,3.42,3.50,2.80,3.41,17,1837810,3.15
monetaryunit,20150310,0.000034,0.000059,0.000034,0.000055,147,1719,0.00
whitecoin,20150310,0.000420,0.000480,0.000383,0.000419,1278,127946,0.00
neoscoin,20150310,0.004875,0.004961,0.003339,0.004532,398,20986,0.00
earthcoin,20150310,0.000016,0.000017,0.000011,0.000015,2621,109392,0.00
okcash,20150310,0.000118,0.000141,0.000117,0.000138,18,4739,0.00
fedoracoin,20150310,1.3e-07,1.6e-07,1.3e-07,1.4e-07,65,37272,0.00
foldingcoin,20150310,0.000193,0.000231,0.000193,0.000193,63,23655,0.00
rubycoin,20150310,0.004097,0.004137,0.003463,0.003471,517,90242,0.00
vericoin,20150310,0.019718,0.020226,0.016699,0.017817,13087,532713,0.02
geocoin,20150310,0.027422,0.030024,0.022991,0.023048,655,19867,0.03
pinkcoin,20150310,0.000139,0.000144,0.000139,0.000143,0,50660,0.00
circuits-of-value,20150310,0.000396,0.000461,0.000373,0.000376,486,158318,0.00
florincoin,20150310,0.000354,0.001005,0.000353,0.000722,3423,29783,0.00
clams,20150310,1.73,1.78,1.39,1.40,19087,990233,1.58
stealthcoin,20150310,0.007894,0.008262,0.007123,0.008004,479,170990,0.01
noblecoin,20150310,0.000033,0.000035,0.000029,0.000033,298,80345,0.00
energycoin,20150310,0.000104,0.000108,0.000099,0.000099,60,11934,0.00
carboncoin,20150310,0.000003,0.000003,0.000003,0.000003,0,43979,0.00
zeitcoin,20150310,0.000004,0.000004,0.000004,0.000004,338,126309,0.00
pandacoin-pnd,20150310,0.000005,0.000006,0.000003,0.000003,737,174039,0.00
bitsend,20150310,0.000362,0.000375,0.000362,0.000365,3,1789,0.00
spreadcoin,20150310,0.010844,0.010852,0.009236,0.009273,119,21532,0.01
artbyte,20150310,0.000097,0.000112,0.000092,0.000098,99,41502,0.00
bitusd,20150310,1.02,1.12,0.974316,0.982803,15925,481933,1.05
vcash,20150310,0.012905,0.016910,0.012154,0.013709,2015,71147,0.01
curecoin,20150310,0.013816,0.013849,0.011117,0.012551,63,347438,0.01
bitmark,20150310,0.075512,0.084051,0.073026,0.075148,15,70361,0.08
primecoin,20150310,0.035850,0.038742,0.035850,0.037857,3642,329663,0.04
dotcoin,20150310,0.000061,0.000063,0.000061,0.000061,16,,0.00
boolberry,20150310,0.023212,0.030325,0.020442,0.027500,1953,77349,0.03
dopecoin,20150310,0.000162,0.000166,0.000079,0.000096,93,21705,0.00
unobtanium,20150310,3.47,3.83,2.73,3.19,3245,673786,3.28
cannabiscoin,20150310,0.003013,0.003088,0.002897,0.002936,1702,227140,0.00
pesetacoin,20150310,0.000264,0.000270,0.000256,0.000257,94,26724,0.00
hyperstake,20150310,0.000621,0.000709,0.000621,0.000699,272,84286,0.00
goldcoin,20150310,0.004544,0.005013,0.003915,0.003963,681,155389,0.00
bitcoin-plus,20150310,0.323515,0.329988,0.196969,0.320796,8,17907,0.26
startcoin,20150310,0.019321,0.020130,0.017561,0.018307,6345,321813,0.02
belacoin,20150310,0.000090,0.000131,0.000090,0.000131,6,554,0.00
sexcoin,20150310,0.000420,0.000455,0.000320,0.000338,209,39301,0.00
dnotes,20150310,0.016472,0.017394,0.015610,0.016606,2184,1598670,0.02
