coin,date,open,high,low,close,volume,marketcap,average
ethereum,20170607,264.26,264.67,254.04,258.07,461649000,24382200000,259.36
bitcoin,20170607,2869.38,2869.38,2700.56,2732.16,1517710000,46989800000,2784.97
ethereum,20170607,264.26,264.67,254.04,258.07,461649000,24382200000,259.36
ripple,20170607,0.284677,0.298379,0.278874,0.279783,145839000,10994700000,0.29
nem,20170607,0.233983,0.235074,0.203216,0.209825,12271700,2105850000,0.22
litecoin,20170607,30.57,30.68,28.37,28.39,264597000,1572550000,29.52
stellar,20170607,0.045483,0.053941,0.045153,0.047098,50180500,439598000,0.05
dash,20170607,145.25,153.76,138.17,140.36,44240500,1067130000,145.96
neo,20170607,1.34,1.36,1.27,1.28,2994510,66929500,1.31
monero,20170607,55.29,62.38,52.06,52.54,50623800,806489000,57.22
qtum,20170607,11.57,11.86,10.93,10.97,6104140,,11.39
lisk,20170607,2.07,3.26,2.07,2.26,61086200,223650000,2.67
raiblocks,20170607,0.040459,0.041911,0.036395,0.036579,34902,3102480,0.04
ethereum-classic,20170607,17.50,18.38,17.01,17.51,133332000,1615920000,17.70
verge,20170607,0.006506,0.006506,0.004839,0.005113,6484760,87246900,0.01
siacoin,20170607,0.015661,0.016735,0.013346,0.013905,32680300,417322000,0.02
bytecoin-bcn,20170607,0.002848,0.003723,0.002760,0.003397,4709230,521077000,0.00
bitconnect,20170607,38.00,38.39,35.20,35.93,3101570,245393000,36.80
zcash,20170607,259.50,312.65,258.06,262.79,50328900,380849000,285.36
stratis,20170607,10.45,11.13,8.94,9.39,22802600,1028700000,10.04
bitshares,20170607,0.116158,0.120210,0.105324,0.105324,20041600,302281000,0.11
dogecoin,20170607,0.003764,0.003815,0.003302,0.003302,29591900,412874000,0.00
ardor,20170607,0.153826,0.167891,0.140002,0.140002,2707280,153672000,0.15
steem,20170607,2.61,2.61,1.89,2.09,30080400,611817000,2.25
tether,20170607,1.00,1.03,0.996593,1.01,97386100,105220000,1.01
waves,20170607,5.48,5.48,4.86,5.27,2448950,548427000,5.17
digibyte,20170607,0.054952,0.057729,0.046940,0.048539,40031800,472973000,0.05
augur,20170607,33.67,38.93,32.44,34.17,12084200,370421000,35.69
komodo,20170607,1.15,1.27,1.14,1.16,370056,115798000,1.21
golem-network-tokens,20170607,0.526458,0.568851,0.506249,0.523858,12558300,436566000,0.54
basic-attention-token,20170607,0.259213,0.280704,0.228324,0.238590,11149700,259213000,0.25
ark,20170607,0.804191,1.24,0.765574,0.980932,5115610,76726600,1.00
experience-points,20170607,0.000002,0.000005,0.000001,0.000003,2340,,0.00
decred,20170607,34.61,38.93,32.22,32.62,3270310,174967000,35.58
nexus,20170607,0.770578,0.772959,0.653179,0.669555,114399,38509300,0.71
reddcoin,20170607,0.003267,0.003474,0.002650,0.002759,3369030,93207800,0.00
pivx,20170607,1.48,1.78,1.48,1.53,1291380,79331300,1.63
factom,20170607,31.94,37.07,26.55,27.33,40988800,279559000,31.81
aeternity,20170607,1.43,1.43,0.896643,1.33,1327,,1.16
monacoin,20170607,0.302621,0.404859,0.297396,0.363892,293493,15357200,0.35
digitalnote,20170607,0.007329,0.007470,0.005705,0.006003,3002210,50436900,0.01
nxt,20170607,0.083506,0.094101,0.083103,0.087441,6071780,83422300,0.09
bitcoindark,20170607,50.74,54.60,48.00,50.01,257563,65400000,51.30
byteball,20170607,752.08,866.00,724.88,751.80,409123,142357000,795.44
maidsafecoin,20170607,0.516167,0.671010,0.515654,0.519614,17674900,233593000,0.59
syscoin,20170607,0.236201,0.246908,0.186141,0.186304,6774280,124070000,0.22
iconomi,20170607,1.45,1.92,1.43,1.83,4420280,125948000,1.67
digixdao,20170607,88.88,95.25,86.31,89.14,1398440,177761000,90.78
zcoin,20170607,7.29,7.86,6.94,7.18,820051,16515200,7.40
gnosis-gno,20170607,265.82,269.75,244.40,250.05,1863430,293620000,257.07
paccoin,20170607,7.3e-08,7.9e-08,6e-08,7e-08,431,,0.00
gamecredits,20170607,4.47,5.11,4.35,4.36,5846340,282023000,4.73
zclassic,20170607,3.77,3.79,3.36,3.37,208116,5690360,3.58
vertcoin,20170607,0.613924,0.694597,0.594987,0.600054,1806980,20536100,0.64
skycoin,20170607,2.20,2.21,1.41,1.65,19466,12029800,1.81
blocknet,20170607,6.91,8.06,6.64,6.87,128658,27027000,7.35
bitbay,20170607,0.034286,0.044986,0.026192,0.032060,1426840,34544200,0.04
xtrabytes,20170607,0.035170,0.035170,0.027873,0.030604,180956,22860600,0.03
ubiq,20170607,2.01,2.26,1.99,2.01,1050850,74631400,2.12
nav-coin,20170607,0.448542,0.476907,0.407672,0.407672,836297,27516900,0.44
singulardtv,20170607,0.195861,0.216884,0.189452,0.213678,486659,117517000,0.20
aragon,20170607,2.40,2.86,2.32,2.57,1762630,80797600,2.59
edgeless,20170607,0.330468,0.337911,0.290829,0.301976,545571,26249900,0.31
emercoin,20170607,1.07,1.08,1.02,1.03,880911,42808400,1.05
rlc,20170607,1.21,1.32,1.13,1.15,1128920,94473500,1.23
einsteinium,20170607,0.053259,0.059278,0.048171,0.048171,703430,11258900,0.05
firstblood,20170607,1.15,1.17,1.07,1.07,3449690,98079800,1.12
burst,20170607,0.017834,0.018886,0.015783,0.016145,2345940,31796600,0.02
triggers,20170607,0.102110,0.122814,0.092319,0.099700,41432,3278300,0.11
viacoin,20170607,0.654128,0.793668,0.629336,0.693751,739941,14820200,0.71
wings,20170607,0.860735,1.08,0.824134,0.846760,3786070,77215100,0.95
metaverse,20170607,5.98,6.01,5.38,5.56,1004770,,5.70
peercoin,20170607,2.04,2.19,1.99,2.02,2688890,49278700,2.09
counterparty,20170607,13.09,14.57,12.55,12.87,484543,34271100,13.56
melon,20170607,81.03,117.22,79.62,88.97,1791320,48567700,98.42
zencash,20170607,16.85,17.09,12.76,13.05,1101790,23967400,14.93
decent,20170607,3.01,3.45,2.83,3.21,1178,,3.14
hempcoin,20170607,0.007253,0.007825,0.006280,0.006399,29451,1536270,0.01
library-credit,20170607,0.348180,0.612651,0.348180,0.502221,11227300,23858900,0.48
mooncoin,20170607,0.000149,0.000273,0.000149,0.000262,2169790,33022000,0.00
rise,20170607,0.060806,0.082710,0.055051,0.069320,188110,6529760,0.07
agoras-tokens,20170607,0.394679,0.471658,0.294028,0.350046,93244,16576500,0.38
cloakcoin,20170607,3.17,3.46,2.40,2.76,277924,15892900,2.93
aeon,20170607,0.603758,0.628758,0.571069,0.597542,19880,8607440,0.60
asch,20170607,0.102858,0.161865,0.101533,0.105536,800942,7714350,0.13
shift,20170607,2.12,2.65,2.08,2.16,632240,23001100,2.37
voxels,20170607,0.078134,0.082043,0.059568,0.065481,348052,2461230,0.07
jinn,20170607,75.09,120.15,74.79,116.16,1394,4408080,97.47
groestlcoin,20170607,0.072064,0.091702,0.070481,0.088210,43085,4875480,0.08
gulden,20170607,0.140746,0.150925,0.126257,0.126257,478646,48812700,0.14
lunyr,20170607,3.78,3.94,3.65,3.94,290927,8685980,3.79
pura,20170607,0.011580,0.013931,0.009993,0.010304,7018,2561840,0.01
trust,20170607,0.491362,0.505638,0.431862,0.439314,690540,45277800,0.47
feathercoin,20170607,0.065925,0.068255,0.059545,0.059545,678084,10832900,0.06
guppy,20170607,0.401357,0.429931,0.372809,0.391113,357686,30101800,0.40
salus,20170607,8.34,9.29,7.98,8.63,3972,8368830,8.63
spectrecoin,20170607,0.169312,0.176084,0.123884,0.138167,162110,3455450,0.15
supernet-unity,20170607,33.46,45.86,33.33,35.61,18253,27303200,39.59
humaniq,20170607,0.172477,0.206108,0.165807,0.189071,980383,22398500,0.19
iocoin,20170607,1.72,1.76,1.57,1.61,112137,28099500,1.67
pascal-coin,20170607,1.00,1.07,0.921487,0.944392,344349,10203600,1.00
taas,20170607,2.88,3.05,2.62,2.78,207794,23498800,2.83
mercury,20170607,0.019223,0.024234,0.013082,0.019225,6972,1922320,0.02
synereo,20170607,0.463964,0.533306,0.420441,0.423010,1914480,38164000,0.48
namecoin,20170607,2.10,2.20,2.03,2.05,1063860,30941600,2.12
eccoin,20170607,0.000029,0.000111,0.000028,0.000107,44340,632398,0.00
pepe-cash,20170607,0.021096,0.022092,0.018021,0.019267,55696,14807100,0.02
potcoin,20170607,0.102186,0.111169,0.096185,0.096751,662436,22173000,0.10
newyorkcoin,20170607,0.000002,0.000018,0.000001,0.000015,123,107306,0.00
bitcny,20170607,0.141862,0.149059,0.140279,0.142383,558556,4537000,0.14
tokencard,20170607,1.22,1.24,0.980723,1.03,500775,28841300,1.11
solarcoin,20170607,0.300347,0.308334,0.270634,0.272872,77076,10588400,0.29
nolimitcoin,20170607,0.000373,0.000399,0.000342,0.000348,69,74704,0.00
crown,20170607,0.918341,0.920669,0.793207,0.800418,31007,12777600,0.86
sibcoin,20170607,0.474274,0.510027,0.447172,0.489203,54628,6970710,0.48
dimecoin,20170607,0.000004,0.000004,4.9e-07,0.000002,2552,,0.00
diamond,20170607,2.32,2.33,2.02,2.08,27743,4946540,2.17
blackcoin,20170607,0.260563,0.279669,0.257059,0.260162,1095850,19849000,0.27
lomocoin,20170607,0.027876,0.028244,0.021871,0.022400,779419,5820390,0.03
gridcoin,20170607,0.057296,0.070933,0.055790,0.062092,1627620,22363200,0.06
