coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20131117,440.96,500.58,440.24,492.11,,5291730000,470.41
bitcoin,20131117,440.96,500.58,440.24,492.11,,5291730000,470.41
ripple,20131117,0.010157,0.010670,0.009980,0.010209,,79404000,0.01
litecoin,20131117,4.33,4.40,4.09,4.09,,99881500,4.25
peercoin,20131117,0.709946,0.910352,0.702494,0.768902,,14722300,0.81
feathercoin,20131117,0.092602,0.098660,0.060037,0.060037,,2130410,0.08
namecoin,20131117,0.657030,0.664100,0.613827,0.625477,,4803350,0.64
primecoin,20131117,0.767270,0.799686,0.662456,0.688949,,2352830,0.73
goldcoin,20131117,0.005613,0.006145,0.005373,0.005763,,158812,0.01
novacoin,20131117,5.05,5.27,4.78,4.87,,2437430,5.03
quark,20131117,0.000247,0.000253,0.000184,0.000192,,60257,0.00
ixcoin,20131117,0.017947,0.018954,0.016307,0.017716,,297641,0.02
terracoin,20131117,0.048506,0.057671,0.042851,0.049265,,208621,0.05
anoncoin,20131117,0.244883,0.281988,0.238670,0.262806,,126939,0.26
worldcoin,20131117,0.045022,0.060866,0.042685,0.050146,,1388650,0.05
cryptogenic-bullion,20131117,1.08,1.44,1.05,1.14,,972588,1.25
fastcoin,20131117,0.000697,0.000909,0.000605,0.000748,,27387,0.00
megacoin,20131117,0.014292,0.017295,0.013917,0.016732,,296417,0.02
zetacoin,20131117,0.000472,0.000553,0.000402,0.000472,,73365,0.00
digitalcoin,20131117,0.019010,0.024993,0.018979,0.024409,,202810,0.02
bitbar,20131117,1.04,1.57,0.796212,1.23,,7761,1.18
phoenixcoin,20131117,0.000811,0.000891,0.000794,0.000876,,4682,0.00
tagcoin,20131117,0.287510,0.321946,0.265038,0.278042,,52235,0.29
emerald,20131117,0.001345,0.001408,0.001103,0.001270,,1569,0.00
yacoin,20131117,0.002712,0.002759,0.002391,0.002662,,28030,0.00
mincoin,20131117,0.242572,0.270058,0.184689,0.184689,,340530,0.23
freicoin,20131117,0.005732,0.006847,0.005170,0.005905,,184634,0.01
franko,20131117,0.264576,0.458563,0.139457,0.254701,,16991,0.30
infinitecoin,20131117,0.000001,0.000002,0.000001,0.000002,,129487,0.00
