coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160911,623.42,628.82,600.51,606.72,73610800,9887780000,614.66
ethereum,20160911,12.21,12.21,11.59,11.64,8791180,1023640000,11.90
bitcoin,20160911,623.42,628.82,600.51,606.72,73610800,9887780000,614.66
ethereum,20160911,12.21,12.21,11.59,11.64,8791180,1023640000,11.90
ripple,20160911,0.005866,0.005895,0.005815,0.005842,533904,207186000,0.01
nem,20160911,0.005898,0.005995,0.005713,0.005716,53542,53082900,0.01
litecoin,20160911,3.97,3.99,3.85,3.86,2100480,188515000,3.92
stellar,20160911,0.002023,0.002081,0.001946,0.001966,51896,11438400,0.00
dash,20160911,11.42,11.62,10.96,11.14,583102,76892700,11.29
neo,20160911,0.390948,0.398459,0.372790,0.376150,879,,0.39
monero,20160911,12.26,12.41,10.53,10.69,15781800,157714000,11.47
lisk,20160911,0.253024,0.255653,0.242311,0.244939,323685,25302400,0.25
ethereum-classic,20160911,1.42,1.43,1.33,1.34,4152550,118754000,1.38
verge,20160911,0.000025,0.000031,0.000019,0.000030,700,312068,0.00
siacoin,20160911,0.000530,0.000535,0.000490,0.000502,85772,9701850,0.00
bytecoin-bcn,20160911,0.000056,0.000071,0.000056,0.000061,20995,10176300,0.00
stratis,20160911,0.049149,0.049802,0.036248,0.037784,278851,4819890,0.04
bitshares,20160911,0.005150,0.005298,0.004901,0.004955,112304,13255300,0.01
dogecoin,20160911,0.000228,0.000257,0.000225,0.000226,96144,24128600,0.00
steem,20160911,0.723441,0.737896,0.631454,0.641134,108111,100827000,0.68
tether,20160911,1.00,1.00,1.00,1.00,968191,6951590,1.00
waves,20160911,0.162362,0.168385,0.157313,0.160849,37636,16236200,0.16
digibyte,20160911,0.000337,0.000343,0.000313,0.000334,29213,2408630,0.00
augur,20160911,9.98,11.65,9.61,9.71,198,,10.63
experience-points,20160911,0.000004,0.000006,0.000004,0.000006,202,21669,0.00
decred,20160911,1.53,1.55,1.44,1.47,8700,3983000,1.50
nexus,20160911,0.039835,0.039849,0.033763,0.034104,678,1665300,0.04
reddcoin,20160911,0.000037,0.000044,0.000030,0.000036,3250,1053220,0.00
pivx,20160911,0.004471,0.004584,0.004205,0.004397,242,198758,0.00
factom,20160911,2.88,3.31,2.87,3.25,1698400,25238200,3.09
monacoin,20160911,0.041051,0.041607,0.038949,0.040567,894,1580700,0.04
digitalnote,20160911,0.000174,0.000179,0.000152,0.000152,6654,1194070,0.00
nxt,20160911,0.020790,0.020941,0.019315,0.019888,162895,20769300,0.02
bitcoindark,20160911,2.48,2.48,2.06,2.26,15454,3185450,2.27
maidsafecoin,20160911,0.106886,0.107722,0.099644,0.101593,288524,48371500,0.10
syscoin,20160911,0.011836,0.012186,0.011391,0.011658,22766,5730330,0.01
digixdao,20160911,9.42,10.84,9.40,9.96,29111,18837500,10.12
paccoin,20160911,5.5e-09,5.7e-09,3.9e-09,4.7e-09,166,,0.00
gamecredits,20160911,0.119654,0.127121,0.114680,0.121142,28465,6856000,0.12
vertcoin,20160911,0.042333,0.044416,0.039443,0.040406,12294,1200750,0.04
blocknet,20160911,0.477780,0.876013,0.442478,0.503221,458371,1868370,0.66
bitbay,20160911,0.000751,0.000777,0.000717,0.000748,476,754757,0.00
ubiq,20160911,0.062681,0.074968,0.062640,0.071401,875,226504,0.07
nav-coin,20160911,0.057154,0.065875,0.054835,0.054994,431108,3406320,0.06
emercoin,20160911,0.425389,0.425859,0.404136,0.405535,24982,16356400,0.41
einsteinium,20160911,0.001519,0.001583,0.001323,0.001378,11724,307711,0.00
burst,20160911,0.000387,0.000542,0.000374,0.000407,59191,606551,0.00
viacoin,20160911,0.018047,0.018586,0.016874,0.017540,3037,392504,0.02
peercoin,20160911,0.336127,0.337192,0.308313,0.309334,155172,7893790,0.32
counterparty,20160911,3.31,3.79,3.31,3.46,85507,8679740,3.55
hempcoin,20160911,0.000181,0.000187,0.000174,0.000176,9,36808,0.00
library-credit,20160911,0.180987,0.183600,0.163871,0.168667,88763,1699080,0.17
mooncoin,20160911,0.000001,0.000001,8.5e-07,0.000001,425,308073,0.00
rise,20160911,0.006297,0.006944,0.006288,0.006449,4594,646403,0.01
agoras-tokens,20160911,0.120400,0.137394,0.120321,0.127407,2573,5056800,0.13
cloakcoin,20160911,0.040422,0.046476,0.040358,0.044289,208,193663,0.04
aeon,20160911,0.089799,0.103642,0.076485,0.078872,2088,1113660,0.09
shift,20160911,0.032965,0.033301,0.031825,0.032139,31342,262909,0.03
voxels,20160911,0.043708,0.044245,0.041480,0.042072,74741,1376810,0.04
groestlcoin,20160911,0.001341,0.002246,0.001340,0.001462,381,87266,0.00
gulden,20160911,0.003739,0.004006,0.003734,0.003945,8775,1193370,0.00
pura,20160911,0.000025,0.000025,0.000012,0.000018,0,4840,0.00
feathercoin,20160911,0.011744,0.012835,0.010652,0.011017,10089,1582620,0.01
salus,20160911,0.582781,0.942460,0.581948,0.909054,19,583828,0.76
supernet-unity,20160911,3.74,3.86,3.26,3.61,1165,3051910,3.56
iocoin,20160911,0.288746,0.409115,0.274897,0.353982,204290,4700180,0.34
synereo,20160911,0.172285,0.177237,0.163398,0.166189,172437,10782500,0.17
namecoin,20160911,0.312548,0.323018,0.306496,0.312480,37605,4605830,0.31
eccoin,20160911,0.000001,0.000005,7.8e-07,0.000003,1,27573,0.00
potcoin,20160911,0.001645,0.001647,0.001478,0.001576,933,352314,0.00
newyorkcoin,20160911,5.7e-08,6.4e-08,5.6e-08,5.7e-08,1,3400,0.00
bitcny,20160911,0.148631,0.193582,0.142812,0.144521,9865,293276,0.17
solarcoin,20160911,0.062401,0.063823,0.053560,0.056015,971,2157760,0.06
crown,20160911,0.003797,0.011383,0.003744,0.004439,1382,38984,0.01
sibcoin,20160911,0.012023,0.012591,0.011239,0.011693,279,139995,0.01
dimecoin,20160911,3.7e-08,6e-08,2.7e-08,5.7e-08,47,18849,0.00
diamond,20160911,0.355363,0.355482,0.303556,0.331638,155,621819,0.33
blackcoin,20160911,0.037543,0.038598,0.033208,0.034071,157853,2840360,0.04
lomocoin,20160911,0.007051,0.007245,0.006916,0.007094,28929,,0.01
gridcoin,20160911,0.007547,0.007767,0.007062,0.007443,12516,2870600,0.01
myriad,20160911,0.000237,0.000262,0.000234,0.000237,5543,327179,0.00
ion,20160911,0.143420,0.623346,0.143326,0.175949,109,1064040,0.38
faircoin,20160911,0.020252,0.020437,0.018685,0.019712,92,1065870,0.02
expanse,20160911,0.452785,0.495052,0.424815,0.455271,95230,1677560,0.46
nushares,20160911,0.000418,0.000455,0.000373,0.000400,25446,564737,0.00
mintcoin,20160911,0.000044,0.000050,0.000040,0.000048,323,1028650,0.00
omni,20160911,4.99,5.56,4.73,5.03,20786,2763620,5.14
monetaryunit,20160911,0.000560,0.000560,0.000487,0.000503,587,55889,0.00
sprouts,20160911,0.000012,0.000013,0.000006,0.000006,83,54870,0.00
whitecoin,20160911,0.000527,0.000552,0.000468,0.000552,1236,161706,0.00
neoscoin,20160911,0.141157,0.149605,0.123644,0.130518,9404,401996,0.14
heat-ledger,20160911,0.084926,0.105757,0.081664,0.082526,69,,0.09
earthcoin,20160911,0.000139,0.000141,0.000135,0.000135,17316,1300490,0.00
okcash,20160911,0.003248,0.003751,0.002728,0.003372,1002,217512,0.00
fedoracoin,20160911,0.000014,0.000019,0.000014,0.000017,13508,6205840,0.00
foldingcoin,20160911,0.001642,0.002104,0.001435,0.001795,153751,651184,0.00
radium,20160911,0.423775,0.462389,0.413437,0.455974,14267,1237010,0.44
rubycoin,20160911,0.132406,0.140435,0.125066,0.136440,6455,3105580,0.13
steem-dollars,20160911,0.843888,0.856421,0.755534,0.770236,18372,,0.81
vericoin,20160911,0.052248,0.053993,0.047278,0.048493,6545,1451280,0.05
geocoin,20160911,0.084092,0.091351,0.067828,0.070153,4861,206452,0.08
global-currency-reserve,20160911,0.034293,0.035239,0.030786,0.030794,10041,3479290,0.03
pinkcoin,20160911,0.000344,0.000352,0.000296,0.000312,1953,125315,0.00
gambit,20160911,0.331576,0.334399,0.319912,0.320177,6,489386,0.33
espers,20160911,5.8e-07,6.8e-07,3e-07,3e-07,95,,0.00
circuits-of-value,20160911,0.000624,0.000661,0.000589,0.000619,2678,249450,0.00
florincoin,20160911,0.003117,0.003301,0.003013,0.003143,3158,387144,0.00
clams,20160911,0.886265,1.02,0.789735,0.789735,252576,1682210,0.90
stealthcoin,20160911,0.009213,0.010606,0.009015,0.009882,3269,225175,0.01
noblecoin,20160911,0.000081,0.000087,0.000069,0.000079,4710,184627,0.00
energycoin,20160911,0.001652,0.001980,0.001472,0.001814,154,198659,0.00
zeitcoin,20160911,0.000012,0.000012,0.000010,0.000012,34,421322,0.00
pandacoin-pnd,20160911,0.000005,0.000006,0.000004,0.000006,1,174604,0.00
bitsend,20160911,0.005454,0.005554,0.004973,0.004989,84,66261,0.01
spreadcoin,20160911,0.045064,0.048056,0.042035,0.042457,302,288909,0.05
artbyte,20160911,0.000112,0.000119,0.000108,0.000109,65,78241,0.00
bitusd,20160911,0.981543,1.29,0.949579,0.959119,1063,106061,1.12
1337coin,20160911,0.000007,0.000007,0.000006,0.000006,225,56312,0.00
vcash,20160911,0.192766,0.192831,0.170148,0.175502,6348,2851180,0.18
qwark,20160911,0.034917,0.036686,0.030225,0.032631,1485,2173370,0.03
curecoin,20160911,0.072989,0.072990,0.053653,0.054202,16877,1929180,0.06
bitcrystals,20160911,0.361992,0.445413,0.342522,0.392864,78631,15199200,0.39
neutron,20160911,0.001014,0.001018,0.000955,0.000957,4,12793,0.00
bitmark,20160911,0.204991,0.215205,0.180714,0.192003,1192,349157,0.20
primecoin,20160911,0.076407,0.077391,0.072057,0.072545,7386,1223440,0.07
dotcoin,20160911,0.000545,0.000909,0.000539,0.000753,3002,,0.00
obits,20160911,0.101721,0.104628,0.089875,0.090624,351,723807,0.10
