coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20130702,88.05,92.30,87.51,90.13,,1000070000,89.91
bitcoin,20130702,88.05,92.30,87.51,90.13,,1000070000,89.91
litecoin,20130702,2.95,3.03,2.81,2.83,,56226500,2.92
peercoin,20130702,0.125912,0.157346,0.124264,0.146017,,2450530,0.14
feathercoin,20130702,0.070440,0.074115,0.069030,0.071206,,629589,0.07
namecoin,20130702,0.466665,0.494100,0.455444,0.473204,,2791010,0.47
goldcoin,20130702,0.000434,0.000490,0.000424,0.000429,,7358,0.00
novacoin,20130702,2.83,2.97,2.81,2.88,,852779,2.89
ixcoin,20130702,0.002908,0.003137,0.002851,0.003064,,40604,0.00
terracoin,20130702,0.117987,0.131619,0.117263,0.127089,,359264,0.12
worldcoin,20130702,0.005284,0.006462,0.005251,0.006224,,36701,0.01
digitalcoin,20130702,0.022453,0.024875,0.022315,0.023796,,82384,0.02
bitbar,20130702,5.31,5.56,5.28,5.43,,21279,5.42
yacoin,20130702,0.026415,0.035654,0.019831,0.035423,,105564,0.03
mincoin,20130702,0.029056,0.031006,0.028878,0.030647,,33415,0.03
freicoin,20130702,0.009687,0.011758,0.009628,0.010996,,212653,0.01
franko,20130702,0.096103,0.098472,0.080147,0.081132,,2927,0.09
elacoin,20130702,0.073170,0.076704,0.072722,0.074925,,1601,0.07
