coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20130809,103.07,105.75,101.94,102.80,,1187920000,103.84
bitcoin,20130809,103.07,105.75,101.94,102.80,,1187920000,103.84
ripple,20130809,0.004257,0.004367,0.004253,0.004291,,33282700,0.00
litecoin,20130809,2.71,2.76,2.66,2.68,,54639500,2.71
peercoin,20130809,0.163881,0.170910,0.156106,0.162424,,3258930,0.16
feathercoin,20130809,0.150482,0.164325,0.143769,0.149060,,1929160,0.15
namecoin,20130809,0.691600,0.722273,0.677638,0.696984,,4312610,0.70
primecoin,20130809,0.826745,0.918046,0.822944,0.850157,,1211580,0.87
goldcoin,20130809,0.001926,0.002306,0.001807,0.002116,,49248,0.00
novacoin,20130809,5.38,5.50,5.11,5.24,,1856460,5.30
ixcoin,20130809,0.006504,0.007884,0.006327,0.006377,,95217,0.01
terracoin,20130809,0.173158,0.182797,0.171864,0.181956,,619080,0.18
anoncoin,20130809,0.061327,0.071664,0.038524,0.071446,,22576,0.06
worldcoin,20130809,0.008038,0.008458,0.007862,0.008142,,121402,0.01
cryptogenic-bullion,20130809,0.087198,0.115817,0.084470,0.102789,,50049,0.10
fastcoin,20130809,0.002681,0.002825,0.002342,0.002442,,44123,0.00
megacoin,20130809,0.005277,0.005796,0.005233,0.005357,,83275,0.01
digitalcoin,20130809,0.035047,0.035960,0.030816,0.031468,,233849,0.03
bitbar,20130809,2.68,2.75,2.65,2.67,,13050,2.70
phoenixcoin,20130809,0.017231,0.024650,0.017218,0.018132,,59841,0.02
emerald,20130809,0.003432,0.003902,0.003431,0.003496,,4995,0.00
argentum,20130809,0.042259,0.046980,0.037406,0.039989,,16520,0.04
globalcoin,20130809,0.000342,0.000434,0.000301,0.000303,,4895,0.00
bitgem,20130809,0.639031,0.655647,0.520226,0.525310,,11810,0.59
spots,20130809,0.010305,0.036888,0.007696,0.017733,,4262,0.02
yacoin,20130809,0.021645,0.022877,0.021548,0.021794,,116487,0.02
mincoin,20130809,0.107186,0.126585,0.096082,0.103093,,133491,0.11
freicoin,20130809,0.007215,0.007403,0.006061,0.006322,,169800,0.01
franko,20130809,0.298904,0.414912,0.294062,0.316609,,13513,0.35
infinitecoin,20130809,6.4e-07,7e-07,5.9e-07,6.2e-07,,44780,0.00
elacoin,20130809,0.082561,0.084708,0.081705,0.084299,,1860,0.08
casinocoin,20130809,0.003608,0.004566,0.003608,0.003860,,7337,0.00
