coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20151004,238.53,238.97,237.94,238.26,12999000,3502460000,238.45
ethereum,20151004,0.686343,0.693126,0.660716,0.668379,103497,50556000,0.68
bitcoin,20151004,238.53,238.97,237.94,238.26,12999000,3502460000,238.45
ethereum,20151004,0.686343,0.693126,0.660716,0.668379,103497,50556000,0.68
ripple,20151004,0.005515,0.005515,0.005236,0.005236,355762,179170000,0.01
nem,20151004,0.000127,0.000130,0.000113,0.000122,1783,1140040,0.00
litecoin,20151004,3.03,3.06,3.00,3.01,982441,129094000,3.03
stellar,20151004,0.002056,0.002074,0.002002,0.002051,945,9943910,0.00
dash,20151004,2.17,2.18,2.13,2.17,41353,12688900,2.16
monero,20151004,0.409750,0.410795,0.399259,0.400312,7905,3910740,0.41
verge,20151004,0.000017,0.000017,0.000014,0.000017,195,151549,0.00
siacoin,20151004,0.000026,0.000031,0.000026,0.000029,291,140690,0.00
bytecoin-bcn,20151004,0.000028,0.000030,0.000028,0.000028,10310,4951690,0.00
bitshares,20151004,0.005345,0.005394,0.005175,0.005202,69580,13425600,0.01
dogecoin,20151004,0.000121,0.000122,0.000118,0.000118,35274,12282800,0.00
tether,20151004,1.00,1.00,1.00,1.00,3459,451600,1.00
digibyte,20151004,0.000103,0.000107,0.000094,0.000099,6893,524531,0.00
nexus,20151004,0.001275,0.001445,0.001273,0.001277,88,32929,0.00
reddcoin,20151004,0.000011,0.000011,0.000009,0.000011,574,292987,0.00
monacoin,20151004,0.080979,0.081098,0.077121,0.080570,2462,1846920,0.08
digitalnote,20151004,0.000134,0.000140,0.000102,0.000111,5673,916884,0.00
nxt,20151004,0.008328,0.008351,0.008062,0.008106,12039,8328050,0.01
bitcoindark,20151004,1.21,1.31,1.14,1.21,1340,1501060,1.23
maidsafecoin,20151004,0.018771,0.018860,0.018351,0.018791,6121,8495000,0.02
syscoin,20151004,0.000401,0.000401,0.000323,0.000352,743,172103,0.00
gamecredits,20151004,0.013818,0.013920,0.011315,0.011939,1372,705874,0.01
