coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140919,424.10,427.83,384.53,394.80,37919700,5634440000,406.18
bitcoin,20140919,424.10,427.83,384.53,394.80,37919700,5634440000,406.18
ripple,20140919,0.005134,0.005167,0.004873,0.004942,407109,148827000,0.01
litecoin,20140919,4.69,4.76,4.25,4.33,3917450,150711000,4.50
stellar,20140919,0.003460,0.004026,0.003160,0.003872,204649,4160240,0.00
dash,20140919,3.87,3.92,3.37,3.43,353146,18024200,3.65
monero,20140919,1.57,1.59,1.38,1.45,171739,5503840,1.48
bytecoin-bcn,20140919,0.000020,0.000020,0.000013,0.000017,16260,3214730,0.00
bitshares,20140919,0.031108,0.031346,0.028119,0.030020,539520,62212000,0.03
dogecoin,20140919,0.000298,0.000307,0.000275,0.000277,883563,27442600,0.00
digibyte,20140919,0.000091,0.000094,0.000085,0.000090,2331,142603,0.00
reddcoin,20140919,0.000056,0.000056,0.000047,0.000052,24897,1518720,0.00
monacoin,20140919,0.122546,0.141848,0.112359,0.121532,6531,1489680,0.13
digitalnote,20140919,0.000125,0.000182,0.000114,0.000160,34036,779204,0.00
nxt,20140919,0.033146,0.033146,0.029125,0.029643,86019,33145400,0.03
bitcoindark,20140919,5.11,5.47,4.67,5.25,31043,6056670,5.07
maidsafecoin,20140919,0.018717,0.018909,0.017192,0.018023,15413,8470510,0.02
syscoin,20140919,0.001476,0.001904,0.001420,0.001556,14971,546728,0.00
gamecredits,20140919,0.000042,0.000043,0.000008,0.000008,0,1135,0.00
vertcoin,20140919,0.089595,0.092469,0.081383,0.082101,9939,709092,0.09
ubiq,20140919,0.013334,0.013834,0.010387,0.013006,1526,43914,0.01
nav-coin,20140919,0.000942,0.001198,0.000842,0.001071,397,53801,0.00
emercoin,20140919,0.004198,0.004235,0.003403,0.003411,0,139297,0.00
einsteinium,20140919,0.000230,0.000248,0.000217,0.000236,206,31398,0.00
burst,20140919,0.000761,0.000763,0.000480,0.000567,2007,,0.00
viacoin,20140919,0.142037,0.148522,0.124166,0.124710,14328,1579960,0.14
peercoin,20140919,1.68,1.68,1.15,1.22,1124210,36488200,1.42
counterparty,20140919,2.01,2.12,1.94,1.97,961,5326760,2.03
hempcoin,20140919,0.000442,0.000866,0.000438,0.000800,620,53837,0.00
mooncoin,20140919,5.5e-07,5.5e-07,3e-07,3.3e-07,59,99367,0.00
cloakcoin,20140919,0.091019,0.111739,0.089519,0.094735,15220,412234,0.10
groestlcoin,20140919,0.001262,0.001339,0.001142,0.001205,169,64383,0.00
gulden,20140919,0.002696,0.003373,0.002594,0.002948,4383,323417,0.00
feathercoin,20140919,0.041294,0.041308,0.027994,0.027994,23775,2265690,0.03
iocoin,20140919,0.015303,0.015508,0.013089,0.014201,2916,245244,0.01
namecoin,20140919,1.22,1.22,1.05,1.10,179233,12030300,1.14
eccoin,20140919,8e-07,8.1e-07,7.2e-07,7.3e-07,8,13500,0.00
potcoin,20140919,0.003310,0.003442,0.003075,0.003096,4497,483661,0.00
newyorkcoin,20140919,5.1e-08,2.5e-07,5.1e-08,1.5e-07,4,4979,0.00
solarcoin,20140919,0.005818,0.006562,0.003690,0.004434,1157,178912,0.01
dimecoin,20140919,4.7e-08,8.4e-08,4.3e-08,4.3e-08,10,12780,0.00
diamond,20140919,0.069832,0.090236,0.064307,0.084093,382,41513,0.08
blackcoin,20140919,0.061731,0.062781,0.053243,0.055238,96837,4609860,0.06
myriad,20140919,0.000207,0.000215,0.000190,0.000192,518,119309,0.00
faircoin,20140919,0.006120,0.006186,0.004768,0.004911,111,307832,0.01
mintcoin,20140919,0.000016,0.000016,0.000011,0.000012,269,322562,0.00
omni,20140919,3.40,3.78,3.35,3.76,698,1912310,3.56
whitecoin,20140919,0.000361,0.000378,0.000335,0.000357,285,109343,0.00
neoscoin,20140919,0.043290,0.059216,0.043005,0.045021,3180,70056,0.05
earthcoin,20140919,0.000012,0.000012,0.000009,0.000012,522,55183,0.00
fedoracoin,20140919,2.4e-07,2.9e-07,2.3e-07,2.9e-07,770,68748,0.00
foldingcoin,20140919,0.000414,0.000415,0.000274,0.000406,10,15333,0.00
rubycoin,20140919,0.004720,0.004784,0.003481,0.003502,184,105321,0.00
vericoin,20140919,0.054622,0.055907,0.049567,0.052354,9511,1466730,0.05
pinkcoin,20140919,0.000495,0.000514,0.000418,0.000474,2696,180366,0.00
florincoin,20140919,0.000328,0.000427,0.000311,0.000316,63,23299,0.00
clams,20140919,0.269431,0.297893,0.228457,0.284154,35,26491,0.26
stealthcoin,20140919,0.039400,0.040557,0.035508,0.035793,22523,827896,0.04
noblecoin,20140919,0.000031,0.000037,0.000027,0.000034,1013,61878,0.00
energycoin,20140919,0.000132,0.000144,0.000107,0.000134,64,14775,0.00
carboncoin,20140919,0.000004,0.000004,0.000004,0.000004,0,55188,0.00
zeitcoin,20140919,8.4e-07,9.6e-07,7.8e-07,8.7e-07,7,22907,0.00
pandacoin-pnd,20140919,0.000021,0.000021,0.000016,0.000016,1237,671732,0.00
artbyte,20140919,0.000297,0.000297,0.000206,0.000257,125,24419,0.00
curecoin,20140919,0.026579,0.027502,0.020196,0.020201,81,41676,0.02
bitmark,20140919,0.678522,0.749158,0.591961,0.639570,17180,545572,0.67
primecoin,20140919,0.354904,0.354904,0.257930,0.281931,100188,2471590,0.31
boolberry,20140919,0.314330,0.322215,0.280393,0.289250,6689,467359,0.30
dopecoin,20140919,0.000047,0.000064,0.000046,0.000051,21,4654,0.00
unobtanium,20140919,1.97,1.98,1.76,1.88,201,375626,1.87
cannabiscoin,20140919,0.004413,0.005137,0.004138,0.004820,3566,378686,0.00
pesetacoin,20140919,0.000606,0.000775,0.000575,0.000766,211,36566,0.00
hyperstake,20140919,0.008865,0.015128,0.007933,0.010443,2663,162741,0.01
goldcoin,20140919,0.006670,0.006715,0.006122,0.006236,134,216474,0.01
bitcoin-plus,20140919,0.168513,0.188034,0.153475,0.184557,96,9327,0.17
startcoin,20140919,0.024386,0.027700,0.021911,0.023123,1927,56025,0.02
belacoin,20140919,0.000035,0.000048,0.000035,0.000039,5,215,0.00
sexcoin,20140919,0.000646,0.000664,0.000572,0.000655,101,51896,0.00
dnotes,20140919,0.004321,0.004532,0.003747,0.003896,1966,393933,0.00
auroracoin,20140919,0.043346,0.043346,0.036710,0.037167,1119,79174,0.04
asiacoin,20140919,0.000202,0.000214,0.000182,0.000191,74,38702,0.00
riecoin,20140919,0.012880,0.013520,0.011396,0.011719,567,81310,0.01
korecoin,20140919,0.106026,0.126744,0.090903,0.102639,2171,168468,0.11
novacoin,20140919,1.02,1.05,0.891033,0.969738,12699,844408,0.97
quark,20140919,0.009651,0.009651,0.008165,0.008380,9133,2395620,0.01
greencoin,20140919,0.000051,0.000052,0.000046,0.000051,373,14538,0.00
bunnycoin,20140919,4.9e-08,2e-07,4.9e-08,8.8e-08,108,2672,0.00
ixcoin,20140919,0.016975,0.017143,0.015413,0.015715,2362,353404,0.02
trustplus,20140919,0.000470,0.000732,0.000397,0.000549,364,14531,0.00
terracoin,20140919,0.038074,0.041693,0.023875,0.023875,3310,251830,0.03
huntercoin,20140919,0.010307,0.010447,0.008634,0.009724,253,37928,0.01
anoncoin,20140919,0.640902,0.648196,0.577683,0.590238,7493,803848,0.61
worldcoin,20140919,0.012362,0.012463,0.010276,0.010631,6043,800611,0.01
mazacoin,20140919,0.000064,0.000064,0.000052,0.000054,33,35042,0.00
