coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20170812,3650.63,3949.92,3613.70,3884.71,2219590000,60242100000,3781.81
ethereum,20170812,308.71,317.56,307.90,310.60,1111650000,28998700000,312.73
ripple,20170812,0.179221,0.182599,0.173242,0.173853,65229300,6873590000,0.18
bitcoin-cash,20170812,327.82,341.85,313.70,317.09,126007000,5405200000,327.77
nem,20170812,0.293965,0.296601,0.270816,0.278085,6159860,2645690000,0.28
litecoin,20170812,47.05,47.62,46.29,46.43,142065000,2466360000,46.95
stellar,20170812,0.021400,0.022192,0.019601,0.020217,8536080,235813000,0.02
iota,20170812,0.655191,0.727960,0.625521,0.721535,20358000,1821120000,0.68
dash,20170812,206.22,210.64,201.38,205.49,30017500,1543820000,206.01
neo,20170812,33.16,37.37,30.45,36.61,177772000,1657810000,33.91
monero,20170812,50.85,51.57,46.34,49.37,17349200,758739000,48.95
eos,20170812,1.79,1.82,1.66,1.67,38131800,495957000,1.74
qtum,20170812,14.73,15.47,12.85,13.90,59321200,868962000,14.16
lisk,20170812,2.20,2.34,2.11,2.34,3115110,244160000,2.22
raiblocks,20170812,0.112337,0.117529,0.094414,0.097789,172633,11576700,0.11
ethereum-classic,20170812,15.18,15.28,14.76,14.81,50077000,1433430000,15.02
verge,20170812,0.002374,0.002949,0.002374,0.002865,2235980,31834900,0.00
siacoin,20170812,0.008337,0.008603,0.007405,0.007790,8512030,237654000,0.01
omisego,20170812,7.20,7.40,5.83,6.19,87590300,707779000,6.62
bytecoin-bcn,20170812,0.001588,0.001703,0.001462,0.001492,3019480,290967000,0.00
bitconnect,20170812,98.88,106.88,97.91,104.76,6396390,634327000,102.39
populous,20170812,6.12,6.40,5.71,6.06,894071,226329000,6.05
zcash,20170812,234.22,235.42,219.06,223.31,20015900,454579000,227.24
stratis,20170812,7.61,7.83,6.49,6.79,25362400,750072000,7.16
bitshares,20170812,0.189864,0.189864,0.170200,0.171856,56186200,493223000,0.18
binance-coin,20170812,0.392193,0.475992,0.337589,0.446365,5080760,39219300,0.41
dogecoin,20170812,0.001877,0.001992,0.001828,0.001856,7282380,207562000,0.00
ardor,20170812,0.139922,0.147774,0.135340,0.137443,2391750,139782000,0.14
dentacoin,20170812,0.000475,0.000479,0.000229,0.000234,77384,7677650,0.00
status,20170812,0.078238,0.078238,0.067853,0.068535,24574100,271523000,0.07
steem,20170812,1.15,1.54,1.14,1.36,3035180,273860000,1.34
tether,20170812,1.00,1.01,0.995213,1.00,130896000,319785000,1.00
waves,20170812,5.58,5.58,4.89,5.05,6782250,557670000,5.23
digibyte,20170812,0.017104,0.017104,0.014481,0.015024,8909440,149529000,0.02
augur,20170812,22.37,24.06,21.52,22.65,3119760,246071000,22.79
dent,20170812,0.000628,0.000639,0.000622,0.000634,71565,,0.00
komodo,20170812,1.15,2.14,1.13,1.89,6092880,116171000,1.64
golem-network-tokens,20170812,0.326274,0.341159,0.298324,0.312042,9258390,271797000,0.32
veritaseum,20170812,134.47,149.12,110.60,123.27,1043500,270365000,129.86
basic-attention-token,20170812,0.229814,0.231006,0.199048,0.209644,6035220,229814000,0.22
ark,20170812,0.871213,0.978927,0.841406,0.934490,573574,84360600,0.91
funfair,20170812,0.033608,0.034496,0.027105,0.027105,2262110,129035000,0.03
experience-points,20170812,0.000014,0.000014,0.000003,0.000005,5496,1972390,0.00
decred,20170812,26.74,29.15,25.05,26.59,1688200,147601000,27.10
ethos,20170812,0.501224,1.09,0.477732,1.01,2246300,35359400,0.78
nexus,20170812,1.31,1.45,1.27,1.43,311435,67820400,1.36
reddcoin,20170812,0.001060,0.001115,0.000968,0.001007,782362,30293500,0.00
pivx,20170812,2.08,2.29,1.94,2.01,1237300,112256000,2.12
factom,20170812,19.45,19.93,18.73,19.72,4171490,170266000,19.33
aeternity,20170812,0.857831,1.51,0.857831,1.43,49268,,1.18
monacoin,20170812,0.405040,0.411501,0.362449,0.368431,88368,21533100,0.39
bytom,20170812,0.179455,0.179455,0.132885,0.145452,14449400,75747900,0.16
gas,20170812,17.65,18.12,12.43,16.96,2861160,51673400,15.28
digitalnote,20170812,0.002710,0.002744,0.002463,0.002532,1118440,18656800,0.00
nxt,20170812,0.128562,0.134607,0.114902,0.115752,11568200,128433000,0.12
bitcoindark,20170812,44.92,79.24,44.60,71.95,2581230,57895100,61.92
byteball,20170812,372.30,405.86,362.38,387.13,2420910,195952000,384.12
maidsafecoin,20170812,0.368468,0.427088,0.368468,0.386114,3732240,166751000,0.40
syscoin,20170812,0.116903,0.120248,0.104476,0.117659,1244900,61579400,0.11
iconomi,20170812,3.33,3.43,3.01,3.20,2073890,289204000,3.22
santiment,20170812,0.298068,0.365881,0.298068,0.329331,2152120,17503100,0.33
digixdao,20170812,79.69,91.58,79.69,82.48,801792,159379000,85.63
tenx,20170812,4.51,6.21,4.23,4.67,144769000,471783000,5.22
zcoin,20170812,11.56,12.44,11.19,11.56,896947,31765900,11.81
gnosis-gno,20170812,202.68,210.71,195.59,197.12,1284330,223879000,203.15
paccoin,20170812,1.3e-07,1.4e-07,1.2e-07,1.2e-07,1657,,0.00
civic,20170812,0.638330,0.694968,0.525052,0.563463,30224400,217032000,0.61
bancor,20170812,2.77,3.09,2.77,2.96,6900550,112911000,2.93
gamecredits,20170812,2.51,2.79,2.29,2.40,4298140,160429000,2.54
zclassic,20170812,1.50,1.76,1.43,1.58,83759,2717550,1.59
storj,20170812,0.741852,2.52,0.734906,1.82,57858800,52674900,1.63
pillar,20170812,0.084864,0.133596,0.084864,0.103991,322230,47523900,0.11
gxshares,20170812,5.43,5.63,4.55,4.68,13952200,,5.09
vertcoin,20170812,0.516336,0.522452,0.479287,0.510936,1339160,19865200,0.50
skycoin,20170812,3.60,4.69,3.44,4.68,73535,21023300,4.07
blocknet,20170812,13.93,15.20,13.67,15.08,205670,55191800,14.43
bitbay,20170812,0.023738,0.025267,0.022147,0.023461,63626,23920100,0.02
xtrabytes,20170812,0.010039,0.010446,0.005813,0.009348,26896,6525660,0.01
ubiq,20170812,1.37,1.61,1.31,1.50,744212,51463600,1.46
monaco,20170812,2.42,5.28,2.40,3.61,14989400,23712200,3.84
nav-coin,20170812,0.289755,0.303846,0.269949,0.278836,307890,17852100,0.29
singulardtv,20170812,0.164906,0.221602,0.164906,0.203323,1737000,98943300,0.19
aragon,20170812,2.89,3.10,2.78,2.92,1078570,97178000,2.94
smartcash,20170812,0.024770,0.030182,0.022887,0.027587,10539,5234640,0.03
edgeless,20170812,0.582702,0.614434,0.561276,0.574381,783573,47808500,0.59
centra,20170812,0.408216,3.05,0.383469,0.674633,49203,1339870,1.72
district0x,20170812,0.086645,0.097637,0.070346,0.082309,2391150,51987200,0.08
sonm,20170812,0.072632,0.090951,0.071980,0.079863,877962,24067200,0.08
emercoin,20170812,1.07,1.16,1.00,1.13,214748,43180800,1.08
rlc,20170812,0.625366,0.850254,0.610705,0.808661,1357970,49448200,0.73
adx-net,20170812,0.657810,0.723489,0.394095,0.461283,10770900,26312400,0.56
