coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150131,226.44,233.50,216.31,217.46,23348200,3120490000,224.91
bitcoin,20150131,226.44,233.50,216.31,217.46,23348200,3120490000,224.91
ripple,20150131,0.014441,0.014640,0.014271,0.014298,557619,447342000,0.01
litecoin,20150131,1.90,1.94,1.87,1.87,1205140,68341300,1.91
stellar,20150131,0.004445,0.005525,0.004334,0.004334,24903,15950700,0.00
dash,20150131,1.64,1.68,1.60,1.61,33035,8341480,1.64
monero,20150131,0.294042,0.302376,0.279501,0.284363,10211,1764140,0.29
verge,20150131,0.000004,0.000005,0.000003,0.000004,13,28240,0.00
bytecoin-bcn,20150131,0.000008,0.000009,0.000007,0.000009,2363,1300230,0.00
bitshares,20150131,0.010395,0.010671,0.010125,0.010125,182219,25966200,0.01
dogecoin,20150131,0.000143,0.000146,0.000138,0.000139,237750,13949400,0.00
digibyte,20150131,0.000070,0.000113,0.000070,0.000109,13050,200207,0.00
nexus,20150131,0.001696,0.002296,0.001502,0.001918,953,,0.00
reddcoin,20150131,0.000021,0.000025,0.000020,0.000020,2843,574980,0.00
monacoin,20150131,0.049369,0.049969,0.042229,0.046015,2639,796843,0.05
digitalnote,20150131,0.000068,0.000075,0.000065,0.000068,3709,461741,0.00
nxt,20150131,0.012004,0.012601,0.011264,0.011333,16325,12003700,0.01
bitcoindark,20150131,0.857525,0.940187,0.824985,0.829376,3982,1030380,0.88
maidsafecoin,20150131,0.029432,0.031136,0.028482,0.030134,1339,13319400,0.03
syscoin,20150131,0.000450,0.000485,0.000406,0.000425,602,176431,0.00
gamecredits,20150131,0.001827,0.001918,0.001675,0.001684,269,80211,0.00
vertcoin,20150131,0.010959,0.011296,0.010364,0.011093,553,114109,0.01
blocknet,20150131,0.029120,0.029946,0.025450,0.028178,50,,0.03
bitbay,20150131,0.000138,0.000146,0.000135,0.000137,6582,137629,0.00
ubiq,20150131,0.005655,0.006444,0.005061,0.006069,28,18832,0.01
nav-coin,20150131,0.005967,0.007870,0.005731,0.006967,4798,345412,0.01
