coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20130709,76.00,78.30,72.52,76.69,,865585000,75.41
bitcoin,20130709,76.00,78.30,72.52,76.69,,865585000,75.41
litecoin,20130709,2.58,2.65,2.48,2.61,,49803200,2.56
peercoin,20130709,0.133760,0.135564,0.125460,0.129613,,2618780,0.13
feathercoin,20130709,0.072960,0.077950,0.071070,0.075160,,692518,0.07
namecoin,20130709,0.440800,0.459773,0.424716,0.448660,,2624720,0.44
goldcoin,20130709,0.000436,0.000519,0.000247,0.000519,,8126,0.00
novacoin,20130709,3.02,3.38,2.79,3.30,,925370,3.08
ixcoin,20130709,0.003337,0.003368,0.002695,0.003187,,46940,0.00
terracoin,20130709,0.164920,0.168498,0.147906,0.154922,,514654,0.16
worldcoin,20130709,0.006536,0.006734,0.006239,0.006596,,65453,0.01
fastcoin,20130709,0.001559,0.001769,0.001190,0.001240,,14572,0.00
megacoin,20130709,0.004181,0.005674,0.003664,0.004458,,50864,0.00
digitalcoin,20130709,0.022042,0.029105,0.021256,0.029105,,93864,0.03
bitbar,20130709,3.80,4.33,2.62,3.07,,15709,3.48
phoenixcoin,20130709,0.012921,0.013785,0.011893,0.012655,,38171,0.01
argentum,20130709,0.014964,0.015099,0.012118,0.013806,,5229,0.01
bitgem,20130709,1.30,1.37,0.984465,1.11,,22840,1.18
yacoin,20130709,0.024320,0.025080,0.020924,0.023468,,103119,0.02
mincoin,20130709,0.032765,0.033764,0.031268,0.033071,,38257,0.03
freicoin,20130709,0.010527,0.011090,0.010045,0.010623,,235199,0.01
franko,20130709,0.037126,0.047785,0.036197,0.040264,,1266,0.04
elacoin,20130709,0.069882,0.074972,0.068081,0.073473,,1551,0.07
