coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150117,207.83,211.73,194.88,199.26,23469700,2853930000,203.31
bitcoin,20150117,207.83,211.73,194.88,199.26,23469700,2853930000,203.31
ripple,20150117,0.016393,0.016401,0.015361,0.015361,737736,507827000,0.02
litecoin,20150117,1.40,1.40,1.25,1.29,1514960,49811400,1.32
stellar,20150117,0.004366,0.004648,0.004297,0.004617,39285,15582800,0.00
dash,20150117,1.27,1.29,1.18,1.22,29037,6428910,1.23
monero,20150117,0.282024,0.284548,0.236521,0.248057,12834,1624370,0.26
verge,20150117,0.000005,0.000006,0.000004,0.000006,47,33038,0.00
bytecoin-bcn,20150117,0.000008,0.000008,0.000008,0.000008,1084,1338180,0.00
bitshares,20150117,0.010705,0.010844,0.009767,0.010200,130744,26740300,0.01
dogecoin,20150117,0.000142,0.000143,0.000132,0.000135,251985,13802000,0.00
digibyte,20150117,0.000040,0.000042,0.000037,0.000040,517,114594,0.00
reddcoin,20150117,0.000023,0.000025,0.000020,0.000022,1976,615802,0.00
monacoin,20150117,0.033703,0.037820,0.028350,0.028538,2673,533950,0.03
digitalnote,20150117,0.000048,0.000048,0.000040,0.000046,2087,326296,0.00
nxt,20150117,0.012406,0.012652,0.011608,0.011942,18693,12406200,0.01
bitcoindark,20150117,0.855951,0.864222,0.718366,0.748892,965,1026980,0.79
maidsafecoin,20150117,0.032202,0.032418,0.026776,0.028151,17102,14572900,0.03
syscoin,20150117,0.000572,0.000655,0.000538,0.000564,1292,225384,0.00
gamecredits,20150117,0.001980,0.002303,0.001833,0.001845,7258,85045,0.00
vertcoin,20150117,0.010520,0.010862,0.009903,0.009949,665,109535,0.01
blocknet,20150117,0.026894,0.027123,0.024086,0.024852,194,,0.03
bitbay,20150117,0.000133,0.000141,0.000129,0.000138,68,133041,0.00
ubiq,20150117,0.005151,0.005248,0.004627,0.004931,29,17133,0.00
nav-coin,20150117,0.003001,0.003273,0.002412,0.002444,2000,173471,0.00
emercoin,20150117,0.016625,0.017890,0.009979,0.010961,113,567783,0.01
einsteinium,20150117,0.000209,0.000234,0.000204,0.000209,237,33912,0.00
burst,20150117,0.000410,0.000495,0.000369,0.000396,3172,208825,0.00
viacoin,20150117,0.021729,0.022562,0.020312,0.020837,746,286147,0.02
peercoin,20150117,0.325058,0.326269,0.298233,0.309043,25219,7156160,0.31
counterparty,20150117,2.15,2.26,1.92,2.04,17672,5689130,2.09
hempcoin,20150117,0.000054,0.000082,0.000051,0.000082,74,7941,0.00
mooncoin,20150117,3.7e-07,3.7e-07,3e-07,3.3e-07,638,73319,0.00
cloakcoin,20150117,0.005579,0.006068,0.005046,0.005558,119,25371,0.01
jinn,20150117,3.91,4.21,3.74,4.18,25,390795,3.98
groestlcoin,20150117,0.000104,0.000119,0.000087,0.000088,14,5655,0.00
gulden,20150117,0.001003,0.001057,0.000943,0.000973,619,199936,0.00
feathercoin,20150117,0.009395,0.009568,0.007982,0.008877,956,640360,0.01
supernet-unity,20150117,3.24,3.28,3.05,3.21,585,2640630,3.17
iocoin,20150117,0.001395,0.001421,0.001323,0.001412,2,22517,0.00
namecoin,20150117,0.454341,0.466236,0.425876,0.442615,2156,4865150,0.45
eccoin,20150117,3.8e-07,3.8e-07,3.4e-07,3.5e-07,0,6402,0.00
potcoin,20150117,0.000811,0.000879,0.000791,0.000799,2691,144771,0.00
newyorkcoin,20150117,1.5e-08,3.7e-08,1.2e-08,3.7e-08,3,1438,0.00
bitcny,20150117,0.161388,0.164558,0.155474,0.163457,9126,112002,0.16
solarcoin,20150117,0.004157,0.004827,0.003560,0.003808,357,139757,0.00
dimecoin,20150117,4.2e-08,5.2e-08,3.8e-08,3.9e-08,14,12563,0.00
diamond,20150117,0.281409,0.281757,0.108468,0.109573,265,228625,0.20
blackcoin,20150117,0.019827,0.020830,0.019089,0.019272,17939,1482170,0.02
myriad,20150117,0.000058,0.000059,0.000047,0.000050,194,53948,0.00
faircoin,20150117,0.004468,0.005592,0.003275,0.003308,37,229064,0.00
nushares,20150117,0.010878,0.011927,0.009490,0.011927,12832,6605760,0.01
mintcoin,20150117,0.000005,0.000008,0.000002,0.000004,29,98075,0.00
