coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150202,226.49,242.18,222.66,238.23,30612100,3123010000,232.42
bitcoin,20150202,226.49,242.18,222.66,238.23,30612100,3123010000,232.42
ripple,20150202,0.014137,0.014199,0.013534,0.013670,1482760,437940000,0.01
litecoin,20150202,1.81,1.88,1.75,1.88,1955370,65442400,1.81
stellar,20150202,0.004137,0.004324,0.003934,0.004180,28423,14857100,0.00
dash,20150202,1.88,1.96,1.78,1.93,154511,9552660,1.87
monero,20150202,0.300810,0.305869,0.283944,0.301242,16725,1814850,0.29
verge,20150202,0.000004,0.000005,0.000002,0.000003,35,24994,0.00
bytecoin-bcn,20150202,0.000010,0.000010,0.000009,0.000010,2121,1626840,0.00
bitshares,20150202,0.010458,0.010741,0.010374,0.010505,111577,26122800,0.01
dogecoin,20150202,0.000144,0.000152,0.000142,0.000151,186184,14068400,0.00
digibyte,20150202,0.000087,0.000101,0.000080,0.000095,4305,300854,0.00
nexus,20150202,0.001567,0.001777,0.001447,0.001584,291,,0.00
reddcoin,20150202,0.000023,0.000025,0.000020,0.000022,2814,626051,0.00
monacoin,20150202,0.042107,0.063962,0.042005,0.043707,3014,682310,0.05
digitalnote,20150202,0.000068,0.000077,0.000064,0.000075,8009,466377,0.00
nxt,20150202,0.011766,0.012474,0.011594,0.012392,22920,11766200,0.01
bitcoindark,20150202,1.02,1.27,0.992551,1.11,9167,1224450,1.13
maidsafecoin,20150202,0.030935,0.033070,0.029281,0.032571,13256,13999600,0.03
syscoin,20150202,0.000416,0.000474,0.000359,0.000467,977,165708,0.00
gamecredits,20150202,0.001653,0.001728,0.001016,0.001248,3298,72799,0.00
vertcoin,20150202,0.012743,0.013258,0.011476,0.012262,1747,151489,0.01
blocknet,20150202,0.027280,0.029380,0.023690,0.027443,376,,0.03
bitbay,20150202,0.000105,0.000120,0.000105,0.000118,444,105002,0.00
ubiq,20150202,0.004999,0.006987,0.004152,0.005634,47,16664,0.01
nav-coin,20150202,0.006702,0.007123,0.005319,0.005796,2720,387961,0.01
emercoin,20150202,0.007929,0.011382,0.007804,0.011208,16,271432,0.01
einsteinium,20150202,0.000264,0.000280,0.000235,0.000276,433,43577,0.00
burst,20150202,0.000413,0.000846,0.000409,0.000701,58695,228649,0.00
viacoin,20150202,0.021084,0.022934,0.020591,0.022203,694,277644,0.02
peercoin,20150202,0.337119,0.354239,0.335302,0.351131,24038,7434080,0.34
counterparty,20150202,1.97,2.04,1.85,1.98,6550,5202160,1.95
hempcoin,20150202,0.000061,0.000062,0.000054,0.000057,16,9203,0.00
mooncoin,20150202,5.3e-07,5.4e-07,4.9e-07,5.4e-07,176,104810,0.00
cloakcoin,20150202,0.007842,0.008455,0.007144,0.008329,97,35689,0.01
jinn,20150202,3.74,3.94,3.55,3.55,96,374165,3.75
groestlcoin,20150202,0.000188,0.000235,0.000185,0.000231,2,10307,0.00
gulden,20150202,0.001379,0.001701,0.001257,0.001557,1067,286733,0.00
feathercoin,20150202,0.004530,0.004770,0.004176,0.004707,3135,316789,0.00
supernet-unity,20150202,2.76,2.81,2.34,2.74,1052,2251570,2.58
iocoin,20150202,0.003285,0.003647,0.003068,0.003231,1447,53036,0.00
namecoin,20150202,0.485625,0.509206,0.469575,0.502855,13637,5251600,0.49
eccoin,20150202,5.3e-07,8.8e-07,5.1e-07,8.8e-07,2,8918,0.00
potcoin,20150202,0.001447,0.001576,0.001384,0.001521,3719,262665,0.00
newyorkcoin,20150202,1.2e-07,1.7e-07,1.1e-07,1.7e-07,11,11877,0.00
bitcny,20150202,0.160877,0.163562,0.157817,0.159918,2321,123441,0.16
solarcoin,20150202,0.004231,0.004525,0.003899,0.004092,840,142185,0.00
dimecoin,20150202,7.2e-08,8.9e-08,7e-08,7.5e-08,383,21723,0.00
diamond,20150202,0.118218,0.123802,0.112864,0.120630,735,100448,0.12
blackcoin,20150202,0.019313,0.020323,0.019256,0.020244,5738,1444120,0.02
myriad,20150202,0.000068,0.000083,0.000063,0.000072,1143,65165,0.00
faircoin,20150202,0.005549,0.005691,0.004463,0.005604,203,285174,0.01
nushares,20150202,0.008210,0.008406,0.006999,0.007852,4800,4993670,0.01
mintcoin,20150202,0.000007,0.000007,0.000004,0.000005,177,134257,0.00
omni,20150202,2.65,3.17,2.36,3.12,0,1422840,2.76
monetaryunit,20150202,0.000079,0.000102,0.000045,0.000050,11,3753,0.00
whitecoin,20150202,0.000144,0.000157,0.000126,0.000132,167,43935,0.00
neoscoin,20150202,0.004288,0.004366,0.003967,0.004274,49,16345,0.00
earthcoin,20150202,0.000007,0.000009,0.000007,0.000007,36,45791,0.00
okcash,20150202,0.000220,0.000232,0.000183,0.000195,77,8473,0.00
fedoracoin,20150202,1.4e-07,1.6e-07,1.4e-07,1.5e-07,160,39732,0.00
foldingcoin,20150202,0.000405,0.000405,0.000287,0.000362,1921,44191,0.00
rubycoin,20150202,0.001071,0.001388,0.001049,0.001366,133,23560,0.00
vericoin,20150202,0.009626,0.009723,0.007980,0.009243,1154,259550,0.01
pinkcoin,20150202,0.000138,0.000157,0.000116,0.000146,126,50382,0.00
circuits-of-value,20150202,0.000594,0.000596,0.000488,0.000553,820,237512,0.00
florincoin,20150202,0.000129,0.000142,0.000128,0.000139,14,10833,0.00
clams,20150202,1.26,1.38,1.21,1.31,7642,635240,1.29
stealthcoin,20150202,0.007101,0.007484,0.005796,0.006959,4760,152948,0.01
noblecoin,20150202,0.000011,0.000014,0.000009,0.000012,257,22478,0.00
energycoin,20150202,0.000072,0.000077,0.000069,0.000076,112,8256,0.00
carboncoin,20150202,0.000002,0.000002,0.000002,0.000002,3,32925,0.00
