coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160227,432.84,434.23,428.10,432.52,41893600,6602810000,431.17
ethereum,20160227,5.96,6.53,5.92,6.43,8903210,461169000,6.22
bitcoin,20160227,432.84,434.23,428.10,432.52,41893600,6602810000,431.17
ethereum,20160227,5.96,6.53,5.92,6.43,8903210,461169000,6.22
ripple,20160227,0.008063,0.008077,0.007972,0.007972,417576,274882000,0.01
nem,20160227,0.000647,0.000660,0.000627,0.000643,14847,5822730,0.00
litecoin,20160227,3.43,3.45,3.39,3.41,731107,153161000,3.42
stellar,20160227,0.001955,0.002021,0.001922,0.002003,22000,9457180,0.00
dash,20160227,3.98,4.09,3.91,4.08,113700,24850600,4.00
monero,20160227,0.820387,0.859694,0.806601,0.829700,101882,9136830,0.83
verge,20160227,0.000052,0.000056,0.000043,0.000048,7881,496895,0.00
siacoin,20160227,0.000078,0.000086,0.000073,0.000078,15357,848871,0.00
bytecoin-bcn,20160227,0.000033,0.000033,0.000031,0.000032,2187,5883350,0.00
bitshares,20160227,0.004102,0.004114,0.004001,0.004047,64407,10436300,0.00
dogecoin,20160227,0.000259,0.000268,0.000253,0.000255,161860,26781500,0.00
tether,20160227,1.00,1.00,1.00,1.00,96721,1451600,1.00
digibyte,20160227,0.000208,0.000232,0.000208,0.000216,14532,1247680,0.00
augur,20160227,4.89,4.99,4.38,4.39,3924,,4.69
decred,20160227,2.43,2.43,1.93,2.17,46765,2361910,2.18
nexus,20160227,0.002502,0.002514,0.001924,0.001929,13,84692,0.00
reddcoin,20160227,0.000027,0.000030,0.000026,0.000026,4615,763075,0.00
pivx,20160227,0.001752,0.002671,0.001471,0.002223,1298,16312,0.00
factom,20160227,0.998496,1.06,0.989689,1.01,211754,8740340,1.02
monacoin,20160227,0.063916,0.064081,0.060745,0.061778,2830,1884590,0.06
digitalnote,20160227,0.000087,0.000088,0.000082,0.000088,3595,599546,0.00
nxt,20160227,0.007393,0.007831,0.006945,0.007522,36872,7392810,0.01
bitcoindark,20160227,0.783574,0.794867,0.767616,0.791590,408,983110,0.78
maidsafecoin,20160227,0.071531,0.092011,0.070299,0.084795,1881970,32371400,0.08
syscoin,20160227,0.003365,0.003822,0.002887,0.003583,162493,1442690,0.00
paccoin,20160227,1.2e-08,1.3e-08,1.1e-08,1.2e-08,21,,0.00
gamecredits,20160227,0.016550,0.016928,0.015745,0.016587,3259,1504840,0.02
vertcoin,20160227,0.044109,0.044144,0.041487,0.041525,8982,1017880,0.04
blocknet,20160227,0.060427,0.073800,0.029240,0.054546,1083,236302,0.05
bitbay,20160227,0.000149,0.000216,0.000149,0.000205,633,149641,0.00
ubiq,20160227,0.030259,0.030405,0.029122,0.029201,721,106831,0.03
nav-coin,20160227,0.002322,0.002333,0.002175,0.002176,20,138379,0.00
emercoin,20160227,0.211436,0.229714,0.201907,0.216836,10135,7862550,0.22
einsteinium,20160227,0.000156,0.000207,0.000155,0.000174,111,27382,0.00
burst,20160227,0.000136,0.000137,0.000125,0.000133,1072,151343,0.00
viacoin,20160227,0.006313,0.006334,0.005864,0.005940,61,127499,0.01
peercoin,20160227,0.480477,0.483265,0.468043,0.472030,36918,11058300,0.48
counterparty,20160227,0.642513,0.658577,0.592252,0.611585,1159,1688640,0.63
hempcoin,20160227,0.000130,0.000130,0.000120,0.000121,1,21723,0.00
mooncoin,20160227,4.8e-07,5.5e-07,4.7e-07,5.1e-07,24,100719,0.00
agoras-tokens,20160227,0.152143,0.173415,0.151258,0.173008,307,6390010,0.16
cloakcoin,20160227,0.110271,0.177336,0.107579,0.157843,2870,519855,0.14
aeon,20160227,0.012985,0.014273,0.012580,0.013399,137,136717,0.01
shift,20160227,0.004380,0.006351,0.004290,0.004424,402,,0.01
jinn,20160227,2.06,2.09,1.99,2.01,100,121168,2.04
groestlcoin,20160227,0.001645,0.001662,0.001566,0.001570,5,102865,0.00
gulden,20160227,0.001895,0.001922,0.001787,0.001792,2660,565494,0.00
pura,20160227,0.000013,0.000013,0.000009,0.000009,1,2153,0.00
feathercoin,20160227,0.006049,0.006697,0.005577,0.005588,890,683764,0.01
salus,20160227,0.092422,0.092557,0.089472,0.089514,106,92446,0.09
supernet-unity,20160227,0.783654,0.820717,0.737628,0.777885,1084,639509,0.78
iocoin,20160227,0.017100,0.017182,0.015359,0.017048,154,277577,0.02
synereo,20160227,0.019439,0.019501,0.012943,0.019152,623,3592290,0.02
namecoin,20160227,0.423088,0.429201,0.418999,0.428059,11923,5803920,0.42
eccoin,20160227,0.000004,0.000004,0.000004,0.000004,0,84021,0.00
potcoin,20160227,0.000724,0.000780,0.000714,0.000739,63,153816,0.00
newyorkcoin,20160227,1e-07,1.3e-07,9.9e-08,1e-07,0,6023,0.00
bitcny,20160227,0.154490,0.169075,0.154490,0.156761,3,76460,0.16
solarcoin,20160227,0.020475,0.022732,0.019205,0.019257,950,701396,0.02
crown,20160227,0.002514,0.002538,0.001350,0.002141,14,18528,0.00
sibcoin,20160227,0.017467,0.018225,0.015926,0.016831,1224,158164,0.02
dimecoin,20160227,6.8e-08,6.9e-08,6.8e-08,6.8e-08,4,32068,0.00
diamond,20160227,0.346237,0.357518,0.300507,0.357518,2410,532307,0.33
blackcoin,20160227,0.030872,0.030891,0.028944,0.029405,14811,2324290,0.03
gridcoin,20160227,0.005841,0.005883,0.005470,0.005880,376,2181290,0.01
myriad,20160227,0.000056,0.000068,0.000054,0.000061,183,62439,0.00
faircoin,20160227,0.010030,0.010079,0.005441,0.008652,243,525674,0.01
expanse,20160227,0.256964,0.376265,0.256878,0.360349,130067,300745,0.32
nushares,20160227,0.002989,0.002994,0.002702,0.002703,1576,2447590,0.00
mintcoin,20160227,0.000053,0.000054,0.000048,0.000054,218,1196900,0.00
omni,20160227,3.33,3.39,3.29,3.30,201,1833820,3.34
monetaryunit,20160227,0.000120,0.000142,0.000113,0.000138,4191,10099,0.00
sprouts,20160227,0.000022,0.000030,0.000022,0.000027,17,13018,0.00
whitecoin,20160227,0.000207,0.000208,0.000201,0.000203,3,63596,0.00
