coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20170914,3875.37,3920.60,3153.86,3154.95,2716310000,64191600000,3537.23
ethereum,20170914,276.59,280.84,213.91,213.91,1184590000,26166100000,247.38
ripple,20170914,0.200427,0.202010,0.164167,0.164167,152533000,7685140000,0.18
bitcoin-cash,20170914,504.22,510.47,367.04,367.04,257431000,8359650000,438.75
nem,20170914,0.233723,0.236688,0.164254,0.164254,7570880,2103510000,0.20
litecoin,20170914,61.64,62.43,41.25,41.58,749714000,3261960000,51.84
stellar,20170914,0.015355,0.015550,0.011038,0.011038,4609450,254686000,0.01
iota,20170914,0.565841,0.573630,0.445019,0.445019,25946400,1572770000,0.51
tron,20170914,0.002006,0.002479,0.001298,0.001427,58770,,0.00
dash,20170914,301.11,303.74,236.24,236.24,35013800,2275100000,269.99
neo,20170914,20.08,20.75,14.95,15.69,42221500,1004180000,17.85
monero,20170914,111.29,120.39,82.65,83.04,133553000,1678110000,101.52
eos,20170914,0.727394,0.754454,0.573316,0.603217,13131300,249825000,0.66
qtum,20170914,11.94,12.18,7.60,7.60,137040000,704415000,9.89
lisk,20170914,6.55,6.66,4.31,4.36,22776700,734755000,5.48
raiblocks,20170914,0.090187,0.092525,0.075237,0.080157,54109,10108100,0.08
ethereum-classic,20170914,14.05,14.24,9.00,9.13,220330000,1341200000,11.62
verge,20170914,0.006358,0.006520,0.004644,0.004700,3234950,85254200,0.01
siacoin,20170914,0.005649,0.005715,0.003693,0.003693,2871720,165905000,0.00
omisego,20170914,10.58,11.06,7.67,8.08,95558500,1040220000,9.37
bytecoin-bcn,20170914,0.001547,0.001572,0.001171,0.001194,2712480,283490000,0.00
bitconnect,20170914,115.97,117.38,96.71,96.71,6367800,775543000,107.04
populous,20170914,3.28,3.43,2.58,2.64,295268,135399000,3.00
zcash,20170914,197.68,204.79,158.83,158.88,35524600,430379000,181.81
stratis,20170914,5.01,5.08,3.75,3.78,6121560,494028000,4.42
bitshares,20170914,0.112633,0.114876,0.076380,0.076380,35190400,292752000,0.10
binance-coin,20170914,0.937870,0.950177,0.673482,0.678784,3134360,93787000,0.81
dogecoin,20170914,0.001384,0.001397,0.000854,0.000854,13435300,153663000,0.00
ardor,20170914,0.116767,0.118138,0.087133,0.088152,1583700,116651000,0.10
dentacoin,20170914,0.000150,0.000172,0.000114,0.000114,11978,2423780,0.00
status,20170914,0.026384,0.026983,0.019745,0.019790,1721860,91564300,0.02
steem,20170914,1.25,1.29,0.976507,0.994543,1193010,301092000,1.13
tether,20170914,1.00,1.03,0.979949,1.00,356495000,414813000,1.00
waves,20170914,3.95,4.05,3.09,3.09,4470510,394740000,3.57
digibyte,20170914,0.014734,0.015401,0.011096,0.011096,4936060,128811000,0.01
vechain,20170914,0.075552,0.083391,0.055356,0.055356,34979,,0.07
augur,20170914,20.56,20.89,15.74,15.76,1800320,226176000,18.32
