coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160726,654.23,656.23,645.88,651.78,225135000,10321900000,651.06
ethereum,20160726,13.82,13.85,11.73,11.99,94428800,1137660000,12.79
bitcoin,20160726,654.23,656.23,645.88,651.78,225135000,10321900000,651.06
ethereum,20160726,13.82,13.85,11.73,11.99,94428800,1137660000,12.79
ripple,20160726,0.006246,0.006250,0.005983,0.005998,1547830,222062000,0.01
nem,20160726,0.006960,0.007045,0.006387,0.006586,437248,62637000,0.01
litecoin,20160726,4.04,4.05,3.93,3.97,2545920,189020000,3.99
stellar,20160726,0.002148,0.002173,0.001913,0.001939,85306,12142500,0.00
dash,20160726,9.15,9.21,8.63,8.86,531920,60513500,8.92
monero,20160726,1.85,1.86,1.70,1.83,268872,23060800,1.78
lisk,20160726,0.294655,0.306711,0.252299,0.286238,1755040,29465500,0.28
ethereum-classic,20160726,0.604737,2.85,0.600358,2.55,103066000,49768300,1.73
verge,20160726,0.000026,0.000031,0.000025,0.000026,982,321543,0.00
siacoin,20160726,0.000661,0.000676,0.000624,0.000648,354516,11004700,0.00
bytecoin-bcn,20160726,0.000054,0.000057,0.000051,0.000054,6014,9689220,0.00
bitshares,20160726,0.004989,0.005030,0.004758,0.004817,261488,12812500,0.00
dogecoin,20160726,0.000246,0.000246,0.000236,0.000240,206520,25866300,0.00
steem,20160726,3.35,3.35,2.74,2.81,699366,320431000,3.04
tether,20160726,0.999999,1.00,0.999999,1.00,1867980,6951580,1.00
waves,20160726,0.202035,0.206354,0.171409,0.173442,199906,20203500,0.19
digibyte,20160726,0.000405,0.000412,0.000351,0.000391,116898,2787820,0.00
decred,20160726,1.87,1.87,1.65,1.72,75944,4167400,1.76
nexus,20160726,0.048939,0.055542,0.040548,0.048759,16717,1961370,0.05
reddcoin,20160726,0.000046,0.000048,0.000033,0.000039,26703,1289080,0.00
pivx,20160726,0.003938,0.004509,0.003637,0.003769,647,158706,0.00
factom,20160726,1.51,1.51,1.33,1.41,434469,13177500,1.42
monacoin,20160726,0.044180,0.046461,0.043464,0.043888,1293,1606180,0.04
digitalnote,20160726,0.000111,0.000111,0.000102,0.000105,4372,759803,0.00
nxt,20160726,0.027730,0.027828,0.024734,0.025605,488156,27702700,0.03
bitcoindark,20160726,1.41,1.51,1.35,1.45,4892,1801620,1.43
maidsafecoin,20160726,0.077250,0.079800,0.066125,0.075235,675964,34959800,0.07
syscoin,20160726,0.008594,0.009323,0.008482,0.008688,96894,3684830,0.01
digixdao,20160726,10.00,10.49,9.47,9.80,39310,20001200,9.98
paccoin,20160726,8.5e-09,8.6e-09,6.5e-09,7.6e-09,18,,0.00
gamecredits,20160726,0.144376,0.148580,0.115428,0.129669,148352,8082710,0.13
vertcoin,20160726,0.038426,0.039267,0.035902,0.036702,8895,886736,0.04
blocknet,20160726,0.194347,0.194347,0.163151,0.167361,4785,759997,0.18
bitbay,20160726,0.000549,0.000550,0.000515,0.000515,91,551814,0.00
ubiq,20160726,0.042294,0.055713,0.040699,0.040699,1649,152096,0.05
nav-coin,20160726,0.010829,0.011104,0.007392,0.008783,11532,645378,0.01
emercoin,20160726,0.578108,0.633722,0.508906,0.529767,431929,22069900,0.57
einsteinium,20160726,0.000727,0.000822,0.000662,0.000723,11700,146127,0.00
burst,20160726,0.000242,0.000266,0.000222,0.000241,6825,367793,0.00
viacoin,20160726,0.010873,0.012293,0.010238,0.011542,5169,234179,0.01
peercoin,20160726,0.401108,0.407983,0.391354,0.392587,88754,9363840,0.40
counterparty,20160726,3.04,3.11,2.46,2.65,97652,7978010,2.79
hempcoin,20160726,0.000275,0.000295,0.000266,0.000293,259,55177,0.00
library-credit,20160726,0.463559,0.466098,0.354843,0.365333,113154,1366350,0.41
mooncoin,20160726,0.000002,0.000002,9.6e-07,9.7e-07,28,419263,0.00
rise,20160726,0.007531,0.008170,0.006538,0.006735,23030,762767,0.01
agoras-tokens,20160726,0.196229,0.196268,0.121206,0.151593,16707,8241620,0.16
cloakcoin,20160726,0.069459,0.111398,0.065629,0.069105,1280,332779,0.09
