coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20171025,5524.60,5754.33,5397.88,5750.80,1966990000,91954200000,5576.10
ethereum,20171025,298.44,301.85,290.72,297.93,325040000,28442000000,296.29
ripple,20171025,0.207113,0.208237,0.201803,0.204604,75017500,7980370000,0.21
bitcoin-cash,20171025,326.59,334.38,320.38,332.13,151935000,5457720000,327.38
cardano,20171025,0.027038,0.027846,0.026107,0.027527,2561430,701019000,0.03
nem,20171025,0.212028,0.214658,0.201686,0.206495,4171090,1908250000,0.21
litecoin,20171025,55.95,56.58,54.09,56.49,114510000,2994670000,55.34
stellar,20171025,0.036433,0.037877,0.034006,0.035004,35434500,604354000,0.04
iota,20171025,0.455356,0.473467,0.430005,0.443448,14379600,1265680000,0.45
tron,20171025,0.002656,0.003287,0.002635,0.003033,715742,173757000,0.00
dash,20171025,294.47,298.78,283.92,289.14,43986700,2250180000,291.35
neo,20171025,30.11,30.11,28.54,28.54,35558400,1505590000,29.32
monero,20171025,88.49,101.29,85.82,88.13,59952100,1350650000,93.56
eos,20171025,0.514902,0.520106,0.497452,0.504073,5046620,219135000,0.51
qtum,20171025,10.78,10.92,10.37,10.65,48104100,793779000,10.64
bitcoin-gold,20171025,143.15,165.80,125.83,137.09,16040700,,145.81
lisk,20171025,5.57,5.57,5.02,5.20,10980300,635269000,5.29
raiblocks,20171025,0.107899,0.115354,0.100425,0.113862,149245,13532200,0.11
ethereum-classic,20171025,10.58,10.75,10.30,10.63,25582600,1024260000,10.53
verge,20171025,0.005794,0.005808,0.005090,0.005393,2534310,81999200,0.01
siacoin,20171025,0.003988,0.004049,0.003807,0.003874,1247090,121082000,0.00
omisego,20171025,8.12,8.14,7.56,7.62,20363000,798130000,7.85
bytecoin-bcn,20171025,0.001384,0.001412,0.001311,0.001396,2688860,253574000,0.00
bitconnect,20171025,193.74,206.68,188.80,206.32,17013600,1405090000,197.74
populous,20171025,3.26,4.54,3.21,4.09,249583,134470000,3.88
zcash,20171025,215.90,227.99,208.75,217.69,44717900,533463000,218.37
stratis,20171025,4.04,5.04,3.81,4.92,27633500,398709000,4.42
bitshares,20171025,0.053255,0.053940,0.050027,0.052290,2169220,138510000,0.05
binance-coin,20171025,1.24,1.27,1.17,1.25,2288360,123115000,1.22
dogecoin,20171025,0.001100,0.001100,0.001009,0.001056,2198320,122793000,0.00
ardor,20171025,0.213573,0.214229,0.193167,0.202588,535381,213359000,0.20
dentacoin,20171025,0.000139,0.000187,0.000110,0.000170,61977,42081000,0.00
status,20171025,0.026684,0.028417,0.025413,0.028362,2677510,92605500,0.03
kucoin-shares,20171025,0.716824,1.14,0.709968,0.860783,3404580,,0.92
steem,20171025,0.994744,1.03,0.896649,0.998517,861748,243448000,0.96
tether,20171025,1.00,1.01,0.995853,1.00,171433000,438042000,1.00
waves,20171025,3.76,3.77,3.48,3.70,8533500,376245000,3.62
digibyte,20171025,0.009494,0.009547,0.008880,0.009320,1866380,88331600,0.01
vechain,20171025,0.243201,0.251450,0.221307,0.227684,508684,67406200,0.24
augur,20171025,17.74,18.10,17.13,17.94,730846,195181000,17.62
dent,20171025,0.000392,0.000700,0.000293,0.000518,10556,4156150,0.00
0x,20171025,0.202629,0.205015,0.193516,0.198329,1304420,101314000,0.20
komodo,20171025,1.84,1.92,1.76,1.90,1167180,185703000,1.84
golem-network-tokens,20171025,0.199278,0.204515,0.192614,0.202158,1442030,166005000,0.20
veritaseum,20171025,57.04,60.30,54.52,56.56,457214,115574000,57.41
basic-attention-token,20171025,0.157797,0.159296,0.145851,0.154372,2026480,157797000,0.15
hshare,20171025,10.03,10.21,9.74,10.21,16453300,338810000,9.98
ark,20171025,2.86,2.86,2.42,2.55,1943620,280614000,2.64
salt,20171025,3.05,3.32,2.81,3.29,6644420,142405000,3.06
funfair,20171025,0.018577,0.019180,0.017599,0.018194,852551,74307000,0.02
experience-points,20171025,0.000016,0.000016,0.000003,0.000005,4063,2548660,0.00
decred,20171025,27.50,36.86,26.80,35.00,2207130,165660000,31.83
kin,20171025,0.000059,0.000062,0.000053,0.000055,48390,44602000,0.00
ethos,20171025,0.891089,0.891089,0.787518,0.848021,765833,63835900,0.84
nexus,20171025,1.28,1.31,1.15,1.26,339162,68234600,1.23
reddcoin,20171025,0.001158,0.001161,0.000984,0.001036,778020,33183800,0.00
pivx,20171025,3.42,3.46,3.21,3.45,397752,190229000,3.33
kyber-network,20171025,1.07,1.09,1.02,1.08,1806630,143240000,1.06
substratum,20171025,0.147224,0.153924,0.134570,0.134794,476273,33286200,0.14
factom,20171025,16.06,16.17,14.95,15.47,1137840,140434000,15.56
aion,20171025,0.606913,0.631647,0.576135,0.597960,76102,,0.60
neblio,20171025,5.19,5.36,4.54,5.14,447547,64882600,4.95
request-network,20171025,0.043266,0.048200,0.039549,0.047984,931713,27517300,0.04
aeternity,20171025,0.235978,0.267934,0.226441,0.247924,587841,54987700,0.25
monacoin,20171025,3.89,4.05,3.56,3.84,6531660,213318000,3.80
bytom,20171025,0.074648,0.076100,0.067168,0.072968,151472,73677600,0.07
gas,20171025,20.34,21.17,19.44,19.59,447244,174836000,20.30
digitalnote,20171025,0.001981,0.002077,0.001551,0.001594,2182810,13643900,0.00
nxt,20171025,0.061414,0.062021,0.059361,0.060751,2228100,61352300,0.06
rchain,20171025,0.142820,0.159400,0.139643,0.147206,1482,,0.15
cobinhood,20171025,0.057164,0.062811,0.046607,0.049386,168393,,0.05
bitcoindark,20171025,86.29,88.10,82.12,84.60,49788,111222000,85.11
byteball,20171025,181.32,210.74,175.05,203.60,225217,105873000,192.90
enigma-project,20171025,0.422351,0.511578,0.412157,0.458229,1262400,31607100,0.46
maidsafecoin,20171025,0.359791,0.368744,0.332808,0.353409,1385060,162824000,0.35
syscoin,20171025,0.202844,0.228131,0.185414,0.224598,4128040,107182000,0.21
iconomi,20171025,1.28,1.30,1.24,1.27,504866,128253000,1.27
chainlink,20171025,0.255253,0.257736,0.235772,0.254435,2161880,89338400,0.25
santiment,20171025,0.233699,0.234719,0.213056,0.217429,321902,13079700,0.22
digixdao,20171025,59.87,64.07,58.63,63.72,124232,119746000,61.35
tenx,20171025,1.88,1.92,1.75,1.82,1537370,196494000,1.83
zcoin,20171025,12.75,12.75,11.44,11.81,836583,41854700,12.09
gnosis-gno,20171025,77.05,77.85,70.97,73.72,493217,85104300,74.41
paccoin,20171025,2e-07,2.4e-07,1.9e-07,2.3e-07,5931,,0.00
poet,20171025,0.005041,0.005386,0.004630,0.004828,30322,10768100,0.01
