coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20151005,238.15,240.38,237.03,240.38,23335900,3497740000,238.70
ethereum,20151005,0.666784,0.674438,0.624450,0.628643,234263,49131600,0.65
bitcoin,20151005,238.15,240.38,237.03,240.38,23335900,3497740000,238.70
ethereum,20151005,0.666784,0.674438,0.624450,0.628643,234263,49131600,0.65
ripple,20151005,0.005237,0.005237,0.005008,0.005008,623667,170152000,0.01
nem,20151005,0.000122,0.000124,0.000115,0.000119,1640,1098070,0.00
litecoin,20151005,3.02,3.03,2.99,3.02,1277060,128635000,3.01
stellar,20151005,0.002051,0.002051,0.001988,0.001989,862,9923840,0.00
dash,20151005,2.17,2.43,2.16,2.34,74426,12716700,2.29
monero,20151005,0.400232,0.428543,0.382255,0.416151,17443,3824600,0.41
verge,20151005,0.000017,0.000017,0.000014,0.000015,126,152795,0.00
siacoin,20151005,0.000029,0.000031,0.000026,0.000029,1177,153354,0.00
bytecoin-bcn,20151005,0.000028,0.000030,0.000025,0.000026,12019,4920890,0.00
bitshares,20151005,0.005224,0.005275,0.004876,0.005039,191967,13122400,0.01
dogecoin,20151005,0.000118,0.000119,0.000117,0.000117,38899,11994300,0.00
tether,20151005,1.00,1.00,1.00,1.00,17654,451600,1.00
digibyte,20151005,0.000098,0.000105,0.000089,0.000089,3962,501059,0.00
nexus,20151005,0.001277,0.001626,0.001275,0.001295,108,32987,0.00
reddcoin,20151005,0.000010,0.000011,0.000010,0.000010,430,290593,0.00
monacoin,20151005,0.083739,0.087253,0.079479,0.080941,2215,1913700,0.08
digitalnote,20151005,0.000134,0.000142,0.000110,0.000136,5096,916000,0.00
nxt,20151005,0.008108,0.008306,0.007972,0.008181,16045,8108310,0.01
bitcoindark,20151005,1.21,1.28,1.12,1.28,5079,1494250,1.20
maidsafecoin,20151005,0.018796,0.018957,0.018430,0.018633,12696,8505990,0.02
syscoin,20151005,0.000352,0.000360,0.000329,0.000341,457,150937,0.00
gamecredits,20151005,0.011942,0.012563,0.011194,0.011266,810,610184,0.01
vertcoin,20151005,0.041250,0.041297,0.037807,0.037949,3235,782078,0.04
blocknet,20151005,0.044756,0.045718,0.043310,0.045691,11,174774,0.04
bitbay,20151005,0.000188,0.000192,0.000168,0.000192,586,188122,0.00
ubiq,20151005,0.021763,0.021763,0.015804,0.015825,37,75137,0.02
nav-coin,20151005,0.001865,0.002139,0.001836,0.001919,146,110256,0.00
emercoin,20151005,0.030482,0.036693,0.029253,0.035351,532,1103220,0.03
einsteinium,20151005,0.000099,0.000103,0.000084,0.000084,135,17501,0.00
burst,20151005,0.000065,0.000071,0.000064,0.000070,119,71168,0.00
viacoin,20151005,0.004454,0.004918,0.004099,0.004240,207,79689,0.00
peercoin,20151005,0.374848,0.376711,0.370329,0.372006,15950,8498270,0.37
counterparty,20151005,0.833852,0.859969,0.821490,0.840871,1586,2200600,0.84
hempcoin,20151005,0.000029,0.000029,0.000014,0.000014,1,4791,0.00
mooncoin,20151005,5.4e-07,6e-07,5.1e-07,5.1e-07,1734,112113,0.00
cloakcoin,20151005,0.082291,0.084399,0.064659,0.073986,2102,378624,0.07
aeon,20151005,0.005480,0.005485,0.004301,0.005288,486,43986,0.00
shift,20151005,0.009561,0.010544,0.008901,0.009638,91,6896,0.01
jinn,20151005,3.57,3.60,3.27,3.43,686,356767,3.44
groestlcoin,20151005,0.001306,0.001506,0.001198,0.001321,2347,78496,0.00
gulden,20151005,0.001566,0.001727,0.001539,0.001722,165,432933,0.00
