coin,date,open,high,low,close,volume,marketcap,average
ethereum,20170619,371.86,377.12,369.76,370.06,685172000,34435700000,373.44
bitcoin,20170619,2549.03,2662.85,2549.03,2589.60,1446840000,41800600000,2605.94
ethereum,20170619,371.86,377.12,369.76,370.06,685172000,34435700000,373.44
ripple,20170619,0.283977,0.296068,0.280233,0.296068,164955000,10873600000,0.29
nem,20170619,0.198000,0.202734,0.193783,0.195966,10282000,1782000000,0.20
litecoin,20170619,46.16,53.55,44.99,50.32,1342360000,2382490000,49.27
stellar,20170619,0.038310,0.041273,0.038182,0.040252,10118500,370273000,0.04
iota,20170619,0.405456,0.420990,0.388231,0.412183,3543640,1126980000,0.40
dash,20170619,193.21,208.42,192.88,201.26,98763400,1424100000,200.65
neo,20170619,5.46,11.81,5.46,11.72,281341000,273011000,8.63
monero,20170619,49.62,50.67,48.52,49.09,12502400,726891000,49.59
qtum,20170619,10.49,11.30,10.26,10.59,12893100,,10.78
lisk,20170619,3.14,3.32,3.08,3.16,10300700,340570000,3.20
raiblocks,20170619,0.155936,0.167065,0.105365,0.142666,335037,12722900,0.14
ethereum-classic,20170619,22.05,23.66,21.97,22.95,270192000,2044860000,22.81
verge,20170619,0.003448,0.003721,0.003098,0.003124,2773170,46231600,0.00
siacoin,20170619,0.015906,0.020173,0.015473,0.019446,58745100,429819000,0.02
bytecoin-bcn,20170619,0.002638,0.003082,0.002372,0.002634,4734370,482909000,0.00
bitconnect,20170619,50.96,51.66,50.90,51.38,1827540,343207000,51.28
zcash,20170619,375.67,399.40,372.11,391.89,29471100,583207000,385.75
stratis,20170619,7.45,8.18,7.30,7.70,14198200,733745000,7.74
bitshares,20170619,0.324401,0.338066,0.321848,0.325901,73486600,842207000,0.33
dogecoin,20170619,0.003219,0.003253,0.003141,0.003141,12364900,353665000,0.00
ardor,20170619,0.215406,0.309747,0.212969,0.279734,21298400,215190000,0.26
steem,20170619,2.00,2.24,1.98,2.12,8208350,469892000,2.11
tether,20170619,1.00,1.01,0.982742,0.986406,75733700,127821000,1.00
waves,20170619,5.02,5.30,4.93,5.15,3298260,502246000,5.12
digibyte,20170619,0.027832,0.028291,0.027222,0.028017,13410400,241247000,0.03
augur,20170619,30.02,32.94,29.94,32.78,4385850,330264000,31.44
komodo,20170619,2.24,2.47,2.06,2.36,1895990,226314000,2.27
golem-network-tokens,20170619,0.582188,0.739118,0.582188,0.725816,38089200,482781000,0.66
veritaseum,20170619,71.05,355.37,70.46,153.59,1782450,139690000,212.91
basic-attention-token,20170619,0.197917,0.202943,0.180147,0.181102,5328250,197917000,0.19
ark,20170619,0.723567,0.755331,0.700427,0.724142,624466,69221800,0.73
experience-points,20170619,0.000006,0.000010,0.000006,0.000010,8152,,0.00
decred,20170619,42.08,42.08,38.76,40.05,5853420,216323000,40.42
nexus,20170619,0.979808,0.999465,0.860631,0.904150,188903,49267900,0.93
reddcoin,20170619,0.002023,0.002024,0.001451,0.001772,2254880,57740100,0.00
pivx,20170619,1.75,1.90,1.63,1.78,1171960,93807500,1.76
factom,20170619,31.42,36.35,31.37,33.45,17409300,275005000,33.86
aeternity,20170619,3.73,3.75,2.38,2.39,17956,,3.06
monacoin,20170619,0.365573,0.444412,0.364863,0.425677,250172,18752500,0.40
digitalnote,20170619,0.003651,0.003872,0.002945,0.002960,1960440,25128500,0.00
nxt,20170619,0.158885,0.186900,0.158556,0.179066,23588300,158726000,0.17
bitcoindark,20170619,94.00,99.33,92.35,95.71,903877,121158000,95.84
byteball,20170619,760.38,820.20,702.36,755.01,570875,194271000,761.28
maidsafecoin,20170619,0.488092,0.559823,0.478949,0.548838,5385830,220887000,0.52
syscoin,20170619,0.180375,0.250917,0.179325,0.232926,17002500,94794400,0.22
iconomi,20170619,2.32,3.04,2.32,2.89,4110240,201721000,2.68
digixdao,20170619,89.16,113.86,86.63,100.67,2997570,178327000,100.25
zcoin,20170619,16.30,16.84,14.33,14.47,2343800,38442900,15.59
gnosis-gno,20170619,239.36,245.97,237.94,241.94,2274500,264399000,241.95
paccoin,20170619,1.6e-07,1.8e-07,1.6e-07,1.7e-07,813,,0.00
bancor,20170619,20.91,23.73,16.99,23.73,51908,,20.36
gamecredits,20170619,3.56,3.97,3.49,3.93,3786900,224938000,3.73
zclassic,20170619,3.35,3.38,3.02,3.14,228966,4536880,3.20
vertcoin,20170619,0.822299,0.909744,0.806974,0.883738,2114270,27516700,0.86
skycoin,20170619,3.98,4.49,3.79,4.49,97039,22138000,4.14
blocknet,20170619,5.22,6.67,5.22,5.50,74750,20416300,5.95
