coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20171107,7023.10,7253.32,7023.10,7144.38,2326340000,117056000000,7138.21
ethereum,20171107,298.57,304.84,290.77,294.66,540766000,28533300000,297.80
ripple,20171107,0.205103,0.211375,0.203978,0.210354,114073000,7902920000,0.21
bitcoin-cash,20171107,602.68,626.21,602.45,616.30,375367000,10105200000,614.33
cardano,20171107,0.021846,0.023347,0.021414,0.022195,2539540,566399000,0.02
nem,20171107,0.186479,0.186945,0.173960,0.180246,4822430,1678310000,0.18
litecoin,20171107,54.99,63.81,54.99,61.30,402670000,2953400000,59.40
stellar,20171107,0.028874,0.032871,0.028874,0.030699,30855800,478974000,0.03
iota,20171107,0.371509,0.397608,0.362284,0.383096,15415700,1032620000,0.38
tron,20171107,0.002145,0.002263,0.002099,0.002184,1497470,140554000,0.00
dash,20171107,274.87,304.55,274.87,293.38,92431200,2109120000,289.71
neo,20171107,26.26,26.52,25.62,26.23,40146900,1706600000,26.07
monero,20171107,104.23,104.75,95.05,99.76,81253300,1596750000,99.90
eos,20171107,0.921145,0.987035,0.921145,0.951407,16941200,417944000,0.95
icon,20171107,1.73,2.01,0.763202,1.41,476528,,1.39
qtum,20171107,10.32,11.45,10.32,11.21,122951000,760320000,10.88
bitcoin-gold,20171107,149.25,159.22,149.25,153.35,7219510,,154.24
lisk,20171107,4.57,5.20,4.56,5.19,12194100,523482000,4.88
raiblocks,20171107,0.095805,0.102508,0.094706,0.099578,127112,12765800,0.10
ethereum-classic,20171107,14.14,14.99,13.58,13.92,173761000,1374590000,14.29
verge,20171107,0.007876,0.008613,0.006899,0.007485,13530400,111852000,0.01
siacoin,20171107,0.003654,0.003835,0.003564,0.003682,1010300,112034000,0.00
omisego,20171107,6.52,6.67,6.16,6.33,17428900,665398000,6.42
bytecoin-bcn,20171107,0.001197,0.001292,0.001193,0.001292,2303500,219362000,0.00
bitconnect,20171107,260.04,273.18,260.04,271.27,22712300,555997000,266.61
populous,20171107,4.10,4.21,3.78,4.21,468627,169330000,4.00
zcash,20171107,228.75,245.02,228.27,240.87,55446200,586502000,236.65
stratis,20171107,3.01,3.05,2.93,3.02,4708950,296727000,2.99
bitshares,20171107,0.059660,0.066134,0.059233,0.065026,2537470,155208000,0.06
binance-coin,20171107,1.57,1.82,1.55,1.81,9469500,155362000,1.69
dogecoin,20171107,0.001157,0.001214,0.001150,0.001177,2251920,129316000,0.00
ardor,20171107,0.193866,0.207306,0.193866,0.204320,852899,193672000,0.20
dentacoin,20171107,0.000124,0.000128,0.000088,0.000105,22795,40184400,0.00
status,20171107,0.029303,0.030821,0.029145,0.030111,2258890,101696000,0.03
kucoin-shares,20171107,0.660032,0.684822,0.637738,0.675723,664839,60091400,0.66
steem,20171107,0.857132,0.918161,0.840616,0.863570,928998,210706000,0.88
tether,20171107,0.999882,1.01,0.997083,1.01,255133000,494003000,1.00
waves,20171107,3.52,3.72,3.42,3.69,11312200,352178000,3.57
digibyte,20171107,0.008586,0.008741,0.008220,0.008563,1726430,80426100,0.01
vechain,20171107,0.231099,0.250130,0.230233,0.243587,970278,64051900,0.24
augur,20171107,16.89,18.76,16.85,17.04,1457810,185779000,17.80
dent,20171107,0.000458,0.000555,0.000292,0.000300,3939,4857440,0.00
0x,20171107,0.178558,0.201355,0.177527,0.201199,1935910,89279200,0.19
komodo,20171107,2.62,2.87,2.59,2.76,5509850,264626000,2.73
golem-network-tokens,20171107,0.187425,0.197441,0.187425,0.194727,1500160,156131000,0.19
veritaseum,20171107,54.12,62.20,54.11,57.22,346582,109642000,58.16
basic-attention-token,20171107,0.138018,0.145746,0.138010,0.141934,1175570,138018000,0.14
hshare,20171107,9.47,9.70,9.39,9.67,12788100,399780000,9.54
ark,20171107,2.57,2.71,2.43,2.57,3867380,252297000,2.57
electroneum,20171107,0.051051,0.060621,0.044346,0.048108,1206730,,0.05
salt,20171107,2.79,3.26,2.79,3.14,6463600,130316000,3.02
