coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20130618,101.95,111.11,101.03,107.40,,1152250000,106.07
bitcoin,20130618,101.95,111.11,101.03,107.40,,1152250000,106.07
litecoin,20130618,2.28,2.37,2.19,2.31,,42507000,2.28
peercoin,20130618,0.115203,0.121968,0.109180,0.117066,,2225770,0.12
feathercoin,20130618,0.110106,0.110229,0.093689,0.100956,,839949,0.10
namecoin,20130618,0.396585,0.426034,0.386984,0.408120,,2326630,0.41
goldcoin,20130618,0.001598,0.001678,0.001175,0.001237,,22043,0.00
novacoin,20130618,3.33,3.58,3.28,3.43,,970335,3.43
terracoin,20130618,0.159042,0.162006,0.135915,0.149286,,466545,0.15
worldcoin,20130618,0.008067,0.008798,0.007995,0.008504,,49835,0.01
digitalcoin,20130618,0.033643,0.043560,0.031930,0.036623,,83500,0.04
bitbar,20130618,5.20,5.91,5.15,5.91,,18780,5.53
yacoin,20130618,0.016822,0.020491,0.016213,0.019439,,60441,0.02
mincoin,20130618,0.020390,0.022222,0.020207,0.021482,,22711,0.02
freicoin,20130618,0.019823,0.021009,0.018693,0.019333,,427462,0.02
franko,20130618,0.173315,0.213492,0.156970,0.171849,,3920,0.19
elacoin,20130618,0.066271,0.072227,0.065675,0.069815,,1429,0.07
