coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20131014,139.27,144.12,138.90,140.52,,1648470000,141.51
bitcoin,20131014,139.27,144.12,138.90,140.52,,1648470000,141.51
ripple,20131014,0.008485,0.008760,0.008401,0.008489,,66332400,0.01
litecoin,20131014,2.15,2.17,2.03,2.05,,47411600,2.10
peercoin,20131014,0.406668,0.420463,0.258925,0.355516,,8354890,0.34
feathercoin,20131014,0.100274,0.103866,0.095329,0.099769,,1922920,0.10
namecoin,20131014,0.614181,0.622973,0.572845,0.577537,,4285970,0.60
primecoin,20131014,0.933109,1.04,0.821746,0.890895,,2351440,0.93
goldcoin,20131014,0.002855,0.003012,0.002847,0.002909,,78193,0.00
novacoin,20131014,4.37,4.39,3.97,4.23,,1953970,4.18
quark,20131014,0.000156,0.000184,0.000144,0.000146,,36473,0.00
ixcoin,20131014,0.015917,0.016470,0.015875,0.016143,,254078,0.02
terracoin,20131014,0.165731,0.168980,0.144014,0.158788,,659919,0.16
anoncoin,20131014,0.334248,0.357203,0.319502,0.351301,,156610,0.34
worldcoin,20131014,0.020723,0.020783,0.017620,0.018549,,527997,0.02
cryptogenic-bullion,20131014,0.410847,0.545405,0.396464,0.468142,,349707,0.47
fastcoin,20131014,0.001116,0.001285,0.001098,0.001128,,35201,0.00
megacoin,20131014,0.012008,0.013904,0.009860,0.011242,,236397,0.01
zetacoin,20131014,0.000439,0.000478,0.000420,0.000436,,63360,0.00
digitalcoin,20131014,0.019952,0.021028,0.017926,0.019813,,190077,0.02
bitbar,20131014,1.55,1.60,1.53,1.55,,10020,1.56
phoenixcoin,20131014,0.001965,0.002028,0.001893,0.001915,,8706,0.00
emerald,20131014,0.000989,0.001061,0.000884,0.000956,,1153,0.00
argentum,20131014,0.021587,0.024979,0.021530,0.022063,,8439,0.02
securecoin,20131014,0.064836,0.067094,0.057445,0.058045,,22506,0.06
bitgem,20131014,0.189548,0.198654,0.188996,0.191007,,4089,0.19
yacoin,20131014,0.005017,0.005656,0.005003,0.005063,,41340,0.01
mincoin,20131014,0.334248,0.362023,0.296233,0.358846,,455400,0.33
freicoin,20131014,0.007660,0.008261,0.007224,0.007379,,223591,0.01
franko,20131014,0.306395,0.324748,0.305581,0.309144,,18458,0.32
infinitecoin,20131014,0.000002,0.000002,0.000002,0.000002,,139370,0.00
elacoin,20131014,0.097624,0.121715,0.075785,0.076592,,2271,0.10
