coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20131026,187.45,188.41,175.75,177.32,,2231070000,182.08
bitcoin,20131026,187.45,188.41,175.75,177.32,,2231070000,182.08
ripple,20131026,0.006888,0.006888,0.005990,0.006064,,53850600,0.01
litecoin,20131026,2.16,2.30,2.15,2.21,,48443500,2.22
peercoin,20131026,0.339285,0.339285,0.313753,0.320949,,6991730,0.33
feathercoin,20131026,0.080603,0.081018,0.074638,0.076248,,1654410,0.08
namecoin,20131026,0.442382,0.452742,0.423795,0.436207,,3143010,0.44
primecoin,20131026,0.747479,0.763592,0.667850,0.679136,,2029040,0.72
goldcoin,20131026,0.003425,0.003461,0.002951,0.003014,,94870,0.00
novacoin,20131026,4.03,4.08,3.85,4.08,,1854850,3.96
quark,20131026,0.000120,0.000120,0.000097,0.000119,,28641,0.00
ixcoin,20131026,0.014059,0.014131,0.010545,0.010639,,227869,0.01
terracoin,20131026,0.110596,0.110596,0.096881,0.099019,,449286,0.10
anoncoin,20131026,0.239904,0.276141,0.228357,0.239478,,113868,0.25
worldcoin,20131026,0.014602,0.015063,0.013238,0.014352,,399703,0.01
cryptogenic-bullion,20131026,0.273677,0.295854,0.247827,0.251101,,238265,0.27
fastcoin,20131026,0.001419,0.001559,0.000823,0.001348,,48670,0.00
megacoin,20131026,0.013093,0.013653,0.011396,0.011618,,263366,0.01
zetacoin,20131026,0.000217,0.000229,0.000201,0.000204,,32660,0.00
digitalcoin,20131026,0.014246,0.017380,0.013098,0.013914,,141715,0.02
bitbar,20131026,0.976806,1.32,0.882636,0.890521,,6645,1.10
emerald,20131026,0.000564,0.000919,0.000535,0.000738,,658,0.00
argentum,20131026,0.013121,0.016017,0.012486,0.012861,,5130,0.01
bitgem,20131026,0.149960,0.150728,0.141860,0.141860,,3279,0.15
yacoin,20131026,0.002456,0.002760,0.002173,0.002193,,22034,0.00
mincoin,20131026,0.140587,0.151250,0.124482,0.129798,,191544,0.14
freicoin,20131026,0.004874,0.005376,0.004656,0.005320,,146950,0.01
franko,20131026,0.418462,0.423915,0.394223,0.395853,,25751,0.41
infinitecoin,20131026,0.000001,0.000001,0.000001,0.000001,,103246,0.00
elacoin,20131026,0.061754,0.062070,0.058416,0.058416,,1618,0.06
