coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160418,427.61,429.27,427.09,428.59,55670900,6604150000,428.18
ethereum,20160418,9.33,9.51,8.50,9.04,21084100,738916000,9.00
bitcoin,20160418,427.61,429.27,427.09,428.59,55670900,6604150000,428.18
ethereum,20160418,9.33,9.51,8.50,9.04,21084100,738916000,9.00
ripple,20160418,0.006503,0.007194,0.006503,0.006987,1066190,226743000,0.01
nem,20160418,0.001485,0.001619,0.001485,0.001558,77865,13360700,0.00
litecoin,20160418,3.26,3.27,3.24,3.24,1317730,148017000,3.25
stellar,20160418,0.001899,0.001914,0.001890,0.001903,24122,10418700,0.00
dash,20160418,6.36,6.41,6.07,6.23,211282,40579000,6.24
monero,20160418,1.04,1.12,1.02,1.11,294792,12039000,1.07
lisk,20160418,1.66,1.66,0.928835,1.02,48480,,1.29
verge,20160418,0.000077,0.000077,0.000064,0.000073,15461,835997,0.00
siacoin,20160418,0.000111,0.000115,0.000107,0.000111,6372,1426610,0.00
bytecoin-bcn,20160418,0.000038,0.000043,0.000032,0.000035,5486,6914130,0.00
bitshares,20160418,0.004449,0.004537,0.004404,0.004494,130159,11356500,0.00
dogecoin,20160418,0.000226,0.000228,0.000219,0.000225,136890,23501400,0.00
steem,20160418,0.642902,1.07,0.642902,0.877681,28820,2607840,0.86
tether,20160418,1.00,1.00,1.00,1.00,160979,1451590,1.00
digibyte,20160418,0.000449,0.000463,0.000427,0.000441,34217,2828370,0.00
augur,20160418,6.84,8.58,6.84,8.14,8141,,7.71
decred,20160418,1.34,1.71,1.32,1.66,23797,1896850,1.52
nexus,20160418,0.003718,0.004494,0.003560,0.004050,527,130977,0.00
reddcoin,20160418,0.000037,0.000039,0.000034,0.000037,10363,1047900,0.00
pivx,20160418,0.002658,0.002788,0.002588,0.002595,1241,69743,0.00
factom,20160418,1.44,1.44,1.34,1.38,172058,12577400,1.39
monacoin,20160418,0.063671,0.068614,0.062208,0.065582,4340,2026020,0.07
digitalnote,20160418,0.000105,0.000114,0.000103,0.000103,1361,720758,0.00
nxt,20160418,0.006947,0.007251,0.006890,0.007166,28123,6946730,0.01
bitcoindark,20160418,0.977491,1.03,0.860156,0.957820,923,1233390,0.95
maidsafecoin,20160418,0.080462,0.083454,0.079359,0.083454,136966,36413200,0.08
syscoin,20160418,0.007008,0.007311,0.006893,0.007102,19033,3004660,0.01
digixdao,20160418,31.90,31.90,31.40,31.68,1900,,31.65
paccoin,20160418,1.1e-08,1.2e-08,1e-08,1.1e-08,7,,0.00
gamecredits,20160418,0.044794,0.045461,0.042988,0.043872,2480,2438340,0.04
vertcoin,20160418,0.059872,0.068354,0.059851,0.064508,26117,1381630,0.06
blocknet,20160418,0.075621,0.099337,0.075621,0.081249,738,295716,0.09
bitbay,20160418,0.000373,0.000410,0.000372,0.000374,571,374394,0.00
ubiq,20160418,0.059195,0.059368,0.047121,0.048908,1758,210340,0.05
nav-coin,20160418,0.005541,0.005807,0.005165,0.005439,67,330262,0.01
emercoin,20160418,0.243719,0.252249,0.219773,0.225635,16362,9148770,0.24
einsteinium,20160418,0.000355,0.000360,0.000303,0.000338,406,69945,0.00
burst,20160418,0.000222,0.000238,0.000208,0.000222,2473,311118,0.00
viacoin,20160418,0.006176,0.006437,0.005892,0.006038,306,127555,0.01
peercoin,20160418,0.426115,0.429379,0.420112,0.423323,9677,9848420,0.42
counterparty,20160418,1.47,1.72,1.45,1.68,19766,3872490,1.58
hempcoin,20160418,0.000154,0.000154,0.000111,0.000129,29,30038,0.00
mooncoin,20160418,0.000003,0.000003,0.000002,0.000003,93,583768,0.00
agoras-tokens,20160418,0.116253,0.122474,0.109346,0.114652,4279,4882630,0.12
cloakcoin,20160418,0.092314,0.092719,0.091828,0.092136,768,437576,0.09
aeon,20160418,0.010424,0.012833,0.009649,0.010285,141,115284,0.01
shift,20160418,0.015092,0.016593,0.015036,0.015333,72,101916,0.02
voxels,20160418,0.245877,0.256227,0.234489,0.241948,60420,,0.25
jinn,20160418,3.99,5.00,3.96,4.94,114,234482,4.48
groestlcoin,20160418,0.002373,0.002398,0.002156,0.002174,44,150090,0.00
gulden,20160418,0.002295,0.002306,0.002186,0.002189,776,693083,0.00
pura,20160418,0.000073,0.000073,0.000043,0.000043,42,12068,0.00
feathercoin,20160418,0.010722,0.025057,0.010721,0.021157,90472,1591290,0.02
salus,20160418,0.083093,0.115655,0.068359,0.115655,134,83146,0.09
supernet-unity,20160418,1.53,1.79,1.47,1.51,775,1244930,1.63
iocoin,20160418,0.071522,0.079331,0.067663,0.077824,10481,1162010,0.07
synereo,20160418,0.040781,0.066271,0.040295,0.059834,136192,7536260,0.05
namecoin,20160418,0.430544,0.430693,0.419599,0.424090,5783,6068430,0.43
eccoin,20160418,0.000002,0.000004,0.000002,0.000004,54,33520,0.00
potcoin,20160418,0.001387,0.001516,0.001156,0.001240,5409,295168,0.00
newyorkcoin,20160418,9.5e-08,9.8e-08,9.3e-08,9.5e-08,1,5696,0.00
bitcny,20160418,0.149880,0.156833,0.148513,0.154966,1568,104981,0.15
solarcoin,20160418,0.061031,0.062997,0.055570,0.062065,1213,2092860,0.06
crown,20160418,0.000980,0.000995,0.000746,0.000819,11,8231,0.00
sibcoin,20160418,0.054548,0.055755,0.048361,0.049109,6880,532046,0.05
dimecoin,20160418,6.5e-08,6.5e-08,2.7e-08,5.1e-08,4,31153,0.00
diamond,20160418,0.312010,0.334532,0.312010,0.331664,139,494734,0.32
blackcoin,20160418,0.030085,0.030370,0.029825,0.029982,3169,2268040,0.03
gridcoin,20160418,0.009195,0.009435,0.009105,0.009188,1177,3449980,0.01
myriad,20160418,0.000109,0.000135,0.000105,0.000116,1540,120776,0.00
faircoin,20160418,0.012822,0.014273,0.010694,0.012470,432,672556,0.01
expanse,20160418,0.445288,0.631643,0.432548,0.453174,48431,920027,0.53
nushares,20160418,0.002731,0.002736,0.002576,0.002614,598,2239670,0.00
mintcoin,20160418,0.000062,0.000064,0.000055,0.000059,462,1419240,0.00
omni,20160418,1.96,1.97,1.78,1.97,695,1083130,1.88
monetaryunit,20160418,0.000282,0.000296,0.000274,0.000276,35,24801,0.00
sprouts,20160418,0.000047,0.000056,0.000047,0.000051,25,60781,0.00
whitecoin,20160418,0.000410,0.000425,0.000385,0.000386,75,125792,0.00
neoscoin,20160418,0.022178,0.026162,0.021045,0.023121,13213,188635,0.02
earthcoin,20160418,0.000141,0.000146,0.000141,0.000144,10580,1321850,0.00
okcash,20160418,0.002230,0.002610,0.002137,0.002455,1913,142356,0.00
fedoracoin,20160418,0.000019,0.000019,0.000016,0.000017,9373,7946300,0.00
foldingcoin,20160418,0.000186,0.000206,0.000174,0.000205,127,60828,0.00
radium,20160418,0.493823,0.566170,0.493823,0.521553,31645,1342190,0.53
rubycoin,20160418,0.153558,0.153897,0.146010,0.146485,1050,3522200,0.15
vericoin,20160418,0.040997,0.047987,0.040154,0.044285,4742,1128620,0.04
geocoin,20160418,0.033626,0.047211,0.033626,0.034773,399,82554,0.04
global-currency-reserve,20160418,0.005481,0.005840,0.005257,0.005840,392,552145,0.01
pinkcoin,20160418,0.000195,0.000196,0.000171,0.000183,61,71270,0.00
gambit,20160418,0.042405,0.042464,0.040641,0.040778,91,77729,0.04
circuits-of-value,20160418,0.000842,0.000843,0.000701,0.000801,548,336790,0.00
florincoin,20160418,0.001842,0.001869,0.001831,0.001847,105,187068,0.00
clams,20160418,0.871161,0.901226,0.839958,0.852140,7785,1466940,0.87
stealthcoin,20160418,0.004765,0.005287,0.004765,0.005152,22,111956,0.01
noblecoin,20160418,0.000051,0.000052,0.000047,0.000047,12,116132,0.00
energycoin,20160418,0.000692,0.000835,0.000692,0.000767,88,82965,0.00
carboncoin,20160418,0.000004,0.000004,0.000004,0.000004,1,65945,0.00
zeitcoin,20160418,0.000008,0.000010,0.000008,0.000009,153,270172,0.00
pandacoin-pnd,20160418,0.000004,0.000004,0.000003,0.000004,50,127425,0.00
bitsend,20160418,0.004089,0.006182,0.004077,0.004212,228,41853,0.01
spreadcoin,20160418,0.036380,0.039566,0.036370,0.036476,7,183562,0.04
artbyte,20160418,0.000210,0.000210,0.000193,0.000195,196,137435,0.00
bitusd,20160418,0.999036,1.04,0.983549,1.02,96,107951,1.01
1337coin,20160418,0.000026,0.000030,0.000025,0.000029,366,29803,0.00
vcash,20160418,0.091937,0.093378,0.082935,0.087063,5469,1301430,0.09
qwark,20160418,0.078844,0.079034,0.076969,0.077146,8512,,0.08
curecoin,20160418,0.025132,0.031210,0.024025,0.026550,991,664280,0.03
bitcrystals,20160418,0.069709,0.071613,0.064862,0.068590,2692,2957630,0.07
neutron,20160418,0.001795,0.002191,0.001325,0.002191,23,22650,0.00
bitmark,20160418,0.061109,0.062291,0.038401,0.047694,1526,68479,0.05
primecoin,20160418,0.082998,0.085793,0.082220,0.084316,4485,1175430,0.08
dotcoin,20160418,0.000047,0.000051,0.000047,0.000048,40,,0.00
obits,20160418,0.108400,0.114102,0.105865,0.113975,3011,592202,0.11
boolberry,20160418,0.020095,0.021023,0.018556,0.018667,176,139362,0.02
dopecoin,20160418,0.000218,0.000219,0.000154,0.000193,94,30769,0.00
sphere,20160418,0.010249,0.023773,0.009797,0.019472,13201,31597,0.02
unobtanium,20160418,2.10,2.16,2.01,2.04,193,414162,2.08
cannabiscoin,20160418,0.002454,0.002785,0.002454,0.002612,232,189513,0.00
transfercoin,20160418,0.015636,0.020489,0.014251,0.016113,595,84484,0.02
leocoin,20160418,0.369704,0.379087,0.331360,0.369688,34516,,0.36
bitzeny,20160418,0.000073,0.000073,0.000064,0.000064,5,5494,0.00
pesetacoin,20160418,0.000188,0.000189,0.000180,0.000180,16,21657,0.00
synergy,20160418,0.064110,0.064251,0.063593,0.063807,1,80163,0.06
hyperstake,20160418,0.000316,0.000327,0.000313,0.000318,811,122039,0.00
goldcoin,20160418,0.003859,0.003985,0.003486,0.003881,144,144105,0.00
memetic,20160418,0.004846,0.004853,0.003595,0.004327,739,57834,0.00
bitcoin-plus,20160418,0.299184,0.337690,0.268753,0.299965,272,25241,0.30
startcoin,20160418,0.040992,0.041708,0.037342,0.039016,5237,1623240,0.04
belacoin,20160418,0.000859,0.000863,0.000727,0.000758,358,19729,0.00
xaurum,20160418,448.81,450.77,373.69,374.20,2404,3239700,412.23
sexcoin,20160418,0.000619,0.000686,0.000521,0.000592,139,69731,0.00
dnotes,20160418,0.006161,0.006301,0.005666,0.005670,165,683198,0.01
audiocoin,20160418,0.000174,0.000178,0.000154,0.000155,51,132682,0.00
creditbit,20160418,0.010459,0.012233,0.010368,0.011208,156,126082,0.01
blitzcash,20160418,0.037611,0.049230,0.032911,0.045865,595,149102,0.04
universal-currency,20160418,0.001201,0.001275,0.001101,0.001183,96,14547,0.00
chaincoin,20160418,0.000701,0.000703,0.000697,0.000698,2,6634,0.00
auroracoin,20160418,0.337712,0.337872,0.258322,0.285509,17977,2697580,0.30
asiacoin,20160418,0.000868,0.000871,0.000847,0.000848,431,370338,0.00
riecoin,20160418,0.012819,0.013238,0.012495,0.012950,950,288323,0.01
korecoin,20160418,0.018951,0.019034,0.018937,0.018967,1,34698,0.02
novacoin,20160418,0.717166,0.783175,0.706410,0.730734,11530,970623,0.74
quark,20160418,0.004005,0.004169,0.003701,0.004166,5573,1001310,0.00
vtorrent,20160418,0.002735,0.002740,0.002538,0.002541,7,,0.00
exclusivecoin,20160418,0.001086,0.001304,0.001080,0.001273,8,13903,0.00
ufo-coin,20160418,0.000022,0.000022,0.000021,0.000021,49,50247,0.00
nubits,20160418,0.997407,0.998803,0.992520,0.993619,6302,755121,1.00
parkbyte,20160418,0.009027,0.050115,0.009027,0.050115,16,42559,0.03
bunnycoin,20160418,5.9e-08,7.1e-08,5.7e-08,5.8e-08,0,5837,0.00
ixcoin,20160418,0.024103,0.035414,0.008758,0.030001,480,506137,0.02
trustplus,20160418,0.004359,0.004602,0.004356,0.004602,91,139881,0.00
europecoin,20160418,0.001611,0.001636,0.001539,0.001544,73,153029,0.00
magi,20160418,0.010985,0.012694,0.010873,0.012672,281,47630,0.01
evergreencoin,20160418,0.004182,0.005135,0.003704,0.004898,4215,33347,0.00
terracoin,20160418,0.002574,0.002643,0.002574,0.002587,13,38118,0.00
huntercoin,20160418,0.005834,0.007297,0.005422,0.007285,343,69185,0.01
anoncoin,20160418,0.197402,0.203205,0.180058,0.183842,778,413193,0.19
worldcoin,20160418,0.007029,0.007278,0.006925,0.006981,903,713542,0.01
mazacoin,20160418,0.000175,0.000180,0.000137,0.000137,672,151718,0.00
bitswift,20160418,0.096227,0.096573,0.088846,0.088972,267,389474,0.09
cryptonite,20160418,0.001455,0.001465,0.001226,0.001372,4865,298835,0.00
the-cypherfunks,20160418,8.8e-07,0.000001,8.8e-07,9.1e-07,31,,0.00
yocoin,20160418,0.063249,0.063356,0.015128,0.019913,73,1098300,0.04
fujicoin,20160418,0.000016,0.000017,0.000013,0.000016,17,8813,0.00
digitalprice,20160418,0.000103,0.000103,0.000103,0.000103,0,374,0.00
e-gulden,20160418,0.012449,0.013284,0.011768,0.013284,201,178125,0.01
netcoin,20160418,0.000252,0.000266,0.000244,0.000253,128,155681,0.00
litedoge,20160418,0.000003,0.000003,0.000002,0.000003,18,43198,0.00
fluttercoin,20160418,0.000238,0.000244,0.000235,0.000240,17,70099,0.00
canada-ecoin,20160418,0.000278,0.000280,0.000253,0.000261,2,25828,0.00
cryptogenic-bullion,20160418,0.254635,0.282548,0.217513,0.279567,384,246702,0.25
fastcoin,20160418,0.000092,0.000757,0.000091,0.000632,1286,11693,0.00
bytecent,20160418,0.126553,0.126789,0.107366,0.125505,7732,126234,0.12
moin,20160418,0.001552,0.002328,0.001552,0.002319,12,14754,0.00
megacoin,20160418,0.018581,0.019028,0.017768,0.018915,4220,599421,0.02
tittiecoin,20160418,0.000008,0.000078,0.000008,0.000026,4303,10345,0.00
bata,20160418,0.013565,0.017952,0.010350,0.013771,9956,59660,0.01
influxcoin,20160418,0.029787,0.032298,0.023650,0.023878,1879,49845,0.03
smartcoin,20160418,0.000650,0.001071,0.000645,0.000651,5,13757,0.00
unitus,20160418,0.000038,0.000090,0.000030,0.000051,91,944,0.00
rimbit,20160418,0.016413,0.017584,0.011444,0.017584,2259,1872100,0.01
adzcoin,20160418,0.049946,0.083878,0.042962,0.054349,4239,94957,0.06
petrodollar,20160418,0.000137,0.000214,0.000124,0.000214,0,8752,0.00
fuelcoin,20160418,0.005590,0.006795,0.005582,0.006376,212,560190,0.01
zetacoin,20160418,0.003604,0.003604,0.003379,0.003380,662,590906,0.00
trumpcoin,20160418,0.039205,0.042175,0.024104,0.035546,5767,241188,0.03
teslacoin,20160418,0.001764,0.002098,0.001016,0.001100,110,117711,0.00
trollcoin,20160418,0.000064,0.000067,0.000059,0.000059,15,32266,0.00
piggycoin,20160418,0.000120,0.000124,0.000107,0.000116,75,57330,0.00
digitalcoin,20160418,0.017978,0.018357,0.016250,0.016508,3361,579897,0.02
fantomcoin,20160418,0.005556,0.005561,0.004698,0.004714,1,22144,0.01
hobonickels,20160418,0.002227,0.002269,0.002221,0.002233,4,49328,0.00
nyancoin,20160418,0.000021,0.000021,0.000021,0.000021,2,5760,0.00
i0coin,20160418,0.029490,0.029620,0.024344,0.024426,0,617055,0.03
kobocoin,20160418,0.004448,0.004457,0.002141,0.002571,8,108031,0.00
smileycoin,20160418,0.000004,0.000004,0.000004,0.000004,37,110557,0.00
triangles,20160418,0.495783,0.497958,0.299082,0.300008,0,32642,0.40
ultracoin,20160418,0.002658,0.002734,0.002146,0.002498,173,85748,0.00
capricoin,20160418,0.564569,0.596283,0.492555,0.594009,35444,267693,0.54
kilocoin,20160418,0.000514,0.000515,0.000513,0.000514,0,,0.00
woodcoin,20160418,0.008129,0.008363,0.007266,0.007281,390,65319,0.01
maxcoin,20160418,0.005443,0.005946,0.005175,0.005762,172,225645,0.01
bitcoin-scrypt,20160418,0.000492,0.000493,0.000491,0.000493,1,6294,0.00
deutsche-emark,20160418,0.007266,0.007305,0.006906,0.007141,413,139599,0.01
corgicoin,20160418,0.000013,0.000014,0.000012,0.000013,4,12187,0.00
octocoin,20160418,0.001034,0.001329,0.000514,0.001286,40,42397,0.00
42-coin,20160418,83.56,94.27,83.56,94.27,7,5457,88.91
aricoin,20160418,0.000051,0.000051,0.000038,0.000039,0,7194,0.00
bitbar,20160418,0.854794,0.858544,0.469799,0.471377,4,20880,0.66
titcoin,20160418,0.000617,0.000638,0.000586,0.000594,33,27402,0.00
bitstar,20160418,0.003625,0.003816,0.003455,0.003816,40,68220,0.00
phoenixcoin,20160418,0.000120,0.000141,0.000103,0.000107,1,5954,0.00
orbitcoin,20160418,0.020226,0.021411,0.018398,0.020571,518,51063,0.02
sooncoin,20160418,0.000393,0.000395,0.000385,0.000386,4,4900,0.00
colossuscoin-v2,20160418,0.000013,0.000017,0.000009,0.000009,765,265377,0.00
amsterdamcoin,20160418,0.000813,0.000878,0.000262,0.000386,227,7808,0.00
cannacoin,20160418,0.008569,0.008866,0.008505,0.008836,12,40041,0.01
redcoin,20160418,0.000660,0.001016,0.000650,0.001011,2,48885,0.00
truckcoin,20160418,0.000598,0.000610,0.000598,0.000608,79,35830,0.00
hitcoin,20160418,0.000316,0.000343,0.000316,0.000326,13184,,0.00
8bit,20160418,0.014661,0.014695,0.012638,0.013006,5,9455,0.01
bigup,20160418,0.000017,0.000017,0.000009,0.000013,136,69836,0.00
c-bit,20160418,0.000534,0.001156,0.000406,0.000852,37,15276,0.00
pakcoin,20160418,0.001128,0.001605,0.001128,0.001292,101,27424,0.00
ratecoin,20160418,0.000329,0.000391,0.000278,0.000351,27,28559,0.00
coin2-1,20160418,0.000647,0.000680,0.000626,0.000627,57,64668,0.00
paycoin2,20160418,0.008183,0.010160,0.007811,0.008251,2832,101923,0.01
x-coin,20160418,0.000880,0.001051,0.000880,0.000956,2,10904,0.00
hodlcoin,20160418,0.028424,0.032501,0.025129,0.025129,982,60491,0.03
supercoin,20160418,0.003273,0.003293,0.001114,0.001117,46,125406,0.00
