coin,date,open,high,low,close,volume,marketcap,average
ethereum,20170301,15.85,17.37,15.56,17.35,44927500,1415510000,16.46
bitcoin,20170301,1180.04,1222.50,1179.69,1222.50,229057000,19104800000,1201.10
ethereum,20170301,15.85,17.37,15.56,17.35,44927500,1415510000,16.46
ripple,20170301,0.005525,0.005547,0.005372,0.005408,1630460,205222000,0.01
nem,20170301,0.007013,0.008324,0.007013,0.007850,588949,63121000,0.01
litecoin,20170301,3.77,3.81,3.76,3.80,4405000,188623000,3.79
stellar,20170301,0.001842,0.001872,0.001628,0.001724,263991,12872900,0.00
dash,20170301,32.62,46.75,32.33,42.54,31700200,232593000,39.54
neo,20170301,0.117455,0.135197,0.113717,0.135197,12914,5872750,0.12
monero,20170301,12.30,12.90,12.13,12.33,6449830,172621000,12.52
lisk,20170301,0.112432,0.119302,0.099628,0.104780,231932,11665800,0.11
ethereum-classic,20170301,1.24,1.42,1.23,1.40,4561930,110412000,1.32
verge,20170301,0.000012,0.000036,0.000012,0.000025,873,153386,0.00
siacoin,20170301,0.000320,0.000414,0.000311,0.000356,389652,7593710,0.00
bytecoin-bcn,20170301,0.000057,0.000060,0.000056,0.000060,17099,10389800,0.00
bitconnect,20170301,0.804026,0.847651,0.803913,0.841962,94260,4332560,0.83
zcash,20170301,37.28,41.45,37.19,41.41,2376490,28517700,39.32
stratis,20170301,0.077824,0.089359,0.076961,0.085343,132673,7649170,0.08
bitshares,20170301,0.003573,0.003620,0.003385,0.003472,243416,9238460,0.00
dogecoin,20170301,0.000206,0.000209,0.000201,0.000203,136870,22279600,0.00
ardor,20170301,0.015533,0.015821,0.014290,0.014405,106941,15517600,0.02
steem,20170301,0.105636,0.110657,0.097098,0.097724,100250,24988200,0.10
tether,20170301,0.999972,1.00,0.999939,0.999998,11999700,24950300,1.00
waves,20170301,0.195773,0.204338,0.187515,0.196167,76347,19577300,0.20
digibyte,20170301,0.000248,0.000275,0.000243,0.000244,39130,2006040,0.00
augur,20170301,4.54,5.11,4.47,5.11,497785,49936500,4.79
komodo,20170301,0.096983,0.118303,0.088506,0.097098,101609,9761870,0.10
golem-network-tokens,20170301,0.022814,0.023117,0.021369,0.023117,222810,18707200,0.02
decred,20170301,2.15,2.21,2.00,2.02,58226,8412630,2.10
nexus,20170301,0.081919,0.086389,0.080710,0.083367,11922,3874150,0.08
reddcoin,20170301,0.000026,0.000028,0.000014,0.000024,204,726461,0.00
pivx,20170301,0.046713,0.049555,0.038797,0.043094,16259,2428670,0.04
factom,20170301,2.95,3.29,2.90,3.20,1716870,25779500,3.09
monacoin,20170301,0.029719,0.034749,0.029602,0.033438,1276,1375840,0.03
digitalnote,20170301,0.000114,0.000129,0.000113,0.000129,8980,784726,0.00
nxt,20170301,0.006811,0.007113,0.006647,0.006731,136738,6804130,0.01
bitcoindark,20170301,4.97,5.09,4.77,4.97,1734,6405580,4.93
byteball,20170301,65.41,68.18,59.25,63.57,12870,7693250,63.72
maidsafecoin,20170301,0.176797,0.178101,0.165829,0.167772,591722,80009900,0.17
syscoin,20170301,0.011304,0.011441,0.010768,0.010872,37309,5912760,0.01
iconomi,20170301,0.383968,0.395941,0.338443,0.347828,224264,33405200,0.37
digixdao,20170301,9.49,10.13,9.15,9.82,30978,18989100,9.64
zcoin,20170301,1.99,2.22,1.91,2.18,248500,2313260,2.06
paccoin,20170301,1.2e-08,1.4e-08,8.8e-09,9.7e-09,230,,0.00
