coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20130605,121.40,123.47,119.90,121.65,,1365110000,121.69
bitcoin,20130605,121.40,123.47,119.90,121.65,,1365110000,121.69
litecoin,20130605,2.87,2.99,2.81,2.86,,52338100,2.90
peercoin,20130605,0.138396,0.148230,0.132063,0.138681,,2649630,0.14
feathercoin,20130605,0.071626,0.077734,0.069599,0.074206,,478279,0.07
namecoin,20130605,0.721116,0.724101,0.688289,0.697055,,4118190,0.71
novacoin,20130605,3.88,3.97,3.82,3.88,,1112170,3.90
ixcoin,20130605,0.006690,0.006791,0.006601,0.006641,,84657,0.01
terracoin,20130605,0.231874,0.235113,0.220332,0.222620,,644505,0.23
bitbar,20130605,15.79,16.29,15.62,16.06,,52726,15.95
mincoin,20130605,0.036421,0.053747,0.035971,0.053637,,39392,0.04
freicoin,20130605,0.019788,0.020697,0.018001,0.018284,,418238,0.02
