coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20171101,6440.97,6767.31,6377.88,6767.31,2870320000,107287000000,6572.60
ethereum,20171101,305.76,306.40,290.58,291.69,553864000,29183600000,298.49
ripple,20171101,0.200247,0.201501,0.193613,0.194124,67921000,7715840000,0.20
bitcoin-cash,20171101,438.30,538.26,437.91,531.83,1152230000,7342250000,488.09
cardano,20171101,0.029126,0.029219,0.022986,0.022986,9382780,755165000,0.03
nem,20171101,0.186957,0.188424,0.164959,0.166645,6190340,1682610000,0.18
litecoin,20171101,55.74,55.74,53.18,53.18,112759000,2989140000,54.46
stellar,20171101,0.029387,0.030124,0.027213,0.027353,14361700,487471000,0.03
iota,20171101,0.390863,0.390863,0.356690,0.363920,11944600,1086410000,0.37
tron,20171101,0.002782,0.002797,0.002442,0.002510,1398750,182330000,0.00
dash,20171101,278.50,279.67,270.77,271.56,50960300,2131960000,275.22
neo,20171101,28.38,28.44,26.68,26.86,49782800,1844740000,27.56
monero,20171101,87.65,88.20,84.73,85.72,36899300,1340360000,86.47
eos,20171101,0.785862,1.27,0.758617,1.05,74917400,345787000,1.01
icon,20171101,0.665505,1.22,0.661789,1.08,241493,,0.94
qtum,20171101,10.41,10.41,9.92,9.93,26591700,766698000,10.16
bitcoin-gold,20171101,157.03,159.76,140.55,144.88,14898100,,150.16
lisk,20171101,4.74,4.74,4.48,4.51,10934000,541459000,4.61
raiblocks,20171101,0.112332,0.112332,0.095818,0.100834,137750,14968000,0.10
ethereum-classic,20171101,10.60,10.67,10.25,10.26,30011800,1028310000,10.46
verge,20171101,0.007036,0.007036,0.006102,0.006258,7702290,99766400,0.01
siacoin,20171101,0.003672,0.003687,0.003435,0.003638,1359750,112061000,0.00
omisego,20171101,6.83,6.96,6.05,6.05,37953700,671068000,6.50
bytecoin-bcn,20171101,0.001409,0.001519,0.001387,0.001411,2406700,258212000,0.00
bitconnect,20171101,239.45,251.29,234.88,250.93,24030900,1757760000,243.08
populous,20171101,3.79,3.96,3.39,3.66,446220,156431000,3.67
zcash,20171101,233.93,233.93,220.32,222.41,47917100,589719000,227.12
stratis,20171101,3.36,3.40,3.04,3.08,9835120,331704000,3.22
bitshares,20171101,0.074201,0.074857,0.063465,0.063820,7607650,193013000,0.07
binance-coin,20171101,1.34,1.34,1.22,1.26,2118920,132200000,1.28
dogecoin,20171101,0.001143,0.001175,0.001090,0.001138,2821950,127682000,0.00
ardor,20171101,0.199929,0.212312,0.196573,0.205301,697397,199729000,0.20
dentacoin,20171101,0.000140,0.000153,0.000114,0.000129,145855,42513700,0.00
status,20171101,0.040426,0.045774,0.039679,0.042265,7462620,140297000,0.04
kucoin-shares,20171101,0.797650,0.802883,0.634786,0.648378,1792300,,0.72
steem,20171101,0.941229,0.960598,0.854941,0.883963,1379960,230762000,0.91
tether,20171101,1.00,1.00,0.995643,1.00,246324000,452561000,1.00
waves,20171101,3.23,3.23,2.67,2.89,11933800,323419000,2.95
digibyte,20171101,0.009058,0.009157,0.008206,0.008240,2181760,84583700,0.01
vechain,20171101,0.216551,0.217671,0.180191,0.184682,553665,60019800,0.20
augur,20171101,17.50,20.76,16.91,16.95,3938990,192526000,18.84
dent,20171101,0.000386,0.000408,0.000312,0.000345,7782,4102090,0.00
0x,20171101,0.173446,0.203756,0.171028,0.171246,3460160,86723200,0.19
komodo,20171101,2.25,2.36,1.98,2.10,2279000,226647000,2.17
golem-network-tokens,20171101,0.202349,0.275079,0.202349,0.225190,20629400,168563000,0.24
veritaseum,20171101,50.72,53.17,46.86,48.08,272363,102753000,50.02
basic-attention-token,20171101,0.153747,0.160958,0.137936,0.138513,2628910,153747000,0.15
hshare,20171101,10.71,10.77,10.00,10.15,22822300,361790000,10.38
ark,20171101,2.44,2.74,2.10,2.11,4846850,239177000,2.42
salt,20171101,2.66,2.67,2.14,2.25,4220950,124172000,2.41
funfair,20171101,0.018488,0.018488,0.015669,0.016097,1352300,73951600,0.02
experience-points,20171101,0.000012,0.000012,0.000005,0.000007,5707,1932880,0.00
decred,20171101,28.53,28.53,26.35,26.89,674856,173173000,27.44
kin,20171101,0.000049,0.000055,0.000046,0.000048,39287,37291500,0.00
ethos,20171101,0.782115,0.782733,0.654770,0.697496,1109190,56107400,0.72
nexus,20171101,1.01,1.26,0.935285,1.06,910975,54080500,1.10
reddcoin,20171101,0.001095,0.001143,0.001020,0.001141,356745,31373100,0.00
pivx,20171101,2.97,3.03,2.62,2.69,1341230,162148000,2.83
kyber-network,20171101,0.949209,1.09,0.935429,0.969523,4692730,127320000,1.01
substratum,20171101,0.124921,0.125082,0.106574,0.110744,374093,28243500,0.12
factom,20171101,14.51,14.55,12.42,12.57,4924490,126928000,13.48
aion,20171101,0.509853,0.563373,0.497287,0.497287,10755,,0.53
neblio,20171101,4.83,5.10,4.09,4.20,404690,60363000,4.59
request-network,20171101,0.038497,0.040706,0.034861,0.035618,999690,24483900,0.04
power-ledger,20171101,0.056271,0.063499,0.045818,0.055671,1017460,,0.05
aeternity,20171101,0.237539,0.238015,0.219129,0.222870,416685,55351500,0.23
monacoin,20171101,3.00,3.03,2.66,2.66,1105480,164986000,2.84
bytom,20171101,0.087655,0.088158,0.082392,0.085396,279181,86515500,0.09
gas,20171101,17.50,17.69,15.52,15.77,968366,150460000,16.61
digitalnote,20171101,0.002053,0.002065,0.001802,0.001892,3076030,14137200,0.00
nxt,20171101,0.058259,0.058810,0.055387,0.056125,3161980,58200600,0.06
rchain,20171101,0.146731,0.213032,0.127123,0.141668,58795,,0.17
cobinhood,20171101,0.056127,0.058197,0.047960,0.047960,79228,,0.05
bitcoindark,20171101,103.81,103.81,92.69,94.23,60098,133790000,98.25
byteball,20171101,218.02,224.70,207.75,223.79,578657,127299000,216.22
enigma-project,20171101,0.381747,0.392088,0.353966,0.357208,518933,28568500,0.37
maidsafecoin,20171101,0.388676,0.392994,0.351026,0.369860,2326720,175896000,0.37
syscoin,20171101,0.212772,0.234064,0.201569,0.203453,2459020,112462000,0.22
iconomi,20171101,1.01,1.01,0.901791,0.961797,966985,101123000,0.96
chainlink,20171101,0.190372,0.190372,0.155311,0.157611,3130450,66630200,0.17
santiment,20171101,0.234375,0.235110,0.214349,0.215410,417039,13117500,0.22
digixdao,20171101,63.63,63.63,57.37,58.11,145565,127267000,60.50
tenx,20171101,1.78,1.79,1.52,1.52,3436630,186362000,1.66
zcoin,20171101,16.96,17.44,12.56,12.56,1651700,56544000,15.00
gnosis-gno,20171101,69.87,71.78,65.31,67.28,578981,77174300,68.55
red-pulse,20171101,0.048605,0.049433,0.039215,0.039717,2137720,26409300,0.04
paccoin,20171101,3.1e-07,3.5e-07,2.9e-07,3.2e-07,1362,,0.00
poet,20171101,0.005459,0.005528,0.004551,0.005180,32638,11661800,0.01
civic,20171101,0.346745,0.346745,0.301072,0.304930,3011650,118829000,0.32
bancor,20171101,1.98,2.00,1.87,1.93,1171980,80893500,1.94
gamecredits,20171101,1.82,1.82,1.69,1.70,1072910,116876000,1.75
walton,20171101,5.56,6.01,4.92,4.99,9936870,138501000,5.46
zclassic,20171101,1.84,1.84,1.64,1.64,170181,3334730,1.74
achain,20171101,0.074750,0.080215,0.066887,0.073932,124020,,0.07
storj,20171101,0.385036,0.459085,0.367374,0.438695,1183880,38809800,0.41
pillar,20171101,0.119446,0.120044,0.100541,0.106133,98919,27160100,0.11
gxshares,20171101,1.79,1.88,1.76,1.88,2510030,72316700,1.82
