coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160925,602.75,603.38,599.71,600.83,33977800,9575360000,601.55
ethereum,20160925,12.85,13.11,12.80,13.10,5283440,1083510000,12.96
bitcoin,20160925,602.75,603.38,599.71,600.83,33977800,9575360000,601.55
ethereum,20160925,12.85,13.11,12.80,13.10,5283440,1083510000,12.96
ripple,20160925,0.007356,0.007986,0.007316,0.007855,4699860,260832000,0.01
nem,20160925,0.005167,0.005188,0.005011,0.005066,46872,46503600,0.01
litecoin,20160925,3.80,3.81,3.78,3.81,1540650,181090000,3.79
stellar,20160925,0.002213,0.002501,0.002167,0.002454,366417,13479500,0.00
dash,20160925,11.52,11.66,11.46,11.55,293042,77913600,11.56
neo,20160925,0.213843,0.224547,0.192797,0.198994,3075,,0.21
monero,20160925,10.62,10.70,10.19,10.24,2085390,137720000,10.45
lisk,20160925,0.246470,0.249240,0.245042,0.246723,85759,24647000,0.25
ethereum-classic,20160925,1.25,1.25,1.21,1.21,972037,105492000,1.23
verge,20160925,0.000024,0.000030,0.000024,0.000024,355,305628,0.00
siacoin,20160925,0.000498,0.000503,0.000486,0.000487,67222,9346210,0.00
bytecoin-bcn,20160925,0.000060,0.000065,0.000059,0.000064,1494,10967400,0.00
stratis,20160925,0.038845,0.039994,0.036097,0.036110,41029,3810160,0.04
bitshares,20160925,0.004989,0.005153,0.004951,0.005128,47598,12843000,0.01
dogecoin,20160925,0.000226,0.000228,0.000224,0.000225,93891,24025200,0.00
steem,20160925,0.601947,0.655396,0.574521,0.604818,242210,92681100,0.61
tether,20160925,0.999999,1.00,0.999999,1.00,204381,6951580,1.00
waves,20160925,0.181472,0.186130,0.171925,0.174928,62099,18147200,0.18
digibyte,20160925,0.000350,0.000368,0.000348,0.000349,21213,2528180,0.00
augur,20160925,10.37,11.77,10.37,11.72,1,,11.07
experience-points,20160925,1.5e-07,1.5e-07,1.1e-07,1.1e-07,19,1776,0.00
decred,20160925,1.22,1.24,1.19,1.20,10850,3318120,1.21
nexus,20160925,0.040405,0.040405,0.033522,0.033637,974,1698100,0.04
reddcoin,20160925,0.000042,0.000048,0.000042,0.000048,2691,1191110,0.00
pivx,20160925,0.003754,0.004021,0.003741,0.004020,205,169999,0.00
factom,20160925,3.19,3.21,3.00,3.05,657078,27911800,3.10
monacoin,20160925,0.038343,0.038522,0.036306,0.036396,1093,1500980,0.04
digitalnote,20160925,0.000157,0.000166,0.000151,0.000156,2261,1080150,0.00
nxt,20160925,0.015211,0.016351,0.015147,0.016180,99194,15195400,0.02
bitcoindark,20160925,2.55,2.64,2.50,2.53,10696,3280090,2.57
maidsafecoin,20160925,0.086626,0.087767,0.083407,0.085326,163852,39202700,0.09
syscoin,20160925,0.009954,0.010596,0.009776,0.010400,16481,4829080,0.01
digixdao,20160925,13.43,14.21,13.13,14.21,55300,26850600,13.67
paccoin,20160925,4.2e-09,4.7e-09,4e-09,3.9e-09,41,,0.00
gamecredits,20160925,0.116732,0.121724,0.116536,0.121569,12249,6720340,0.12
vertcoin,20160925,0.036618,0.036955,0.034364,0.034575,2877,1069530,0.04
blocknet,20160925,0.301334,0.318770,0.301216,0.318682,1904,1178370,0.31
bitbay,20160925,0.000557,0.000586,0.000516,0.000568,1053,560584,0.00
ubiq,20160925,0.052428,0.057309,0.048624,0.048624,1516,189615,0.05
nav-coin,20160925,0.050944,0.056355,0.050684,0.055674,141143,3036220,0.05
emercoin,20160925,0.384069,0.387672,0.380742,0.385347,22458,14823000,0.38
einsteinium,20160925,0.001627,0.001710,0.001611,0.001639,563,329790,0.00
burst,20160925,0.000688,0.000689,0.000661,0.000673,18121,1086700,0.00
viacoin,20160925,0.030911,0.032524,0.028340,0.029902,5862,674233,0.03
peercoin,20160925,0.309946,0.309946,0.302075,0.306246,110406,7288580,0.31
counterparty,20160925,4.92,5.34,4.82,5.05,116231,12903100,5.08
hempcoin,20160925,0.000157,0.000157,0.000138,0.000156,3,32015,0.00
library-credit,20160925,0.126293,0.131850,0.121157,0.125777,92989,1583390,0.13
mooncoin,20160925,0.000002,0.000002,6.6e-07,6.9e-07,116,440754,0.00
rise,20160925,0.006335,0.006337,0.006062,0.006071,681,652861,0.01
agoras-tokens,20160925,0.127823,0.162849,0.127785,0.143756,19910,5368570,0.15
cloakcoin,20160925,0.037640,0.045352,0.034697,0.034916,588,180334,0.04
aeon,20160925,0.094865,0.094895,0.078044,0.083886,2061,1187480,0.09
shift,20160925,0.031999,0.032039,0.031845,0.031906,30573,256256,0.03
voxels,20160925,0.039880,0.041288,0.039537,0.040602,75761,1256230,0.04
groestlcoin,20160925,0.001408,0.001429,0.001226,0.001395,73,91857,0.00
gulden,20160925,0.006495,0.006896,0.005770,0.005860,34082,2088740,0.01
pura,20160925,0.000012,0.000018,0.000012,0.000018,0,2349,0.00
feathercoin,20160925,0.008781,0.008954,0.008564,0.008569,1530,1196850,0.01
salus,20160925,0.431172,0.601003,0.431041,0.546578,423,431993,0.52
supernet-unity,20160925,2.86,2.91,2.80,2.90,691,2329910,2.85
iocoin,20160925,0.268467,0.295477,0.268467,0.281376,9501,4371150,0.28
synereo,20160925,0.171291,0.173005,0.166867,0.169397,60729,10720300,0.17
namecoin,20160925,0.306573,0.308235,0.298008,0.303471,4665,4517780,0.30
eccoin,20160925,0.000002,0.000002,0.000001,0.000001,0,40231,0.00
potcoin,20160925,0.002530,0.002936,0.002472,0.002689,5384,542136,0.00
newyorkcoin,20160925,4.1e-08,4.9e-08,3.4e-08,4.1e-08,2,2457,0.00
bitcny,20160925,0.150056,0.155695,0.144147,0.149392,306,300721,0.15
solarcoin,20160925,0.064353,0.066616,0.061529,0.061634,961,2225880,0.06
nolimitcoin,20160925,0.000325,0.000582,0.000271,0.000426,9905,65478,0.00
crown,20160925,0.006013,0.006016,0.005762,0.005772,202,63555,0.01
sibcoin,20160925,0.011129,0.011336,0.011089,0.011286,380,131560,0.01
dimecoin,20160925,4.2e-08,6.9e-08,4.2e-08,4.9e-08,21,21189,0.00
diamond,20160925,0.294521,0.294710,0.285562,0.288412,5,520466,0.29
blackcoin,20160925,0.034112,0.041940,0.033417,0.034296,2763,2581750,0.04
lomocoin,20160925,0.006162,0.006446,0.006131,0.006146,28867,,0.01
gridcoin,20160925,0.008446,0.008609,0.007627,0.007936,9236,3216720,0.01
myriad,20160925,0.000271,0.000287,0.000271,0.000282,2077,376274,0.00
ion,20160925,0.151494,0.151684,0.105494,0.150203,1,1168470,0.13
