coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160806,575.03,588.40,569.47,587.78,80797300,9083510000,578.93
ethereum,20160806,10.92,10.94,10.29,10.88,16712600,902752000,10.61
bitcoin,20160806,575.03,588.40,569.47,587.78,80797300,9083510000,578.93
ethereum,20160806,10.92,10.94,10.29,10.88,16712600,902752000,10.61
ripple,20160806,0.006448,0.006560,0.006239,0.006337,2164530,229290000,0.01
nem,20160806,0.005283,0.005355,0.005108,0.005326,181672,47550300,0.01
litecoin,20160806,3.72,3.77,3.70,3.76,1371060,174833000,3.74
stellar,20160806,0.001900,0.001982,0.001879,0.001956,60717,10740000,0.00
dash,20160806,9.71,10.71,9.69,10.55,638130,64524400,10.20
monero,20160806,1.79,1.93,1.74,1.88,268046,22548300,1.83
lisk,20160806,0.226640,0.234470,0.219576,0.231889,464599,22664000,0.23
ethereum-classic,20160806,2.59,2.86,2.57,2.70,22874700,213044000,2.71
verge,20160806,0.000019,0.000024,0.000017,0.000024,177,231712,0.00
siacoin,20160806,0.000560,0.000560,0.000541,0.000549,81829,9546960,0.00
bytecoin-bcn,20160806,0.000047,0.000090,0.000047,0.000050,15264,8577750,0.00
bitshares,20160806,0.004159,0.004560,0.004159,0.004543,201109,10686800,0.00
dogecoin,20160806,0.000218,0.000234,0.000216,0.000231,278089,23032600,0.00
ardor,20160806,0.033276,0.035706,0.033275,0.035297,0,,0.03
steem,20160806,2.07,2.09,1.99,2.04,205746,218742000,2.04
tether,20160806,0.999831,0.999831,0.999557,0.999557,879406,6950420,1.00
waves,20160806,0.164820,0.172879,0.157423,0.172755,52232,16482000,0.17
digibyte,20160806,0.000299,0.000327,0.000296,0.000312,31377,2077900,0.00
decred,20160806,1.61,1.66,1.57,1.64,14503,3731830,1.61
nexus,20160806,0.040857,0.046756,0.030566,0.040535,18023,1654200,0.04
reddcoin,20160806,0.000040,0.000041,0.000034,0.000036,9250,1133560,0.00
pivx,20160806,0.004209,0.004381,0.003226,0.004023,2587,172510,0.00
factom,20160806,1.60,1.60,1.53,1.58,162550,13977300,1.56
monacoin,20160806,0.047770,0.049257,0.044943,0.045913,1149,1760760,0.05
digitalnote,20160806,0.000099,0.000105,0.000097,0.000105,117,676771,0.00
nxt,20160806,0.030127,0.031242,0.028942,0.029641,439715,30097100,0.03
bitcoindark,20160806,1.35,1.47,1.30,1.47,3486,1721800,1.39
maidsafecoin,20160806,0.086003,0.091132,0.081947,0.087943,851678,38920800,0.09
