coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20140701,641.39,657.86,640.11,640.81,38446300,8316770000,648.99
bitcoin,20140701,641.39,657.86,640.11,640.81,38446300,8316770000,648.99
ripple,20140701,0.003780,0.004213,0.003618,0.003623,241870,29549400,0.00
litecoin,20140701,8.96,9.03,7.79,7.79,6485840,266885000,8.41
dash,20140701,8.93,9.13,7.82,7.90,689084,39564800,8.48
monero,20140701,2.51,2.65,2.34,2.35,98540,4470350,2.50
bytecoin-bcn,20140701,0.000051,0.000053,0.000039,0.000051,3807,8058680,0.00
dogecoin,20140701,0.000267,0.000268,0.000257,0.000259,448434,22764200,0.00
digibyte,20140701,0.000237,0.000255,0.000230,0.000234,1572,286677,0.00
reddcoin,20140701,0.000045,0.000045,0.000031,0.000039,15656,1164020,0.00
digitalnote,20140701,0.000024,0.000031,0.000017,0.000019,3044,82437,0.00
nxt,20140701,0.062177,0.063188,0.059686,0.062090,258819,62176800,0.06
maidsafecoin,20140701,0.016344,0.017525,0.016344,0.016479,3685,7396650,0.02
vertcoin,20140701,0.316598,0.743636,0.298101,0.513374,531142,1798560,0.52
nav-coin,20140701,0.002566,0.003160,0.002247,0.002247,3496,139301,0.00
einsteinium,20140701,0.000732,0.001435,0.000718,0.001014,885,84016,0.00
peercoin,20140701,1.38,1.46,1.36,1.39,147571,29641900,1.41
counterparty,20140701,2.02,2.13,1.95,2.05,5376,5360860,2.04
hempcoin,20140701,0.000256,0.000362,0.000244,0.000301,400,25146,0.00
mooncoin,20140701,3.6e-07,5e-07,3.3e-07,3.9e-07,246,44967,0.00
cloakcoin,20140701,0.288651,0.307203,0.240541,0.253591,42445,1302730,0.27
groestlcoin,20140701,0.001473,0.001777,0.001343,0.001343,406,71324,0.00
gulden,20140701,0.000583,0.000637,0.000580,0.000586,218,142334,0.00
feathercoin,20140701,0.044827,0.050733,0.039443,0.044802,23048,2143620,0.05
namecoin,20140701,1.69,1.87,1.68,1.78,213734,15506200,1.77
eccoin,20140701,0.000002,0.000002,0.000002,0.000002,98,38045,0.00
potcoin,20140701,0.013831,0.015419,0.013633,0.014033,19429,1764990,0.01
newyorkcoin,20140701,0.000006,0.000007,0.000006,0.000006,1,573644,0.00
solarcoin,20140701,0.002763,0.003007,0.002278,0.002943,246,60263,0.00
dimecoin,20140701,1.8e-07,2.4e-07,1e-07,1e-07,241,38683,0.00
diamond,20140701,0.206434,0.260320,0.194871,0.232600,480,95612,0.23
blackcoin,20140701,0.141568,0.145522,0.138495,0.141961,199684,10558100,0.14
myriad,20140701,0.001141,0.001454,0.001059,0.001068,13420,418254,0.00
faircoin,20140701,0.001145,0.001164,0.000768,0.000768,250,57284,0.00
mintcoin,20140701,0.000032,0.000039,0.000030,0.000034,3747,621669,0.00
omni,20140701,15.01,15.93,15.01,15.54,2389,9299850,15.47
whitecoin,20140701,0.000738,0.000841,0.000727,0.000773,4493,223417,0.00
earthcoin,20140701,0.000006,0.000020,0.000006,0.000013,301,23393,0.00
fedoracoin,20140701,4.7e-07,4.7e-07,3.8e-07,4e-07,596,128339,0.00
rubycoin,20140701,0.005828,0.006488,0.005628,0.005750,231997,116931,0.01
vericoin,20140701,0.320406,0.340471,0.258821,0.274357,1292150,8580460,0.30
pinkcoin,20140701,0.000375,0.000395,0.000295,0.000295,1632,136493,0.00
florincoin,20140701,0.000579,0.000622,0.000499,0.000499,234,32579,0.00
noblecoin,20140701,0.000096,0.000105,0.000090,0.000096,765,145099,0.00
energycoin,20140701,0.000557,0.000571,0.000366,0.000506,499,61840,0.00
zeitcoin,20140701,0.000002,0.000002,0.000001,0.000001,49,46812,0.00
pandacoin-pnd,20140701,0.000011,0.000011,0.000009,0.000009,1456,362246,0.00
bitsend,20140701,0.002271,0.002519,0.002271,0.002452,6,3596,0.00
artbyte,20140701,0.000186,0.000228,0.000117,0.000224,512,52883,0.00
curecoin,20140701,0.076812,0.086320,0.069436,0.084142,291,112005,0.08
primecoin,20140701,0.356784,0.368207,0.336293,0.342013,15826,2218200,0.35
boolberry,20140701,0.800490,0.901986,0.598615,0.698847,16680,438361,0.75
dopecoin,20140701,0.000138,0.000237,0.000136,0.000160,276,8223,0.00
unobtanium,20140701,2.08,2.63,1.96,2.39,430,393428,2.29
pesetacoin,20140701,0.005708,0.005769,0.003412,0.005056,979,236408,0.00
goldcoin,20140701,0.012811,0.013390,0.012578,0.012578,382,405061,0.01
bitcoin-plus,20140701,1.92,1.96,1.37,1.42,5194,106240,1.67
startcoin,20140701,0.047970,0.050047,0.042846,0.042846,1334,2050680,0.05
belacoin,20140701,0.000323,0.000327,0.000233,0.000263,3,1751,0.00
sexcoin,20140701,0.002031,0.002234,0.001961,0.001961,209,150428,0.00
dnotes,20140701,0.002433,0.002542,0.002167,0.002265,1729,214737,0.00
auroracoin,20140701,0.128212,1.92,0.119562,0.150276,31559,1406930,1.02
asiacoin,20140701,0.001303,0.001471,0.001256,0.001257,2029,233538,0.00
riecoin,20140701,0.029259,0.030680,0.028179,0.028895,1527,118004,0.03
korecoin,20140701,0.012815,0.029261,0.012815,0.017320,1139,16003,0.02
novacoin,20140701,1.49,1.52,1.33,1.43,18759,1258940,1.43
quark,20140701,0.014613,0.018772,0.014546,0.015686,9089,3623700,0.02
greencoin,20140701,0.000173,0.000176,0.000032,0.000166,228,10990,0.00
ixcoin,20140701,0.049881,0.053495,0.048733,0.050010,2771,1008370,0.05
terracoin,20140701,0.044930,0.049838,0.044063,0.044281,2058,297176,0.05
huntercoin,20140701,0.035277,0.055227,0.032102,0.053187,655,90012,0.04
anoncoin,20140701,0.760174,0.854657,0.723365,0.791441,5875,808216,0.79
worldcoin,20140701,0.030641,0.032904,0.027942,0.028069,25982,1818590,0.03
mazacoin,20140701,0.000128,0.000143,0.000122,0.000128,422,62583,0.00
bluecoin,20140701,0.000084,0.000085,0.000066,0.000066,377,31603,0.00
e-gulden,20140701,0.005126,0.006355,0.003995,0.006249,187,68211,0.01
netcoin,20140701,0.000609,0.000775,0.000567,0.000621,877,167907,0.00
fluttercoin,20140701,0.001247,0.001802,0.001151,0.001251,15398,237327,0.00
canada-ecoin,20140701,0.000156,0.000163,0.000129,0.000158,47,1655,0.00
cryptogenic-bullion,20140701,0.258556,0.275319,0.255154,0.256236,665,246216,0.27
fastcoin,20140701,0.000647,0.000663,0.000530,0.000530,340,55317,0.00
megacoin,20140701,0.062543,0.062543,0.057538,0.059129,2810,1509220,0.06
unbreakablecoin,20140701,0.012226,0.015203,0.011076,0.012742,526,17909,0.01
smartcoin,20140701,0.001019,0.001031,0.000973,0.001012,20,15622,0.00
petrodollar,20140701,0.000333,0.000342,0.000333,0.000333,0,14560,0.00
fuelcoin,20140701,0.000134,0.000143,0.000115,0.000115,783,559328,0.00
zetacoin,20140701,0.029693,0.034335,0.024500,0.027161,89752,4768510,0.03
teslacoin,20140701,0.001276,0.001284,0.000849,0.000927,1735,77232,0.00
piggycoin,20140701,0.000112,0.000172,0.000111,0.000120,411,53084,0.00
digitalcoin,20140701,0.014571,0.018656,0.014405,0.014473,967,232789,0.02
qubitcoin,20140701,0.000064,0.000066,0.000064,0.000066,17,15264,0.00
fantomcoin,20140701,0.079818,0.099083,0.077566,0.077566,340,26975,0.09
hobonickels,20140701,0.072041,0.074022,0.052382,0.060454,1469,365147,0.06
nyancoin,20140701,0.000110,0.000127,0.000098,0.000103,228,9439,0.00
i0coin,20140701,0.010461,0.010523,0.010245,0.010253,0,214077,0.01
ultracoin,20140701,0.012590,0.022601,0.012590,0.014087,4193,208235,0.02
maxcoin,20140701,0.032658,0.041330,0.032337,0.039055,16602,761840,0.04
bitcoin-scrypt,20140701,0.007626,0.009242,0.007043,0.007043,313,46220,0.01
deutsche-emark,20140701,0.005896,0.006692,0.005687,0.005883,396,55097,0.01
corgicoin,20140701,9e-08,9e-08,7.8e-08,7.8e-08,0,5930,0.00
octocoin,20140701,0.009296,0.010812,0.007690,0.007690,2472,230222,0.01
42-coin,20140701,5158.21,5352.04,4818.50,4822.39,726,45383,5085.27
aricoin,20140701,0.000327,0.000368,0.000326,0.000327,293,26461,0.00
bitbar,20140701,7.83,8.39,7.49,7.79,207,94743,7.94
bitstar,20140701,0.000934,0.001242,0.000934,0.001223,1,14370,0.00
phoenixcoin,20140701,0.001360,0.001400,0.001329,0.001329,47,21912,0.00
orbitcoin,20140701,0.035277,0.039731,0.035258,0.036617,240,53648,0.04
cannacoin,20140701,0.014697,0.015031,0.013926,0.013926,209,25153,0.01
redcoin,20140701,0.001702,0.002205,0.001698,0.002025,34,77073,0.00
joulecoin,20140701,0.002129,0.002272,0.001921,0.001922,47,18901,0.00
coin2-1,20140701,0.001472,0.002049,0.001352,0.001453,738,147118,0.00
supercoin,20140701,0.041931,0.045192,0.026228,0.029808,117638,618048,0.04
coin,20140701,0.000006,0.000007,0.000006,0.000006,5,571,0.00
tagcoin,20140701,0.066276,0.066730,0.053937,0.059780,807,107119,0.06
marscoin,20140701,0.003848,0.004269,0.003253,0.003255,132,22361,0.00
litecoin-plus,20140701,0.012578,0.023020,0.012546,0.022410,9,2786,0.02
blakecoin,20140701,0.015097,0.015754,0.011743,0.014554,424,46325,0.01
tekcoin,20140701,0.342298,0.398007,0.268002,0.377643,3369,462015,0.33
motocoin,20140701,0.024184,0.024472,0.014100,0.019209,761,58377,0.02
goldreserve,20140701,0.002559,0.005244,0.002559,0.003502,1552,28534,0.00
litebar,20140701,0.057461,0.144183,0.056176,0.101452,329,9269,0.10
argentum,20140701,0.008735,0.009329,0.008654,0.008734,129,12857,0.01
securecoin,20140701,0.056213,0.056817,0.048363,0.052611,1479,121035,0.05
catcoin,20140701,0.009387,0.016414,0.009314,0.014514,173,13704,0.01
globalcoin,20140701,0.000503,0.000636,0.000493,0.000545,67,24400,0.00
bitgem,20140701,0.815486,0.818357,0.709737,0.755376,26,22198,0.76
