coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20160223,438.25,439.86,417.82,420.74,85244900,6679400000,428.84
ethereum,20160223,5.68,5.95,5.39,5.59,13380600,439084000,5.67
bitcoin,20160223,438.25,439.86,417.82,420.74,85244900,6679400000,428.84
ethereum,20160223,5.68,5.95,5.39,5.59,13380600,439084000,5.67
ripple,20160223,0.008055,0.008070,0.007954,0.007970,807140,274591000,0.01
nem,20160223,0.000671,0.000742,0.000635,0.000648,28674,6041160,0.00
litecoin,20160223,3.49,3.52,3.38,3.40,2416790,155639000,3.45
stellar,20160223,0.001984,0.002075,0.001883,0.001903,43865,9598720,0.00
dash,20160223,4.11,4.23,3.74,3.80,214434,25662900,3.99
monero,20160223,0.780228,0.794417,0.733614,0.756528,81027,8659060,0.76
verge,20160223,0.000066,0.000076,0.000055,0.000055,9878,627630,0.00
siacoin,20160223,0.000083,0.000084,0.000071,0.000076,15354,892327,0.00
bytecoin-bcn,20160223,0.000033,0.000035,0.000031,0.000032,7377,5889260,0.00
bitshares,20160223,0.004132,0.004258,0.004024,0.004186,156930,10507900,0.00
dogecoin,20160223,0.000283,0.000284,0.000277,0.000280,164273,29177600,0.00
tether,20160223,1.00,1.00,1.00,1.00,107259,1451600,1.00
digibyte,20160223,0.000227,0.000245,0.000211,0.000215,17905,1355650,0.00
augur,20160223,4.38,4.42,4.23,4.25,3159,,4.33
decred,20160223,1.74,2.23,1.71,1.91,90550,1629160,1.97
nexus,20160223,0.003362,0.003377,0.002352,0.002796,259,113174,0.00
reddcoin,20160223,0.000031,0.000031,0.000022,0.000028,1499,857051,0.00
pivx,20160223,0.001991,0.005119,0.001991,0.003831,6330,15811,0.00
factom,20160223,0.975715,1.03,0.963737,0.980429,192514,8540920,1.00
monacoin,20160223,0.057252,0.058122,0.056002,0.057255,3776,1677630,0.06
digitalnote,20160223,0.000096,0.000105,0.000081,0.000085,4263,657362,0.00
nxt,20160223,0.008065,0.008255,0.007605,0.007767,49909,8064800,0.01
bitcoindark,20160223,0.940739,0.941829,0.675604,0.830137,3257,1179760,0.81
maidsafecoin,20160223,0.059710,0.065836,0.051976,0.061608,1171040,27021800,0.06
syscoin,20160223,0.002511,0.002516,0.001989,0.002180,77473,1076520,0.00
paccoin,20160223,1.2e-08,1.3e-08,1.2e-08,1.2e-08,6,,0.00
gamecredits,20160223,0.017299,0.018827,0.016286,0.016819,3529,924242,0.02
vertcoin,20160223,0.048301,0.048981,0.043624,0.043625,27469,1106370,0.05
blocknet,20160223,0.069003,0.069336,0.063744,0.064015,0,269839,0.07
bitbay,20160223,0.000210,0.000211,0.000197,0.000201,49,211017,0.00
ubiq,20160223,0.031815,0.032219,0.030164,0.031537,5876,112261,0.03
nav-coin,20160223,0.002446,0.002492,0.002097,0.002104,242,145768,0.00
emercoin,20160223,0.236861,0.241035,0.218631,0.230862,8760,8749790,0.23
einsteinium,20160223,0.000156,0.000157,0.000147,0.000148,15,27380,0.00
burst,20160223,0.000115,0.000134,0.000115,0.000128,862,127976,0.00
viacoin,20160223,0.005854,0.005889,0.005273,0.005283,411,118003,0.01
peercoin,20160223,0.495061,0.499679,0.459557,0.463953,89208,11389500,0.48
counterparty,20160223,0.668005,0.668005,0.607947,0.614361,2743,1755650,0.64
hempcoin,20160223,0.000118,0.000118,0.000071,0.000080,64,19804,0.00
mooncoin,20160223,4e-07,4.6e-07,3.6e-07,3.8e-07,18,84933,0.00
agoras-tokens,20160223,0.145838,0.146372,0.126057,0.126368,45,6125200,0.14
cloakcoin,20160223,0.133178,0.160382,0.115851,0.131119,1257,627711,0.14
aeon,20160223,0.014642,0.015300,0.013838,0.013884,443,153521,0.01
shift,20160223,0.009177,0.009217,0.007356,0.008703,155,,0.01
jinn,20160223,2.42,2.48,2.29,2.33,2169,142029,2.38
groestlcoin,20160223,0.002036,0.002102,0.001746,0.001759,86,127158,0.00
gulden,20160223,0.001812,0.001943,0.001732,0.001880,2593,540104,0.00
pura,20160223,0.000013,0.000021,0.000013,0.000017,6,2181,0.00
feathercoin,20160223,0.005771,0.006177,0.005459,0.005686,1948,649715,0.01
salus,20160223,0.051350,0.076691,0.049042,0.049520,140,51361,0.06
