coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20131023,193.36,213.62,192.38,213.62,,2298160000,203.00
bitcoin,20131023,193.36,213.62,192.38,213.62,,2298160000,203.00
ripple,20131023,0.006829,0.007873,0.006796,0.007873,,53384500,0.01
litecoin,20131023,1.70,2.37,1.69,2.05,,37943700,2.03
peercoin,20131023,0.288106,0.355154,0.288106,0.329188,,5933600,0.32
feathercoin,20131023,0.065742,0.085260,0.063796,0.072631,,1326920,0.07
namecoin,20131023,0.421525,0.492000,0.413931,0.465427,,2983890,0.45
primecoin,20131023,0.566545,0.704944,0.547613,0.704944,,1513800,0.63
goldcoin,20131023,0.003954,0.004358,0.003938,0.004358,,109245,0.00
novacoin,20131023,4.13,4.28,3.04,3.83,,1888970,3.66
quark,20131023,0.000137,0.000146,0.000108,0.000109,,32609,0.00
ixcoin,20131023,0.015958,0.019680,0.011667,0.012821,,257738,0.02
terracoin,20131023,0.092813,0.113190,0.091932,0.106810,,375020,0.10
anoncoin,20131023,0.187793,0.190233,0.187793,0.190233,,6308,0.19
cryptogenic-bullion,20131023,0.309587,0.345675,0.226924,0.256346,,268077,0.29
fastcoin,20131023,0.000650,0.001323,0.000646,0.000854,,21842,0.00
megacoin,20131023,0.010642,0.011851,0.009968,0.010726,,213156,0.01
zetacoin,20131023,0.000186,0.000237,0.000167,0.000224,,27622,0.00
digitalcoin,20131023,0.011408,0.011797,0.010355,0.011044,,111975,0.01
bitbar,20131023,0.971073,1.76,0.966152,1.11,,6543,1.36
emerald,20131023,0.000632,0.000798,0.000629,0.000720,,738,0.00
argentum,20131023,0.017402,0.018377,0.002130,0.005744,,6803,0.01
bitgem,20131023,0.062047,0.133016,0.062034,0.079441,,1354,0.10
yacoin,20131023,0.003482,0.003899,0.002374,0.002617,,30643,0.00
mincoin,20131023,0.104414,0.132892,0.098786,0.121785,,142260,0.12
freicoin,20131023,0.005861,0.007049,0.005658,0.007049,,175519,0.01
franko,20131023,0.425392,0.474236,0.423236,0.474236,,26158,0.45
infinitecoin,20131023,0.000001,0.000001,0.000001,0.000001,,91145,0.00
elacoin,20131023,0.081232,0.088950,0.080821,0.085585,,2127,0.08
