coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20170908,4605.16,4661.00,4075.18,4228.75,2700890000,76220200000,4368.09
ethereum,20170908,329.64,329.64,285.16,296.50,1098780000,31147200000,307.40
ripple,20170908,0.223615,0.224308,0.206103,0.211518,151329000,8574260000,0.22
bitcoin-cash,20170908,654.37,687.30,557.50,583.10,809763000,10840500000,622.40
nem,20170908,0.292974,0.300808,0.255711,0.268641,6704690,2636760000,0.28
litecoin,20170908,78.45,80.13,63.83,67.79,930673000,4144630000,71.98
stellar,20170908,0.020058,0.020347,0.016905,0.017447,5110680,332706000,0.02
iota,20170908,0.648249,0.660258,0.490346,0.540475,48691600,1801830000,0.58
dash,20170908,343.53,368.17,317.95,333.21,63012500,2591570000,343.06
neo,20170908,30.59,30.59,22.41,24.86,112252000,1529630000,26.50
monero,20170908,120.28,132.57,113.30,118.04,159066000,1810210000,122.94
eos,20170908,0.977746,0.977746,0.771229,0.832764,18650200,325195000,0.87
qtum,20170908,14.74,16.07,12.44,13.50,294169000,869878000,14.25
lisk,20170908,7.48,8.04,6.38,6.91,38000900,836843000,7.21
raiblocks,20170908,0.125969,0.137512,0.108232,0.123656,103602,13854100,0.12
ethereum-classic,20170908,17.86,18.09,14.70,15.20,269884000,1701770000,16.39
verge,20170908,0.007368,0.007875,0.006439,0.006869,5065190,98806000,0.01
siacoin,20170908,0.007623,0.007650,0.005891,0.006098,7223270,222687000,0.01
omisego,20170908,12.91,13.39,10.66,11.45,99091800,1268790000,12.03
bytecoin-bcn,20170908,0.001989,0.002001,0.001640,0.001708,2064260,364480000,0.00
bitconnect,20170908,137.68,139.78,123.23,128.29,7051050,914556000,131.50
populous,20170908,3.93,4.12,3.07,3.56,370638,162023000,3.59
zcash,20170908,247.40,247.40,206.16,213.99,30849900,528046000,226.78
stratis,20170908,6.16,6.41,5.37,5.71,8651120,607162000,5.89
bitshares,20170908,0.142939,0.142939,0.102576,0.110796,54300000,371487000,0.12
binance-coin,20170908,1.40,1.40,0.946601,1.01,9872850,139804000,1.17
dogecoin,20170908,0.001930,0.001956,0.001533,0.001596,10583000,214193000,0.00
ardor,20170908,0.156606,0.192588,0.126545,0.135448,7264460,156450000,0.16
dentacoin,20170908,0.000186,0.000186,0.000141,0.000166,9175,3006300,0.00
status,20170908,0.037649,0.037649,0.028983,0.030796,4653740,130661000,0.03
steem,20170908,1.56,1.61,1.25,1.37,1853200,375501000,1.43
tether,20170908,1.00,1.05,0.997327,1.01,319590000,394388000,1.02
waves,20170908,4.99,5.03,4.28,4.50,5899500,498706000,4.66
digibyte,20170908,0.018121,0.018872,0.015255,0.016374,6853250,158421000,0.02
vechain,20170908,0.067827,0.096653,0.064907,0.081550,1880,,0.08
augur,20170908,23.79,24.97,21.28,22.26,2058090,261635000,23.12
dent,20170908,0.000646,0.000807,0.000412,0.000599,20523,6853470,0.00
0x,20170908,0.309705,0.313270,0.237483,0.259444,5590490,154852000,0.28
komodo,20170908,3.51,4.03,2.56,2.91,42558700,354553000,3.29
golem-network-tokens,20170908,0.403603,0.431927,0.338208,0.360461,14053000,336214000,0.39
veritaseum,20170908,104.24,108.25,55.94,103.19,613955,209648000,82.09
basic-attention-token,20170908,0.249008,0.249752,0.196790,0.215725,4370790,249008000,0.22
hshare,20170908,19.47,19.47,11.42,12.47,23469000,654199000,15.45
ark,20170908,2.66,2.90,2.38,2.56,4326790,259524000,2.64
funfair,20170908,0.027975,0.029250,0.023558,0.025315,579486,107410000,0.03
experience-points,20170908,0.000017,0.000017,0.000002,0.000005,2049,2449560,0.00
decred,20170908,33.90,36.59,29.84,31.53,1296220,193444000,33.22
ethos,20170908,1.08,1.09,0.806096,0.885968,875484,77148700,0.95
nexus,20170908,3.21,3.41,2.86,3.02,814988,167941000,3.13
reddcoin,20170908,0.001345,0.001445,0.001184,0.001253,1029710,38477700,0.00
pivx,20170908,4.15,4.17,3.32,3.69,1958990,225304000,3.75
factom,20170908,27.83,30.05,23.33,26.27,6644870,243363000,26.69
aeternity,20170908,0.570241,0.578109,0.404967,0.431868,3146830,,0.49
monacoin,20170908,0.562184,0.562184,0.509025,0.522640,165139,30234600,0.54
bytom,20170908,0.045745,0.050695,0.042849,0.048414,3627010,31341000,0.05
gas,20170908,15.64,15.89,10.45,11.26,518904,130343000,13.17
digitalnote,20170908,0.002598,0.002622,0.002330,0.002393,1933730,17890300,0.00
nxt,20170908,0.104115,0.114838,0.082826,0.087520,14566200,104011000,0.10
bitcoindark,20170908,153.39,172.05,121.96,129.60,1350250,197701000,147.00
byteball,20170908,330.26,343.87,274.54,301.44,742496,192839000,309.21
maidsafecoin,20170908,0.673912,0.710756,0.575433,0.616790,3097260,304981000,0.64
syscoin,20170908,0.314867,0.330841,0.258971,0.284619,6407060,166049000,0.29
iconomi,20170908,2.25,2.26,1.88,1.93,1154950,224421000,2.07
santiment,20170908,0.339788,0.344680,0.278055,0.291248,767553,20260100,0.31
digixdao,20170908,90.44,90.44,76.42,78.25,284247,180885000,83.43
tenx,20170908,3.18,3.42,2.55,2.73,11828700,333047000,2.98
zcoin,20170908,10.69,10.81,8.12,9.09,1473110,31455900,9.46
gnosis-gno,20170908,154.16,163.21,134.50,141.77,826869,170284000,148.86
paccoin,20170908,1.5e-07,1.5e-07,1.3e-07,1.4e-07,1226,,0.00
poet,20170908,0.013356,0.018411,0.008543,0.010339,213181,28531900,0.01
civic,20170908,0.432198,0.441904,0.347360,0.381295,3212060,146947000,0.39
bancor,20170908,2.70,2.72,2.33,2.44,1249460,110091000,2.53
gamecredits,20170908,2.05,2.46,1.91,1.99,6167300,131375000,2.19
walton,20170908,1.57,1.99,1.11,1.29,15172300,39078200,1.55
zclassic,20170908,2.08,2.22,1.78,2.20,217688,3772810,2.00
achain,20170908,0.037778,0.040939,0.030961,0.036411,1951940,,0.04
storj,20170908,0.742613,0.742613,0.539260,0.558564,2105020,71707000,0.64
pillar,20170908,0.096899,0.099654,0.078788,0.084079,48027,54263400,0.09
gxshares,20170908,1.72,2.29,1.31,1.54,84189,69863300,1.80
vertcoin,20170908,0.954019,1.00,0.774007,0.815370,1367100,37446900,0.89
skycoin,20170908,2.50,2.66,2.35,2.42,17138,14669800,2.50
blocknet,20170908,25.12,25.78,20.10,21.60,441311,105602000,22.94
bitbay,20170908,0.027274,0.028929,0.020920,0.022333,202752,27484200,0.02
xtrabytes,20170908,0.023867,0.024099,0.020293,0.021731,41777,10084000,0.02
ubiq,20170908,2.39,2.55,1.98,2.14,1135440,90425000,2.26
monaco,20170908,10.34,11.92,8.78,9.70,11271300,101484000,10.35
nav-coin,20170908,1.50,1.53,1.16,1.29,5170370,92749700,1.34
