coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20151027,285.18,296.21,285.01,293.79,46331800,4211500000,290.61
ethereum,20151027,0.708890,0.898172,0.708890,0.869641,1846370,52624300,0.80
bitcoin,20151027,285.18,296.21,285.01,293.79,46331800,4211500000,290.61
ethereum,20151027,0.708890,0.898172,0.708890,0.869641,1846370,52624300,0.80
ripple,20151027,0.004674,0.004716,0.004628,0.004649,357602,154966000,0.00
nem,20151027,0.000114,0.000122,0.000113,0.000117,483,1021850,0.00
litecoin,20151027,3.11,3.11,3.08,3.09,1102490,133280000,3.09
stellar,20151027,0.001840,0.002088,0.001838,0.001997,3777,8898460,0.00
dash,20151027,2.24,2.29,2.04,2.10,112810,13267200,2.17
monero,20151027,0.390942,0.412288,0.383613,0.409574,23061,3838270,0.40
verge,20151027,0.000011,0.000015,0.000011,0.000014,454,104962,0.00
siacoin,20151027,0.000034,0.000038,0.000032,0.000035,2826,216440,0.00
bytecoin-bcn,20151027,0.000034,0.000037,0.000034,0.000036,11184,6074910,0.00
bitshares,20151027,0.003664,0.004062,0.003588,0.003988,98551,9204950,0.00
dogecoin,20151027,0.000116,0.000121,0.000115,0.000118,51753,11778300,0.00
tether,20151027,1.00,1.00,1.00,1.00,51400,451600,1.00
digibyte,20151027,0.000245,0.000256,0.000231,0.000253,9202,1282490,0.00
augur,20151027,1.47,1.48,1.46,1.47,728,,1.47
nexus,20151027,0.001338,0.001495,0.001321,0.001389,393,34563,0.00
reddcoin,20151027,0.000010,0.000012,0.000009,0.000012,751,276539,0.00
factom,20151027,0.146016,0.151706,0.114904,0.130548,19798,1278620,0.13
monacoin,20151027,0.070318,0.071140,0.068861,0.069331,2283,1677590,0.07
digitalnote,20151027,0.000085,0.000096,0.000085,0.000089,2607,581059,0.00
nxt,20151027,0.007057,0.007426,0.006888,0.007125,13342,7056980,0.01
bitcoindark,20151027,0.975522,1.01,0.807671,0.923467,2778,1207880,0.91
maidsafecoin,20151027,0.013799,0.016113,0.012807,0.015671,38841,6244590,0.01
syscoin,20151027,0.000520,0.000520,0.000441,0.000449,746,222750,0.00
gamecredits,20151027,0.016823,0.020279,0.015534,0.015717,939,864163,0.02
vertcoin,20151027,0.028338,0.029311,0.027025,0.028485,7054,555288,0.03
blocknet,20151027,0.035446,0.042658,0.035409,0.042302,7,138440,0.04
bitbay,20151027,0.000217,0.000225,0.000204,0.000220,173,217307,0.00
ubiq,20151027,0.023641,0.024504,0.020393,0.023193,204,81898,0.02
nav-coin,20151027,0.001818,0.001980,0.001808,0.001820,408,108049,0.00
emercoin,20151027,0.029270,0.043384,0.029044,0.035708,4525,1063910,0.04
einsteinium,20151027,0.000080,0.000094,0.000080,0.000085,8,14091,0.00
burst,20151027,0.000041,0.000050,0.000040,0.000044,711,45932,0.00
viacoin,20151027,0.005385,0.005482,0.004893,0.005206,660,98481,0.01
peercoin,20151027,0.350726,0.357102,0.345424,0.353743,20184,7968100,0.35
counterparty,20151027,0.765106,0.872718,0.722232,0.814794,2052,2017970,0.80
hempcoin,20151027,0.000040,0.000049,0.000040,0.000041,11,6693,0.00
mooncoin,20151027,3.4e-07,4e-07,3.1e-07,3.4e-07,782,70819,0.00
agoras-tokens,20151027,0.094076,0.095889,0.094018,0.095055,0,,0.09
cloakcoin,20151027,0.058969,0.059015,0.041931,0.048363,848,271320,0.05
aeon,20151027,0.009699,0.011918,0.009693,0.011740,519,77851,0.01
shift,20151027,0.006273,0.006501,0.005519,0.005832,26,6022,0.01
jinn,20151027,1.91,2.18,1.87,2.14,2,191245,2.03
groestlcoin,20151027,0.001164,0.001207,0.001163,0.001196,5,70440,0.00
gulden,20151027,0.001780,0.001848,0.001744,0.001756,2226,503399,0.00
pura,20151027,0.000245,0.000322,0.000241,0.000303,48,37444,0.00
feathercoin,20151027,0.003316,0.003467,0.003268,0.003380,855,329712,0.00
supernet-unity,20151027,1.44,1.49,1.31,1.45,589,1173690,1.40
iocoin,20151027,0.010865,0.010982,0.009777,0.009862,546,176062,0.01
namecoin,20151027,0.340086,0.350725,0.340086,0.345922,12594,4336160,0.35
potcoin,20151027,0.000666,0.000736,0.000665,0.000706,167,140856,0.00
newyorkcoin,20151027,2.5e-07,2.9e-07,2.2e-07,2.2e-07,26,27081,0.00
solarcoin,20151027,0.006656,0.007410,0.006649,0.007410,1,227485,0.01
