coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20171229,14695.80,15279.00,14307.00,14656.20,13025500000,246428000000,14793.00
ethereum,20171229,740.39,770.12,729.61,753.59,2648970000,71544300000,749.87
ripple,20171229,1.44,2.27,1.44,2.21,7545740000,55767500000,1.85
bitcoin-cash,20171229,2587.30,2922.41,2389.04,2779.95,2479420000,43677000000,2655.72
cardano,20171229,0.410457,0.556879,0.403945,0.529299,266403000,10642000000,0.48
nem,20171229,0.912620,1.06,0.890231,1.06,105782000,8213580000,0.98
litecoin,20171229,250.35,258.04,238.33,245.50,1392210000,13648200000,248.19
stellar,20171229,0.223778,0.335760,0.222680,0.322941,387880000,3996450000,0.28
iota,20171229,3.70,3.89,3.49,3.69,187729000,10270500000,3.69
tron,20171229,0.042007,0.043161,0.034757,0.036348,246897000,2761910000,0.04
dash,20171229,1165.88,1187.55,1070.62,1147.95,195177000,9071760000,1129.09
neo,20171229,65.70,74.82,63.14,73.90,163331000,4270520000,68.98
monero,20171229,381.30,387.56,358.07,377.37,173825000,5921340000,372.81
eos,20171229,9.60,9.87,9.22,9.44,448090000,5459440000,9.54
icon,20171229,5.84,6.04,5.20,5.51,72316600,2004520000,5.62
qtum,20171229,56.35,60.47,53.33,58.71,876085000,4156560000,56.90
bitcoin-gold,20171229,285.77,291.30,267.74,280.58,114615000,4781710000,279.52
lisk,20171229,23.24,23.55,21.81,22.75,79199000,2705870000,22.68
raiblocks,20171229,13.08,17.35,10.77,13.38,56887500,1743520000,14.06
ethereum-classic,20171229,29.65,30.67,28.16,30.03,239663000,2926400000,29.41
verge,20171229,0.168030,0.173128,0.137990,0.160679,328949000,2420060000,0.16
siacoin,20171229,0.028694,0.034135,0.027574,0.032217,54244900,900884000,0.03
omisego,20171229,15.16,16.71,14.54,16.02,121258000,1547150000,15.62
bytecoin-bcn,20171229,0.005841,0.006294,0.005702,0.006262,9339730,1070400000,0.01
bitconnect,20171229,413.53,470.86,407.81,463.31,41366100,2556520000,439.34
populous,20171229,35.67,41.25,35.36,39.02,3374230,1320110000,38.30
zcash,20171229,507.97,601.50,483.99,571.90,227427000,1491580000,542.75
stratis,20171229,14.44,15.89,13.99,15.15,45160700,1425150000,14.94
bitshares,20171229,0.512417,0.627251,0.500705,0.581470,68177800,1335470000,0.56
binance-coin,20171229,9.32,9.53,8.54,8.81,70849400,922674000,9.04
dogecoin,20171229,0.008513,0.009477,0.008155,0.009391,62474900,958038000,0.01
ardor,20171229,1.72,1.79,1.65,1.70,32728500,1713800000,1.72
dentacoin,20171229,0.000611,0.000709,0.000553,0.000641,1098690,198628000,0.00
status,20171229,0.146214,0.177727,0.145973,0.169577,48170200,507433000,0.16
kucoin-shares,20171229,2.79,3.70,2.61,3.18,8587690,254230000,3.16
steem,20171229,2.92,3.16,2.74,3.15,6234230,719370000,2.95
tether,20171229,1.01,1.02,1.00,1.01,1929090000,1281970000,1.01
waves,20171229,12.87,14.03,12.44,13.64,64926900,1286750000,13.23
digibyte,20171229,0.059074,0.070049,0.058685,0.067618,39750200,568130000,0.06
vechain,20171229,1.88,2.41,1.84,2.39,90929400,521207000,2.12
dragonchain,20171229,0.902700,0.957141,0.818617,0.901951,3421320,215223000,0.89
augur,20171229,74.35,78.12,71.32,76.52,12299500,817845000,74.72
dent,20171229,0.026307,0.026457,0.021146,0.021256,11519200,279246000,0.02
0x,20171229,0.658644,0.700825,0.620545,0.684076,9252790,311840000,0.66
komodo,20171229,9.10,10.34,8.69,9.88,22535200,944493000,9.52
wax,20171229,0.766804,1.09,0.719742,1.03,18979600,378000000,0.90
golem-network-tokens,20171229,0.812615,0.901006,0.799062,0.835875,27620900,677934000,0.85
veritaseum,20171229,309.80,376.42,309.60,354.17,1810640,630956000,343.01
