coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20170918,3591.09,4079.23,3591.09,4065.20,1943210000,59514100000,3835.16
ethereum,20170918,252.23,293.50,252.23,293.50,1127750000,23881200000,272.87
ripple,20170918,0.178309,0.190019,0.178309,0.189768,88397900,6837060000,0.18
bitcoin-cash,20170918,422.09,479.69,422.09,479.32,458550000,7001640000,450.89
nem,20170918,0.204058,0.249752,0.203937,0.248516,6232240,1836520000,0.23
litecoin,20170918,48.53,55.61,48.53,55.53,408675000,2571070000,52.07
stellar,20170918,0.011173,0.013639,0.011173,0.013455,4635400,185334000,0.01
iota,20170918,0.496796,0.612485,0.496796,0.606233,28609000,1380860000,0.55
tron,20170918,0.003324,0.003438,0.002534,0.003263,159158,,0.00
dash,20170918,311.89,335.44,311.89,333.00,56189000,2359070000,323.66
neo,20170918,19.91,21.38,19.54,21.22,27647600,995579000,20.46
monero,20170918,93.81,102.02,93.81,100.57,63732100,1416250000,97.91
eos,20170918,0.650438,0.706701,0.650438,0.704878,9065170,228544000,0.68
qtum,20170918,8.31,10.51,8.31,9.62,167586000,490417000,9.41
lisk,20170918,5.55,6.78,5.55,6.74,13612300,624156000,6.17
raiblocks,20170918,0.080679,0.090892,0.078912,0.087379,89782,9174070,0.08
ethereum-classic,20170918,10.01,11.81,10.01,11.79,117958000,957337000,10.91
verge,20170918,0.005912,0.006572,0.005873,0.006548,2127450,79276400,0.01
siacoin,20170918,0.004055,0.005290,0.004055,0.005259,4003890,119417000,0.00
omisego,20170918,9.88,11.34,9.88,10.98,54086300,971499000,10.61
bytecoin-bcn,20170918,0.001272,0.001426,0.001272,0.001426,2019040,233140000,0.00
bitconnect,20170918,106.62,122.23,106.49,122.00,8192160,716916000,114.36
populous,20170918,2.91,3.35,2.91,3.33,501178,119945000,3.13
zcash,20170918,174.01,193.16,174.01,193.16,27678900,383846000,183.58
stratis,20170918,4.46,5.63,4.45,5.37,12693200,439359000,5.04
bitshares,20170918,0.071341,0.092933,0.071341,0.089771,26985800,185436000,0.08
binance-coin,20170918,0.789565,0.937029,0.787604,0.909202,3717860,78956500,0.86
dogecoin,20170918,0.000853,0.000960,0.000837,0.000947,7127750,94836200,0.00
ardor,20170918,0.105767,0.121902,0.105767,0.117597,882828,105661000,0.11
dentacoin,20170918,0.000115,0.000176,0.000115,0.000168,7409,1867290,0.00
status,20170918,0.021719,0.029292,0.021719,0.029292,3417560,75375300,0.03
steem,20170918,1.09,1.29,1.09,1.22,1096350,262985000,1.19
tether,20170918,1.00,1.01,0.992399,1.00,214648000,443461000,1.00
waves,20170918,3.64,4.40,3.64,4.34,4080300,363799000,4.02
digibyte,20170918,0.012178,0.015201,0.012178,0.014610,5208170,106461000,0.01
vechain,20170918,0.065547,0.074459,0.042027,0.067955,3685,,0.06
augur,20170918,17.61,19.12,17.61,19.02,1030230,193688000,18.37
dent,20170918,0.000481,0.000526,0.000363,0.000477,10810,5107200,0.00
0x,20170918,0.208220,0.238528,0.208165,0.230369,1865790,104110000,0.22
komodo,20170918,1.87,2.25,1.87,2.16,4038320,188407000,2.06
golem-network-tokens,20170918,0.246492,0.283150,0.246492,0.282695,1908060,205335000,0.26
veritaseum,20170918,106.60,115.94,93.44,99.58,580538,214384000,104.69
basic-attention-token,20170918,0.235858,0.263096,0.228814,0.245810,10913600,235858000,0.25
hshare,20170918,5.15,6.66,5.15,6.46,16419900,172983000,5.91
ark,20170918,3.33,3.87,3.33,3.69,4924670,324668000,3.60
funfair,20170918,0.024589,0.026876,0.024156,0.024934,748631,94407200,0.03
experience-points,20170918,0.000004,0.000008,0.000004,0.000004,2671,519088,0.00
decred,20170918,29.49,32.47,29.49,30.94,1157730,170259000,30.98
ethos,20170918,0.776706,0.928604,0.771248,0.895526,789016,55275800,0.85
nexus,20170918,3.14,3.76,3.11,3.68,1167100,164799000,3.43
reddcoin,20170918,0.000960,0.001065,0.000914,0.001022,559538,27469400,0.00
pivx,20170918,3.25,3.68,3.24,3.68,802153,176437000,3.46
factom,20170918,17.35,19.92,17.35,19.63,1526230,151750000,18.64
neblio,20170918,1.29,1.46,1.18,1.24,165211,15986800,1.32
aeternity,20170918,0.343418,0.423659,0.343418,0.397115,680281,80023400,0.38
monacoin,20170918,0.422888,0.480447,0.422888,0.466362,90432,22839600,0.45
bytom,20170918,0.044527,0.052110,0.043340,0.050628,175066,43948300,0.05
gas,20170918,9.78,11.11,9.54,10.82,322222,82125000,10.32
digitalnote,20170918,0.001992,0.002269,0.001991,0.002182,1937170,13719500,0.00
nxt,20170918,0.067254,0.076894,0.067254,0.076242,5181500,67186600,0.07
bitcoindark,20170918,83.86,105.45,83.86,104.31,254340,108081000,94.66
byteball,20170918,232.80,254.80,232.80,249.91,419379,135933000,243.80
maidsafecoin,20170918,0.533701,0.590853,0.533701,0.589092,1449840,241528000,0.56
syscoin,20170918,0.180111,0.196859,0.178864,0.187546,1432210,95021100,0.19
iconomi,20170918,1.50,1.78,1.50,1.74,637481,150327000,1.64
santiment,20170918,0.290910,0.347607,0.286095,0.345411,1077920,17193000,0.32
digixdao,20170918,65.72,76.68,65.72,73.92,177684,131448000,71.20
tenx,20170918,2.06,2.33,2.06,2.18,3764930,215784000,2.20
zcoin,20170918,6.59,7.73,6.59,7.52,1164430,19861600,7.16
gnosis-gno,20170918,109.23,120.72,108.89,118.89,632209,120650000,114.81
paccoin,20170918,7.4e-08,1.1e-07,7.4e-08,1e-07,5095,,0.00
poet,20170918,0.008583,0.064786,0.008306,0.009647,55254,18335800,0.04
civic,20170918,0.364669,0.443230,0.364669,0.425604,3767800,123987000,0.40
bancor,20170918,1.95,2.39,1.95,2.24,1209200,79466800,2.17
gamecredits,20170918,1.50,1.89,1.49,1.71,1811170,96026200,1.69
walton,20170918,1.69,1.93,1.68,1.81,1501820,42183800,1.80
zclassic,20170918,1.57,2.58,1.57,2.32,817034,2841840,2.08
storj,20170918,0.479217,0.533764,0.466691,0.512880,753350,46782000,0.50
pillar,20170918,0.086218,0.102269,0.077199,0.081840,93453,48282000,0.09
gxshares,20170918,0.947136,1.14,0.870754,1.06,54741,38368500,1.01
vertcoin,20170918,0.688659,0.811638,0.678429,0.810876,854329,27229100,0.75
decentraland,20170918,0.024788,0.045483,0.023502,0.024580,378063,,0.03
skycoin,20170918,2.73,3.08,2.72,2.89,11446,15998500,2.90
blocknet,20170918,20.76,25.67,20.49,24.03,329143,87549200,23.08
bitbay,20170918,0.019394,0.022500,0.019112,0.022184,88749,19544100,0.02
xtrabytes,20170918,0.018198,0.020810,0.016949,0.018114,61361,7697860,0.02
ubiq,20170918,1.61,1.77,1.57,1.73,577574,60974700,1.67
monaco,20170918,7.02,8.95,6.98,8.63,3882530,68909700,7.96
nav-coin,20170918,0.997916,1.09,0.970309,1.06,1533210,61655300,1.03
singulardtv,20170918,0.170511,0.221285,0.169163,0.182893,916843,102307000,0.20
aragon,20170918,1.64,1.93,1.64,1.93,469489,53921000,1.78
smartcash,20170918,0.005748,0.016612,0.005493,0.016612,80248,2650660,0.01
edgeless,20170918,1.38,1.45,0.909907,0.932734,23545000,113530000,1.18
centra,20170918,1.32,2.85,1.32,1.61,278172,,2.08
district0x,20170918,0.042440,0.047247,0.041964,0.042849,478692,25464300,0.04
sonm,20170918,0.072680,0.086003,0.070297,0.085106,563566,24083200,0.08
emercoin,20170918,0.681644,0.746394,0.646360,0.664019,475418,27772900,0.70
rlc,20170918,0.464866,0.562977,0.464866,0.557693,295189,36757300,0.51
adx-net,20170918,0.572319,0.680202,0.572319,0.667238,2951370,30478200,0.63
einsteinium,20170918,0.047431,0.071291,0.047431,0.066630,7701520,10153500,0.06
particl,20170918,8.12,8.85,7.96,8.16,209294,62549800,8.40
firstblood,20170918,0.327736,0.420545,0.327736,0.393887,1852180,28040600,0.37
burst,20170918,0.008567,0.010017,0.008567,0.009785,476961,15422700,0.01
triggers,20170918,1.20,1.57,1.16,1.29,9337720,38581000,1.36
viacoin,20170918,0.989636,1.32,0.989636,1.26,1848980,22590000,1.15
flash,20170918,0.003843,0.004446,0.003790,0.004093,385,,0.00
mobilego,20170918,0.486288,0.545665,0.486288,0.529296,280572,47670200,0.52
wings,20170918,0.628354,0.689559,0.628354,0.669822,589560,56368600,0.66
metaverse,20170918,0.539256,0.589669,0.493297,0.506526,22194,12187200,0.54
peercoin,20170918,1.32,1.52,1.32,1.49,312503,32151500,1.42
counterparty,20170918,11.91,13.56,11.68,12.19,574362,31187600,12.62
melon,20170918,59.81,71.09,59.81,69.34,400888,35852700,65.45
tierion,20170918,0.103811,0.117132,0.102224,0.105156,1177010,43861700,0.11
zencash,20170918,6.85,7.55,6.67,7.55,129904,14748300,7.11
decent,20170918,0.466565,0.651442,0.462065,0.604198,1042560,23937600,0.56
quantum-resistant-ledger,20170918,0.507489,0.573706,0.507489,0.563687,206266,26389400,0.54
