coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20150429,225.59,227.04,223.43,225.81,18936500,3181700000,225.24
bitcoin,20150429,225.59,227.04,223.43,225.81,18936500,3181700000,225.24
ripple,20150429,0.007633,0.007863,0.007630,0.007863,549981,243552000,0.01
nem,20150429,0.000149,0.000152,0.000142,0.000147,2013,1337590,0.00
litecoin,20150429,1.36,1.37,1.35,1.36,1372440,52548100,1.36
stellar,20150429,0.002632,0.002693,0.002446,0.002575,15415,12688600,0.00
dash,20150429,3.02,3.05,2.89,2.97,30506,16075700,2.97
monero,20150429,0.484513,0.502058,0.447521,0.491526,29029,3589430,0.47
verge,20150429,0.000014,0.000016,0.000013,0.000014,370,109965,0.00
bytecoin-bcn,20150429,0.000026,0.000027,0.000025,0.000027,8152,4530300,0.00
bitshares,20150429,0.003969,0.003969,0.003351,0.003479,107074,9941820,0.00
dogecoin,20150429,0.000099,0.000100,0.000098,0.000098,40541,9838020,0.00
tether,20150429,1.00,1.00,1.00,1.00,12,251600,1.00
digibyte,20150429,0.000118,0.000121,0.000113,0.000117,2688,479056,0.00
nexus,20150429,0.001875,0.002200,0.001581,0.001844,856,31901,0.00
reddcoin,20150429,0.000009,0.000013,0.000009,0.000011,2767,260298,0.00
monacoin,20150429,0.094273,0.094356,0.055532,0.092933,4436,1801390,0.07
digitalnote,20150429,0.000060,0.000073,0.000059,0.000060,4165,412928,0.00
nxt,20150429,0.008989,0.009217,0.008817,0.008989,12737,8989020,0.01
bitcoindark,20150429,0.865245,0.873286,0.829091,0.839919,1459,1051090,0.85
maidsafecoin,20150429,0.021061,0.021952,0.019743,0.021715,8296,9531070,0.02
syscoin,20150429,0.000604,0.000650,0.000562,0.000650,1509,247450,0.00
gamecredits,20150429,0.000485,0.000523,0.000460,0.000468,52,23497,0.00
vertcoin,20150429,0.007023,0.008695,0.006926,0.007246,650,99985,0.01
blocknet,20150429,0.072154,0.081667,0.049315,0.066096,7865,280926,0.07
bitbay,20150429,0.000215,0.000234,0.000204,0.000206,453,214897,0.00
ubiq,20150429,0.026170,0.026308,0.023635,0.025108,875,88331,0.02
nav-coin,20150429,0.004185,0.004347,0.003940,0.004347,970,243687,0.00
emercoin,20150429,0.011261,0.011305,0.005059,0.005074,0,393464,0.01
einsteinium,20150429,0.000111,0.000142,0.000110,0.000119,110,19551,0.00
