date,open,high,low,close,volume,marketcap,average
20180110,9.13,9.51,7.73,9.51,11669700,688569000,8.62
20180109,9.63,10.17,8.92,9.15,9884330,725747000,9.54
20180108,11.04,11.04,8.52,9.70,13314400,832265000,9.78
20180107,8.99,11.58,8.89,11.02,21982600,677654000,10.23
20180106,9.21,9.98,8.53,8.96,14628800,694690000,9.25
20180105,6.55,12.54,6.16,9.39,39375000,494160000,9.35
20180104,6.32,6.72,5.82,6.64,12205700,476372000,6.27
20180103,4.58,6.64,4.28,6.29,11899200,345131000,5.46
20180102,3.90,4.71,3.71,4.57,19243800,294363000,4.21
20180101,2.92,3.93,2.87,3.92,14587400,220265000,3.40
20171231,2.44,3.05,2.42,2.91,8940680,184084000,2.73
20171230,2.60,2.61,2.22,2.47,6907740,196198000,2.42
20171229,2.55,2.75,2.45,2.61,7013680,192007000,2.60
20171228,2.48,2.61,2.22,2.52,6915040,187090000,2.42
20171227,2.57,2.80,2.30,2.50,7375560,194092000,2.55
20171226,2.53,2.82,2.19,2.57,8516190,190506000,2.50
20171225,2.88,2.93,2.53,2.56,7127560,216894000,2.73
20171224,3.05,3.05,2.55,2.86,7709580,229673000,2.80
20171223,2.70,3.29,2.70,3.01,10375000,203264000,3.00
20171222,3.25,3.25,1.93,2.67,12229200,244191000,2.59
20171221,2.51,3.30,2.50,3.20,21014500,188442000,2.90
20171220,2.03,2.55,1.85,2.53,10971600,152827000,2.20
20171219,2.16,2.36,1.90,2.03,8078700,162099000,2.13
20171218,1.64,2.08,1.47,2.06,11335700,123563000,1.77
20171217,1.34,1.73,1.33,1.62,6813570,100623000,1.53
20171216,1.35,1.42,1.31,1.33,4912260,101133000,1.36
20171215,1.40,1.44,1.27,1.34,4551700,105261000,1.35
20171214,1.25,1.52,1.24,1.41,5732340,94120100,1.38
20171213,1.32,1.37,1.21,1.25,4329040,99020700,1.29
20171212,1.36,1.39,1.23,1.31,4729520,101941000,1.31
20171211,1.24,1.63,1.23,1.36,5316300,93118700,1.43
20171210,1.43,1.43,1.20,1.24,1095280,107640000,1.31
20171209,1.46,1.49,1.32,1.42,1244420,109604000,1.41
20171208,1.27,1.51,1.20,1.46,2111270,95720800,1.35
20171207,1.40,1.48,1.20,1.24,2641450,105300000,1.34
20171206,1.51,1.55,1.33,1.42,1792840,113668000,1.44
20171205,1.56,1.61,1.48,1.52,1173830,117164000,1.54
20171204,1.47,1.60,1.42,1.60,1148770,110302000,1.51
20171203,1.49,1.59,1.41,1.45,1601840,111736000,1.50
20171202,1.63,1.63,1.49,1.49,1086700,121784000,1.56
20171201,1.47,1.75,1.47,1.61,1418340,110035000,1.61
20171130,1.39,1.55,1.28,1.48,1870590,103565000,1.42
