date,open,high,low,close,volume,marketcap,average
20180110,0.327987,0.327987,0.266522,0.283596,3761980,106596000,0.30
20180109,0.310305,0.353451,0.301266,0.324758,6822890,100849000,0.33
20180108,0.353358,0.363115,0.265076,0.312440,4661420,114841000,0.31
20180107,0.367230,0.372523,0.340094,0.359427,3823740,119350000,0.36
20180106,0.376473,0.376473,0.294155,0.367253,6517480,122354000,0.34
20180105,0.410469,0.463555,0.307892,0.348667,8537610,133402000,0.39
20180104,0.342783,0.476606,0.342565,0.410748,22719300,111404000,0.41
20180103,0.289230,0.356479,0.280163,0.334208,10909800,93999800,0.32
20180102,0.280888,0.332107,0.266297,0.287498,7732470,91288600,0.30
20180101,0.261472,0.284244,0.236294,0.280764,4024510,84978500,0.26
20171231,0.236830,0.271457,0.230980,0.264720,2619700,76969800,0.25
20171230,0.290999,0.290999,0.212644,0.242655,3969390,94574700,0.25
20171229,0.313347,0.323606,0.285850,0.291453,5085900,101838000,0.30
20171228,0.310515,0.331512,0.251741,0.314912,9394980,100917000,0.29
20171227,0.286792,0.368324,0.267037,0.314505,13539800,93207400,0.32
20171226,0.263476,0.327581,0.241681,0.299169,14461000,85629700,0.28
20171225,0.219075,0.302299,0.208942,0.257984,8505970,71199300,0.26
20171224,0.191515,0.225569,0.168375,0.219460,5595400,62242400,0.20
20171223,0.163973,0.223465,0.163465,0.190060,3487760,53291200,0.19
20171222,0.231359,0.231359,0.117604,0.163282,3100200,75191700,0.17
20171221,0.224884,0.250319,0.199123,0.221918,3886810,73087200,0.22
20171220,0.234026,0.241771,0.185821,0.224172,3093730,76058300,0.21
20171219,0.205242,0.291690,0.200483,0.234242,8268210,66703500,0.25
20171218,0.186791,0.211511,0.173867,0.208004,4031950,60707100,0.19
20171217,0.181464,0.201614,0.173913,0.186307,3715790,58975900,0.19
20171216,0.149567,0.217845,0.145839,0.182285,7247900,48609300,0.18
20171215,0.152479,0.171654,0.126296,0.147812,3286790,49555700,0.15
20171214,0.139842,0.154820,0.136486,0.154820,1716020,45448700,0.15
20171213,0.137712,0.150745,0.130364,0.139351,1976560,44756400,0.14
20171212,0.118718,0.154685,0.116552,0.137594,5997940,38583200,0.14
20171211,0.096889,0.143638,0.096523,0.117485,4687300,31488800,0.12
20171210,0.111039,0.116605,0.089311,0.097500,939865,36087800,0.10
20171209,0.116272,0.131143,0.099949,0.109794,809500,37788400,0.12
20171208,0.103582,0.126456,0.094282,0.120997,1197830,33664200,0.11
20171207,0.129726,0.149809,0.100759,0.100759,2091510,42160900,0.13
20171206,0.151453,0.151721,0.123017,0.127081,2194990,49222200,0.14
20171205,0.154292,0.186787,0.140280,0.148671,3182650,50144800,0.16
20171204,0.124794,0.180026,0.124269,0.154279,6625150,40557900,0.15
20171203,0.117718,0.133409,0.115516,0.123661,1155830,38258400,0.12
20171202,0.120659,0.122930,0.114666,0.117612,955225,39214300,0.12
20171201,0.107624,0.121345,0.099052,0.120834,904518,34977900,0.11
20171130,0.109707,0.121362,0.092151,0.108246,809858,35654900,0.11
20171129,0.134210,0.136241,0.105450,0.108106,1551500,43618200,0.12
20171128,0.157487,0.163733,0.131610,0.138339,4156580,51183100,0.15
20171127,0.107201,0.243151,0.106467,0.157056,22382300,34840500,0.17
20171126,0.100048,0.107538,0.099088,0.107177,263599,32515500,0.10
20171125,0.095091,0.101699,0.094542,0.100073,227721,30904600,0.10
20171124,0.097092,0.098728,0.092732,0.095266,254506,31554900,0.10
20171123,0.096113,0.100141,0.092474,0.097517,327582,31236800,0.10
20171122,0.086969,0.097817,0.086969,0.096103,293536,28264900,0.09
20171121,0.091062,0.092693,0.083284,0.087689,220678,29595100,0.09
20171120,0.090784,0.095441,0.090316,0.091110,409273,29504700,0.09
20171119,0.092864,0.094410,0.089619,0.090722,261209,30180700,0.09
20171118,0.085668,0.093389,0.083072,0.093040,265379,27842200,0.09
20171117,0.090780,0.091294,0.084983,0.085901,260553,29503400,0.09
20171116,0.089809,0.098565,0.087068,0.090852,416808,29188000,0.09
20171115,0.085495,0.093474,0.085495,0.088294,230518,27785900,0.09
20171114,0.084405,0.088363,0.083038,0.085444,177238,27431600,0.09
20171113,0.076278,0.085152,0.074539,0.084135,170830,24790400,0.08
20171112,0.086169,0.086169,0.069228,0.076173,208926,28005000,0.08
20171111,0.088464,0.091224,0.083092,0.084914,231472,28750800,0.09
20171110,0.101720,0.103111,0.085988,0.089513,289878,33059100,0.09
20171109,0.096624,0.109549,0.094223,0.101737,575722,31402900,0.10
20171108,0.087361,0.108774,0.083624,0.096379,1111480,28392300,0.10
20171107,0.098464,0.098464,0.086303,0.086723,363818,32000800,0.09
20171106,0.082082,0.115644,0.080433,0.097098,1519410,26676700,0.10
20171105,0.083253,0.087809,0.081732,0.082003,151605,27057200,0.08
20171104,0.086328,0.093036,0.079606,0.082973,275497,28056600,0.09
20171103,0.071439,0.093842,0.070187,0.086755,406389,23217700,0.08
20171102,0.082248,0.085208,0.070282,0.071387,226244,26730700,0.08
20171101,0.088729,0.090030,0.080579,0.082142,238335,28836900,0.09
20171031,0.088747,0.090044,0.087143,0.088204,128874,28842800,0.09
20171030,0.087874,0.093374,0.086462,0.088940,207528,28559100,0.09
20171029,0.082140,0.092067,0.076493,0.088977,262409,26695500,0.08
20171028,0.087355,0.088658,0.081890,0.082210,145919,28390200,0.09
20171027,0.085896,0.090624,0.083694,0.087195,194044,27916300,0.09
20171026,0.084399,0.100415,0.083011,0.085871,480733,27429500,0.09
20171025,0.080066,0.086535,0.074780,0.084388,250702,26021300,0.08
20171024,0.073742,0.084548,0.071150,0.079967,253544,23966200,0.08
20171023,0.073793,0.076275,0.065613,0.073864,283318,23982900,0.07
20171022,0.079373,0.082666,0.072322,0.074173,260990,25796100,0.08
20171021,0.084984,0.086045,0.079565,0.079912,147242,27619700,0.08
20171020,0.088213,0.094625,0.084062,0.084732,287866,28669200,0.09
20171019,0.089730,0.090387,0.084126,0.087898,214456,29162100,0.09
20171018,0.095920,0.096879,0.082795,0.089720,220450,31173800,0.09
20171017,0.094249,0.108956,0.086764,0.096083,644205,30631000,0.10
20171016,0.085707,0.117258,0.077451,0.094298,739341,27854700,0.10
20171015,0.088189,0.092186,0.083066,0.085637,169131,28661300,0.09
