coin,date,open,high,low,close,volume,marketcap,average
bitcoin,20151016,254.30,266.13,253.93,262.87,35901500,3745090000,260.03
ethereum,20151016,0.562593,0.568861,0.522533,0.536495,249891,41608900,0.55
bitcoin,20151016,254.30,266.13,253.93,262.87,35901500,3745090000,260.03
ethereum,20151016,0.562593,0.568861,0.522533,0.536495,249891,41608900,0.55
ripple,20151016,0.005392,0.005441,0.005376,0.005398,342598,178793000,0.01
nem,20151016,0.000113,0.000122,0.000111,0.000117,1009,1014130,0.00
litecoin,20151016,3.11,3.14,3.09,3.11,1472800,132855000,3.12
stellar,20151016,0.001937,0.002052,0.001896,0.001936,1630,9372090,0.00
dash,20151016,2.25,2.39,2.24,2.34,40319,13268900,2.32
monero,20151016,0.393517,0.411840,0.379642,0.411511,35622,3812460,0.40
verge,20151016,0.000013,0.000016,0.000013,0.000013,61,118130,0.00
siacoin,20151016,0.000038,0.000050,0.000036,0.000045,6601,223085,0.00
bytecoin-bcn,20151016,0.000029,0.000030,0.000028,0.000029,14353,5176780,0.00
bitshares,20151016,0.004675,0.004777,0.004303,0.004341,188575,11744600,0.00
dogecoin,20151016,0.000120,0.000122,0.000117,0.000121,54066,12139100,0.00
tether,20151016,1.00,1.00,1.00,1.00,37796,451600,1.00
digibyte,20151016,0.000388,0.000480,0.000343,0.000417,133168,2003770,0.00
nexus,20151016,0.001386,0.001433,0.001358,0.001371,210,35802,0.00
reddcoin,20151016,0.000010,0.000013,0.000008,0.000010,493,283822,0.00
factom,20151016,0.112384,0.124703,0.109109,0.110437,1660,984111,0.12
monacoin,20151016,0.069153,0.070220,0.066914,0.067898,1351,1615070,0.07
digitalnote,20151016,0.000125,0.000165,0.000068,0.000138,6859,855617,0.00
nxt,20151016,0.007553,0.007747,0.007288,0.007630,26528,7553030,0.01
bitcoindark,20151016,1.23,1.39,1.16,1.23,2969,1525710,1.27
maidsafecoin,20151016,0.019545,0.019750,0.018873,0.019370,15331,8845050,0.02
syscoin,20151016,0.000343,0.000359,0.000330,0.000349,606,147126,0.00
gamecredits,20151016,0.014083,0.015243,0.012557,0.012724,1277,721455,0.01
vertcoin,20151016,0.034965,0.035102,0.033849,0.034490,3150,674000,0.03
blocknet,20151016,0.029725,0.038551,0.029679,0.037768,132,116080,0.03
bitbay,20151016,0.000196,0.000207,0.000193,0.000196,65,196406,0.00
ubiq,20151016,0.021156,0.023370,0.020974,0.022845,1771,73142,0.02
nav-coin,20151016,0.001865,0.001991,0.001857,0.001923,98,110739,0.00
emercoin,20151016,0.032110,0.034165,0.028326,0.031902,1364,1165030,0.03
einsteinium,20151016,0.000078,0.000092,0.000078,0.000084,44,13757,0.00
burst,20151016,0.000055,0.000056,0.000037,0.000050,1053,61398,0.00
viacoin,20151016,0.004463,0.005065,0.004435,0.004786,308,80737,0.00
peercoin,20151016,0.375798,0.386370,0.370998,0.374249,29545,8528910,0.38
counterparty,20151016,0.917150,0.923980,0.667644,0.813917,4609,2419890,0.80
mooncoin,20151016,4.1e-07,4.8e-07,3.7e-07,3.7e-07,452,83879,0.00
agoras-tokens,20151016,0.124103,0.124103,0.114193,0.115385,181,,0.12
cloakcoin,20151016,0.060369,0.064165,0.048751,0.063132,130,277762,0.06
aeon,20151016,0.005595,0.005754,0.005171,0.005523,46,44906,0.01
shift,20151016,0.010179,0.011995,0.009509,0.011085,300,9060,0.01
jinn,20151016,3.02,3.02,2.63,2.75,8,302122,2.83
groestlcoin,20151016,0.001272,0.001519,0.001047,0.001182,110,76701,0.00
gulden,20151016,0.001766,0.001879,0.001711,0.001726,1112,498800,0.00
pura,20151016,0.000132,0.000141,0.000130,0.000134,17,19979,0.00
feathercoin,20151016,0.003964,0.004104,0.003933,0.003985,951,389365,0.00
supernet-unity,20151016,1.62,1.77,1.56,1.71,4806,1320540,1.67
iocoin,20151016,0.011099,0.014088,0.011008,0.012365,210,179826,0.01
namecoin,20151016,0.365196,0.384250,0.362644,0.374174,37215,4627510,0.37
eccoin,20151016,3.9e-07,0.000004,3.7e-07,0.000004,0,7375,0.00
potcoin,20151016,0.000720,0.000752,0.000682,0.000749,213,152297,0.00
newyorkcoin,20151016,2.7e-07,3.1e-07,2.2e-07,2.5e-07,62,29854,0.00
solarcoin,20151016,0.008783,0.009904,0.008077,0.009477,253,300142,0.01
crown,20151016,0.000537,0.000554,0.000536,0.000554,0,2960,0.00
sibcoin,20151016,0.005086,0.005578,0.004135,0.005507,28,36719,0.00
dimecoin,20151016,9.3e-08,1.3e-07,9.3e-08,1.2e-07,15,27905,0.00
diamond,20151016,0.272874,0.280127,0.263297,0.279081,265,360297,0.27
blackcoin,20151016,0.025822,0.026244,0.025453,0.026147,10148,1937380,0.03
gridcoin,20151016,0.004158,0.005070,0.004064,0.005022,9029,1531330,0.00
myriad,20151016,0.000040,0.000042,0.000038,0.000038,420,44466,0.00
faircoin,20151016,0.007886,0.010832,0.007805,0.007878,247,410772,0.01
expanse,20151016,0.029822,0.032754,0.027196,0.027651,770,13752,0.03
nushares,20151016,0.002297,0.002484,0.002290,0.002405,4445,1921200,0.00
mintcoin,20151016,0.000034,0.000039,0.000034,0.000034,467,748476,0.00
omni,20151016,2.96,3.29,2.43,3.25,2113,1620780,2.86
monetaryunit,20151016,0.000143,0.000156,0.000143,0.000147,26,10403,0.00
sprouts,20151016,0.000962,0.001049,0.000899,0.001012,1556,68344,0.00
whitecoin,20151016,0.000153,0.000156,0.000145,0.000155,65,46717,0.00
neoscoin,20151016,0.002173,0.002228,0.002139,0.002183,194,15902,0.00
earthcoin,20151016,0.000028,0.000031,0.000026,0.000027,1566,241419,0.00
okcash,20151016,0.000374,0.000412,0.000353,0.000376,31,21264,0.00
fedoracoin,20151016,8.2e-07,8.2e-07,7.8e-07,7.9e-07,454,231553,0.00
foldingcoin,20151016,0.000083,0.000088,0.000083,0.000087,76,18652,0.00
rubycoin,20151016,0.088837,0.091822,0.077911,0.082810,9084,1981110,0.08
vericoin,20151016,0.018409,0.019385,0.017538,0.018944,757,502439,0.02
geocoin,20151016,0.033261,0.043699,0.023444,0.032593,2831,73860,0.03
global-currency-reserve,20151016,0.008585,0.008591,0.006661,0.007281,18376,858020,0.01
pinkcoin,20151016,0.000079,0.000080,0.000071,0.000080,18,28802,0.00
gambit,20151016,0.021955,0.026176,0.021202,0.021424,307,43916,0.02
circuits-of-value,20151016,0.000076,0.000076,0.000065,0.000066,84,30518,0.00
florincoin,20151016,0.001006,0.001155,0.000993,0.001107,297,102188,0.00
clams,20151016,0.814210,0.910052,0.761288,0.821202,16188,862733,0.84
stealthcoin,20151016,0.002316,0.002644,0.002207,0.002228,143,51838,0.00
noblecoin,20151016,0.000013,0.000016,0.000013,0.000013,36,28528,0.00
energycoin,20151016,0.000605,0.000613,0.000460,0.000570,90,70696,0.00
carboncoin,20151016,0.000003,0.000003,0.000003,0.000003,0,39095,0.00
zeitcoin,20151016,0.000003,0.000007,0.000003,0.000006,67,111657,0.00
pandacoin-pnd,20151016,0.000003,0.000005,0.000003,0.000003,1095,82531,0.00
bitsend,20151016,0.000777,0.000792,0.000758,0.000783,20,6208,0.00
spreadcoin,20151016,0.010013,0.012807,0.008585,0.008666,308,39225,0.01
artbyte,20151016,0.000074,0.000083,0.000074,0.000075,56,41288,0.00
bitusd,20151016,1.03,1.03,1.03,1.03,0,116030,1.03
vcash,20151016,0.042992,0.045734,0.042962,0.044191,3090,477978,0.04
curecoin,20151016,0.011331,0.015877,0.010969,0.011901,354,284941,0.01
bitcrystals,20151016,0.024340,0.031675,0.024123,0.026566,796,1081530,0.03
neutron,20151016,0.000339,0.000434,0.000338,0.000359,28,2847,0.00
bitmark,20151016,0.025379,0.027619,0.024982,0.027269,6,24580,0.03
primecoin,20151016,0.063371,0.064874,0.061895,0.062306,3378,754267,0.06
dotcoin,20151016,0.000053,0.000060,0.000053,0.000058,226,,0.00
boolberry,20151016,0.011599,0.011599,0.010009,0.010962,221,62735,0.01
dopecoin,20151016,0.000209,0.000213,0.000134,0.000160,55,29029,0.00
sphere,20151016,0.002327,0.002340,0.002323,0.002337,1,7072,0.00
unobtanium,20151016,1.37,1.47,1.33,1.40,329,268965,1.40
cannabiscoin,20151016,0.002166,0.002424,0.002121,0.002240,619,167119,0.00
transfercoin,20151016,0.001404,0.001568,0.001332,0.001346,4,6930,0.00
leocoin,20151016,0.316230,0.321341,0.304831,0.307561,7212,,0.31
bitzeny,20151016,0.000155,0.000213,0.000153,0.000184,516,11729,0.00
pesetacoin,20151016,0.000206,0.000216,0.000206,0.000215,16,31247,0.00
synergy,20151016,0.026902,0.036120,0.026886,0.033014,57,17618,0.03
hyperstake,20151016,0.000501,0.000526,0.000498,0.000526,979,169807,0.00
goldcoin,20151016,0.002541,0.003001,0.002528,0.002702,46,88408,0.00
bitcoin-plus,20151016,0.180565,0.188953,0.180285,0.185498,26,13944,0.18
startcoin,20151016,0.031757,0.034829,0.031195,0.031483,3801,1055640,0.03
belacoin,20151016,0.000193,0.000200,0.000191,0.000197,2,1183,0.00
xaurum,20151016,133.95,151.08,128.61,136.06,1807,136089,139.85
sexcoin,20151016,0.000432,0.000551,0.000417,0.000549,224,45619,0.00
dnotes,20151016,0.010003,0.010658,0.009568,0.010216,838,1046320,0.01
audiocoin,20151016,0.000132,0.000154,0.000128,0.000151,306,97845,0.00
blitzcash,20151016,0.011470,0.013326,0.011452,0.011843,84,44566,0.01
universal-currency,20151016,0.000264,0.000312,0.000227,0.000229,8,2865,0.00
chaincoin,20151016,0.000068,0.000069,0.000068,0.000068,2,637,0.00
auroracoin,20151016,0.016405,0.017059,0.013408,0.014411,197,119996,0.02
asiacoin,20151016,0.000438,0.000566,0.000437,0.000564,76,143702,0.00
riecoin,20151016,0.008261,0.008704,0.008112,0.008388,1151,143723,0.01
korecoin,20151016,0.004858,0.005083,0.004850,0.005043,4,8832,0.00
novacoin,20151016,0.959507,0.978047,0.950207,0.964942,8137,1140270,0.96
quark,20151016,0.001751,0.001957,0.001648,0.001907,104,436614,0.00
vtorrent,20151016,0.001679,0.001698,0.001660,0.001675,0,,0.00
exclusivecoin,20151016,0.000983,0.001057,0.000879,0.000887,78,12491,0.00
ufo-coin,20151016,0.000010,0.000011,0.000010,0.000011,22,23541,0.00
nubits,20151016,0.995841,1.01,0.986227,0.995386,23030,582681,1.00
parkbyte,20151016,0.001818,0.002120,0.001818,0.002103,89,8461,0.00
bunnycoin,20151016,6.1e-08,6.5e-08,3.4e-08,6.5e-08,1,6003,0.00
ixcoin,20151016,0.014431,0.017445,0.014385,0.017445,666,303050,0.02
trustplus,20151016,0.002658,0.002810,0.002654,0.002770,53,84910,0.00
europecoin,20151016,0.000743,0.000978,0.000653,0.000893,276,70127,0.00
magi,20151016,0.013144,0.015017,0.012566,0.014436,555,42458,0.01
